[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 heading0 goal pref_speed theta position1 velocity1 radius1 heading1 position2 velocity2 radius2 heading2 position3 velocity3 radius3 heading3 position4 velocity4 radius4 heading4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.44958,1.17296) (0,0) 0.182634 -0.284918 (5.99563,1.71825) 1.60431 0 (2.3575,0.571861) (0,0) 0.20515 -0.0777981 (2.35108,0.837502) (0,0) 0.203126 0.391854 (2.3382,1.15926) (0,0) 0.202794 0.266338 (2.30836,1.55262) (0,0) 0.175109 0.108033 (1.44958,1.8) (0,0) 0.001 -0.284918 (1.44958,0.3) (0,0) 0.001 -0.284918
0.25 (1.46227,1.18018) (0.0507812,0.0288784) 0.182634 -0.284918 (5.99563,1.71825) 1.60431 0.517074 (2.36414,0.542977) (0.0265615,-0.115539) 0.20515 -0.0777981 (2.43034,0.854717) (0.317022,0.0688617) 0.203126 0.391854 (2.4011,1.18413) (0.251599,0.0994617) 0.202794 0.266338 (2.36663,1.56723) (0.233071,0.0584638) 0.175109 0.108033 (1.46227,1.8) (0,0) 0.001 -0.284918 (1.46227,0.3) (0,0) 0.001 -0.284918
0.5 (1.5178,1.17427) (0.222093,-0.0236761) 0.182634 -0.284918 (5.99563,1.71825) 1.60431 -0.106203 (2.35612,0.514444) (-0.0320841,-0.114129) 0.20515 -0.0777981 (2.51116,0.861001) (0.323303,0.0251328) 0.203126 0.391854 (2.45702,1.22218) (0.223665,0.152211) 0.202794 0.266338 (2.4237,1.58598) (0.228298,0.0749662) 0.175109 0.108033 (1.5178,1.8) (0,0) 0.001 -0.284918 (1.5178,0.3) (0,0) 0.001 -0.284918
0.75 (1.66526,1.10715) (0.589872,-0.26846) 0.182634 -0.284918 (5.99563,1.71825) 1.60431 -0.4271 (2.37723,0.493642) (0.0844448,-0.0832099) 0.20515 -0.0777981 (2.59002,0.842183) (0.315422,-0.0752688) 0.203126 0.391854 (2.48082,1.24873) (0.0952122,0.106198) 0.202794 0.266338 (2.47318,1.62004) (0.197928,0.136251) 0.175109 0.108033 (1.66526,1.8) (0,0) 0.001 -0.284918 (1.66526,0.3) (0,0) 0.001 -0.284918
1 (1.79617,1.04948) (0.523643,-0.23066) 0.182634 -0.284918 (5.99563,1.71825) 1.60431 -0.414918 (2.39433,0.469436) (0.0684096,-0.0968243) 0.20515 -0.0777981 (2.66965,0.826985) (0.318528,-0.0607941) 0.203126 0.391854 (2.54394,1.27302) (0.252493,0.0971697) 0.202794 0.266338 (2.52314,1.6534) (0.199821,0.13346) 0.175109 0.108033 (1.79617,1.8) (0,0) 0.001 -0.284918 (1.79617,0.3) (0,0) 0.001 -0.284918
1.25 (1.92709,0.99182) (0.523644,-0.23066) 0.182634 -0.284918 (5.99563,1.71825) 1.60431 -0.414918 (2.41143,0.44523) (0.0684096,-0.0968243) 0.20515 -0.0777981 (2.74928,0.811786) (0.318528,-0.0607941) 0.203126 0.391854 (2.60706,1.29732) (0.252484,0.097193) 0.202794 0.266338 (2.57619,1.68159) (0.212193,0.112757) 0.175109 0.108033 (1.92709,1.8) (0,0) 0.001 -0.284918 (1.92709,0.3) (0,0) 0.001 -0.284918
1.5 (2.058,0.934155) (0.523643,-0.23066) 0.182634 -0.284918 (5.99563,1.71825) 1.60431 -0.414918 (2.42853,0.421024) (0.0684096,-0.0968243) 0.20515 -0.0777981 (2.82892,0.796588) (0.318528,-0.0607941) 0.203126 0.391854 (2.67019,1.32162) (0.25249,0.097176) 0.202794 0.266338 (2.63071,1.70682) (0.218085,0.100889) 0.175109 0.108033 (2,1.8) (0,0) 0.001 -0.284918 (2,0.3) (0,0) 0.001 -0.284918
1.75 (2.18891,0.87649) (0.523643,-0.23066) 0.182634 -0.284918 (5.99563,1.71825) 1.60431 -0.414918 (2.44564,0.396818) (0.0684096,-0.0968243) 0.20515 -0.0777981 (2.90855,0.781389) (0.318528,-0.0607941) 0.203126 0.391854 (2.73331,1.34591) (0.252484,0.0971932) 0.202794 0.266338 (2.68597,1.73038) (0.221025,0.0942757) 0.175109 0.108033 (2,1.8) (0,0) 0.001 -0.284918 (2,0.3) (0,0) 0.001 -0.284918
2 (2.31982,0.818825) (0.523643,-0.23066) 0.182634 -0.284918 (5.99563,1.71825) 1.60431 -0.414918 (2.46274,0.372612) (0.0684096,-0.0968243) 0.20515 -0.0777981 (2.98818,0.766191) (0.318528,-0.0607941) 0.203126 0.391854 (2.79643,1.37021) (0.252491,0.0971726) 0.202794 0.266338 (2.7416,1.75304) (0.22254,0.0906406) 0.175109 0.108033 (2,1.8) (0,0) 0.001 -0.284918 (2,0.3) (0,0) 0.001 -0.284918
