[[(7.0, 6.0), (0, 6.0), (0, 5.0), (7.0, 5.0)], [(7.0, 1.0), (0, 1.0), (0, 0), (7.0, 0)]]
timestamp position0 velocity0 radius0 heading0 goal pref_speed theta position1 velocity1 radius1 heading1 position2 velocity2 radius2 heading2 position3 velocity3 radius3 heading3 position4 velocity4 radius4 heading4 position5 velocity5 radius5 heading5 position6 velocity6 radius6 heading6 
0.0 (6.0,2.855262041091919) (0.0,0.0) 0.5 0.3042149451618713 (10.0,3.4518511832563576) 3.0 0.0 (7.306970119476318,1.5) (0.0,0.0) 0.5 0.23946039052454693 (8.24017333984375,2.5) (0.0,0.0) 0.5 -0.0735665883047511 (7.280084133148193,3.5) (0.0,0.0) 0.5 -0.3794720167995063 (8.024685859680176,4.5) (0.0,0.0) 0.5 -0.036629155691172866 (6.0,5.0) (0,0) 1e-07 0.3042149451618713 (6.0,1.0) (0,0) 1e-07 0.3042149451618713 
1.0 (6.286877155303955,2.7672922611236572) (0.2868770956993103,-0.08796980232000351) 0.5 0.3042149451618713 (10.0,3.4518511832563576) 3.0 -0.2975431162390105 (7.926233768463135,1.17363703250885) (0.6192634701728821,-0.3263629674911499) 0.5 0.23946039052454693 (8.863738059997559,2.1819329261779785) (0.6235650181770325,-0.3180670142173767) 0.5 -0.0735665883047511 (7.527388572692871,3.4696884155273438) (0.24730432033538818,-0.03031163662672043) 0.5 -0.3794720167995063 (8.689453125,4.719282627105713) (0.6647669672966003,0.21928265690803528) 0.5 -0.036629155691172866 (6.286877155303955,5.0) (0,0) 1e-07 0.3042149451618713 (6.286877155303955,1.0) (0,0) 1e-07 0.3042149451618713 
2.0 (6.8137664794921875,2.693934202194214) (0.5268895030021667,-0.07335815578699112) 0.5 0.3042149451618713 (10.0,3.4518511832563576) 3.0 -0.1383394167510904 (8.598220825195312,0.9775928258895874) (0.6719870567321777,-0.1960442215204239) 0.5 0.23946039052454693 (9.487302780151367,1.8638659715652466) (0.6235650181770325,-0.31806692481040955) 0.5 -0.0735665883047511 (8.213382720947266,3.609015941619873) (0.6859940886497498,0.1393275409936905) 0.5 -0.3794720167995063 (9.354220390319824,4.938565254211426) (0.6647669076919556,0.21928270161151886) 0.5 -0.036629155691172866 (6.8137664794921875,5.0) (0,0) 1e-07 0.3042149451618713 (6.8137664794921875,1.0) (0,0) 1e-07 0.3042149451618713 
3.0 (7.374790191650391,2.724393606185913) (0.5610238313674927,0.030459504574537277) 0.5 0.3042149451618713 (10.0,3.4518511832563576) 3.0 0.05423945867549664 (9.270208358764648,0.7815486192703247) (0.6719870567321777,-0.1960442215204239) 0.5 0.23946039052454693 (10.110867500305176,1.5457990169525146) (0.6235650777816772,-0.31806692481040955) 0.5 -0.0735665883047511 (8.89937686920166,3.7483434677124023) (0.685994029045105,0.13932755589485168) 0.5 -0.3794720167995063 (10.018987655639648,5.157847881317139) (0.6647668480873108,0.21928274631500244) 0.5 -0.036629155691172866 (7.0,5.0) (0,0) 1e-07 0.3042149451618713 (7.0,1.0) (0,0) 1e-07 0.3042149451618713 
4.0 (8.067337989807129,2.7575502395629883) (0.6925474405288696,0.033156514167785645) 0.5 0.3042149451618713 (10.0,3.4518511832563576) 3.0 0.0478396338380674 (9.942195892333984,0.5855042934417725) (0.6719870567321777,-0.19604432582855225) 0.5 0.23946039052454693 (10.734432220458984,1.2277321815490723) (0.623565137386322,-0.31806680560112) 0.5 -0.0735665883047511 (9.585371017456055,3.8876709938049316) (0.685994029045105,0.13932758569717407) 0.5 -0.3794720167995063 (10.683754920959473,5.37713098526001) (0.6647668480873108,0.21928288042545319) 0.5 -0.036629155691172866 (7.0,5.0) (0,0) 1e-07 0.3042149451618713 (7.0,1.0) (0,0) 1e-07 0.3042149451618713 
5.0 (8.908684730529785,2.8275647163391113) (0.841346800327301,0.0700145810842514) 0.5 0.3042149451618713 (10.0,3.4518511832563576) 3.0 0.08302596462474557 (10.235280990600586,0.5) (0.29308515787124634,-0.08550429344177246) 0.5 0.23946039052454693 (11.295228958129883,1.0799603462219238) (0.5607970952987671,-0.14777177572250366) 0.5 -0.0735665883047511 (10.138434410095215,4.0) (0.5530633330345154,0.11232900619506836) 0.5 -0.3794720167995063 (11.056238174438477,5.5) (0.3724837005138397,0.12286901473999023) 0.5 -0.036629155691172866 (7.0,5.0) (0,0) 1e-07 0.3042149451618713 (7.0,1.0) (0,0) 1e-07 0.3042149451618713 
6.0 (9.833961486816406,2.9342079162597656) (0.9252762794494629,0.10664311051368713) 0.5 0.3042149451618713 (10.0,3.4518511832563576) 3.0 0.1147491102115795 (10.235280990600586,0.5) (7.310733707299732e-08,0.0) 0.5 0.23946039052454693 (11.545980453491211,1.1423561573028564) (0.2507517337799072,0.0623958557844162) 0.5 -0.0735665883047511 (10.235926628112793,4.125791549682617) (0.09749186038970947,0.12579138576984406) 0.5 -0.3794720167995063 (11.056238174438477,5.5) (4.462426090867666e-07,0.0) 0.5 -0.036629155691172866 (7.0,5.0) (0,0) 1e-07 0.3042149451618713 (7.0,1.0) (0,0) 1e-07 0.3042149451618713 
7.0 (10.783337593078613,3.0593349933624268) (0.9493761658668518,0.12512703239917755) 0.5 0.3042149451618713 (10.0,3.4518511832563576) 3.0 0.13104390789853504 (10.235280990600586,0.5) (7.310733707299732e-08,0.0) 0.5 0.23946039052454693 (11.444290161132812,1.1188805103302002) (-0.10169021785259247,-0.02347565069794655) 0.5 -0.0735665883047511 (10.127481460571289,4.032384872436523) (-0.1084446907043457,-0.09340662509202957) 0.5 -0.3794720167995063 (11.056238174438477,5.5) (4.462426090867666e-07,0.0) 0.5 -0.036629155691172866 (7.0,5.0) (0,0) 1e-07 0.3042149451618713 (7.0,1.0) (0,0) 1e-07 0.3042149451618713 
