[[(7.0, 6.0), (0, 6.0), (0, 5.0), (7.0, 5.0)], [(7.0, 1.0), (0, 1.0), (0, 0), (7.0, 0)]]
timestamp position0 velocity0 radius0 heading0 goal pref_speed theta position1 velocity1 radius1 heading1 position2 velocity2 radius2 heading2 position3 velocity3 radius3 heading3 position4 velocity4 radius4 heading4 position5 velocity5 radius5 heading5 position6 velocity6 radius6 heading6 
0.0 (6.0,2.563115119934082) (0.0,0.0) 0.5 -0.3704421193765246 (10.0,3.4084781994468214) 3.0 0.0 (7.328014373779297,1.5) (0.0,0.0) 0.5 -0.24968647302568184 (8.282588958740234,2.5) (0.0,0.0) 0.5 -0.3348130778797664 (7.035038471221924,3.5) (0.0,0.0) 0.5 -0.28426079391501635 (8.42941951751709,4.5) (0.0,0.0) 0.5 -0.24013316312340663 (6.0,5.0) (0,0) 1e-07 -0.3704421193765246 (6.0,1.0) (0,0) 1e-07 -0.3704421193765246 
1.0 (6.347677707672119,2.4741241931915283) (0.34767788648605347,-0.08899098634719849) 0.5 -0.3704421193765246 (10.0,3.4084781994468214) 3.0 -0.2505784185590305 (7.947138786315918,1.1733731031417847) (0.619124174118042,-0.3266269266605377) 0.5 -0.24968647302568184 (8.913751602172852,2.197289228439331) (0.6311625242233276,-0.30271074175834656) 0.5 -0.3348130778797664 (7.448735237121582,3.537350654602051) (0.4136965870857239,0.03735071420669556) 0.5 -0.28426079391501635 (9.088704109191895,4.735252380371094) (0.659284770488739,0.23525214195251465) 0.5 -0.24013316312340663 (6.347677707672119,5.0) (0,0) 1e-07 -0.3704421193765246 (6.347677707672119,1.0) (0,0) 1e-07 -0.3704421193765246 
2.0 (6.861781597137451,2.4961307048797607) (0.5141037702560425,0.022006429731845856) 0.5 -0.3704421193765246 (10.0,3.4084781994468214) 3.0 0.042779308256976206 (8.622392654418945,0.9888960123062134) (0.6752541661262512,-0.1844770610332489) 0.5 -0.24968647302568184 (9.544914245605469,1.894578456878662) (0.6311625242233276,-0.30271074175834656) 0.5 -0.3348130778797664 (8.138909339904785,3.654226779937744) (0.6901738047599792,0.11687619239091873) 0.5 -0.28426079391501635 (9.7479887008667,4.970504283905029) (0.6592848300933838,0.23525206744670868) 0.5 -0.24013316312340663 (6.861781597137451,5.0) (0,0) 1e-07 -0.3704421193765246 (6.861781597137451,1.0) (0,0) 1e-07 -0.3704421193765246 
3.0 (7.278719902038574,2.496586561203003) (0.4169381260871887,0.0004558563232421875) 0.5 -0.3704421193765246 (10.0,3.4084781994468214) 3.0 0.0010933424243952502 (9.297646522521973,0.8044189810752869) (0.6752541661262512,-0.1844770312309265) 0.5 -0.24968647302568184 (10.176076889038086,1.5918676853179932) (0.6311625242233276,-0.30271077156066895) 0.5 -0.3348130778797664 (8.829083442687988,3.7711029052734375) (0.6901738047599792,0.11687622219324112) 0.5 -0.28426079391501635 (10.407273292541504,5.205756187438965) (0.6592848300933838,0.23525211215019226) 0.5 -0.24013316312340663 (7.0,5.0) (0,0) 1e-07 -0.3704421193765246 (7.0,1.0) (0,0) 1e-07 -0.3704421193765246 
4.0 (7.701206684112549,2.505255937576294) (0.42248696088790894,0.008669301867485046) 0.5 -0.3704421193765246 (10.0,3.4084781994468214) 3.0 0.020516811685157225 (9.972900390625,0.6199419498443604) (0.6752541661262512,-0.18447700142860413) 0.5 -0.24968647302568184 (10.807239532470703,1.2891569137573242) (0.6311625242233276,-0.30271074175834656) 0.5 -0.3348130778797664 (9.519257545471191,3.88797926902771) (0.6901738047599792,0.11687630414962769) 0.5 -0.28426079391501635 (11.066557884216309,5.441008567810059) (0.6592847108840942,0.23525218665599823) 0.5 -0.24013316312340663 (7.0,5.0) (0,0) 1e-07 -0.3704421193765246 (7.0,1.0) (0,0) 1e-07 -0.3704421193765246 
5.0 (8.132906913757324,2.5183160305023193) (0.43170052766799927,0.013060014694929123) 0.5 -0.3704421193765246 (10.0,3.4084781994468214) 3.0 0.03024326312550809 (10.411932945251465,0.5) (0.4390324652194977,-0.11994194984436035) 0.5 -0.24968647302568184 (11.437825202941895,1.019301414489746) (0.6305854320526123,-0.26985546946525574) 0.5 -0.3348130778797664 (10.180758476257324,4.0) (0.6615009307861328,0.11202073097229004) 0.5 -0.28426079391501635 (11.231879234313965,5.5) (0.16532179713249207,0.058991432189941406) 0.5 -0.24013316312340663 (7.0,5.0) (0,0) 1e-07 -0.3704421193765246 (7.0,1.0) (0,0) 1e-07 -0.3704421193765246 
6.0 (8.58736801147461,2.5325193405151367) (0.4544610381126404,0.014203310012817383) 0.5 -0.3704421193765246 (10.0,3.4084781994468214) 3.0 0.03124291665013119 (10.411932945251465,0.5) (-9.78170149323887e-08,0.0) 0.5 -0.24968647302568184 (11.813045501708984,1.1222460269927979) (0.3752204179763794,0.10294455289840698) 0.5 -0.3348130778797664 (10.180758476257324,4.0) (2.3039676833036538e-08,0.0) 0.5 -0.28426079391501635 (11.231879234313965,5.5) (4.5284610905582667e-07,0.0) 0.5 -0.24013316312340663 (7.0,5.0) (0,0) 1e-07 -0.3704421193765246 (7.0,1.0) (0,0) 1e-07 -0.3704421193765246 
7.0 (9.201445579528809,2.5686020851135254) (0.6140778660774231,0.03608282655477524) 0.5 -0.3704421193765246 (10.0,3.4084781994468214) 3.0 0.0586918810785039 (10.411932945251465,0.5) (-9.78170149323887e-08,0.0) 0.5 -0.24968647302568184 (11.730648040771484,1.1308469772338867) (-0.08239791542291641,0.008600912988185883) 0.5 -0.3348130778797664 (10.180758476257324,4.0) (2.3039676833036538e-08,0.0) 0.5 -0.28426079391501635 (11.231879234313965,5.5) (4.5284610905582667e-07,0.0) 0.5 -0.24013316312340663 (7.0,5.0) (0,0) 1e-07 -0.3704421193765246 (7.0,1.0) (0,0) 1e-07 -0.3704421193765246 
8.0 (9.914204597473145,2.643226385116577) (0.7127590775489807,0.07462428510189056) 0.5 -0.3704421193765246 (10.0,3.4084781994468214) 3.0 0.10431771280817763 (10.411932945251465,0.5) (-9.78170149323887e-08,0.0) 0.5 -0.24968647302568184 (11.480853080749512,1.0365731716156006) (-0.2497950941324234,-0.09427377581596375) 0.5 -0.3348130778797664 (10.180758476257324,4.0) (2.3039676833036538e-08,0.0) 0.5 -0.28426079391501635 (11.231879234313965,5.5) (4.5284610905582667e-07,0.0) 0.5 -0.24013316312340663 (7.0,5.0) (0,0) 1e-07 -0.3704421193765246 (7.0,1.0) (0,0) 1e-07 -0.3704421193765246 
9.0 (10.62817668914795,2.722846508026123) (0.7139723300933838,0.07962013781070709) 0.5 -0.3704421193765246 (10.0,3.4084781994468214) 3.0 0.11105826056419955 (10.381536483764648,0.48358696699142456) (-0.030396556481719017,-0.016413040459156036) 0.5 -0.24968647302568184 (11.410141944885254,1.0) (-0.07071126252412796,-0.036573171615600586) 0.5 -0.3348130778797664 (10.180758476257324,4.0) (2.3039676833036538e-08,0.0) 0.5 -0.28426079391501635 (11.231879234313965,5.5) (4.5284610905582667e-07,0.0) 0.5 -0.24013316312340663 (7.0,5.0) (0,0) 1e-07 -0.3704421193765246 (7.0,1.0) (0,0) 1e-07 -0.3704421193765246 
