train running loss, train running l2 error, val loss, val l2 error
0.4510, 0.2205, -1.1501, 0.1360
-1.0605, 0.1635, -1.6147, 0.1074
-1.4982, 0.1392, -1.8835, 0.1088
-1.7465, 0.1268, -2.1241, 0.1087
-1.8677, 0.1223, -2.4064, 0.0792
-1.9954, 0.1123, -2.3663, 0.0891
-2.0803, 0.1092, -2.6981, 0.0693
-2.1371, 0.1089, -2.6731, 0.0691
-2.2009, 0.1048, -2.7051, 0.0804
-2.2740, 0.1023, -2.6076, 0.0811
-2.3251, 0.0997, -2.7155, 0.0910
-2.3175, 0.1053, -2.7126, 0.0718
-2.3091, 0.1019, -3.0160, 0.0583
-2.2787, 0.1036, -2.7556, 0.0768
-2.4198, 0.0981, -2.8371, 0.0710
-2.4416, 0.0982, -2.7771, 0.0861
-2.4837, 0.0971, -2.9650, 0.0725
-2.5634, 0.0929, -2.9014, 0.0816
-2.5908, 0.0955, -2.9915, 0.0726
-2.5981, 0.0932, -3.1640, 0.0600
-2.5704, 0.0934, -3.1092, 0.0588
-2.6808, 0.0878, -3.0661, 0.0739
-2.6289, 0.0931, -3.1530, 0.0662
-2.6952, 0.0883, -3.2089, 0.0640
-2.6033, 0.0963, -3.0487, 0.0582
-2.5147, 0.0969, -3.2560, 0.0466
-2.6605, 0.0896, -3.3348, 0.0460
-2.7447, 0.0896, -3.3102, 0.0577
-2.7650, 0.0876, -3.1009, 0.0717
-2.7591, 0.0865, -3.2985, 0.0571
-2.7652, 0.0895, -3.4099, 0.0550
-2.7799, 0.0876, -3.3163, 0.0571
-2.7228, 0.0873, -3.3494, 0.0514
-2.7435, 0.0871, -3.1452, 0.0743
-2.6955, 0.0908, -3.2500, 0.0595
-2.7899, 0.0854, -3.3186, 0.0557
-2.9150, 0.0806, -3.3956, 0.0593
-2.8298, 0.0843, -3.2385, 0.0683
-2.7595, 0.0874, -3.3496, 0.0562
-2.8333, 0.0832, -3.2849, 0.0614
-2.8680, 0.0829, -3.3504, 0.0631
-2.8928, 0.0846, -3.5298, 0.0465
-2.9324, 0.0810, -3.4416, 0.0595
-2.9126, 0.0832, -3.5246, 0.0484
-2.9361, 0.0810, -3.3853, 0.0543
-2.8219, 0.0838, -3.2942, 0.0639
-2.8151, 0.0821, -3.4528, 0.0505
-2.8002, 0.0831, -3.3881, 0.0448
-2.9110, 0.0795, -3.5576, 0.0454
-2.9765, 0.0803, -3.6281, 0.0497
-2.9464, 0.0803, -3.4475, 0.0469
-2.8426, 0.0839, -3.4500, 0.0483
-2.9118, 0.0837, -3.4497, 0.0517
-2.9593, 0.0814, -3.5009, 0.0488
-2.8515, 0.0848, -3.5190, 0.0409
-3.0158, 0.0759, -3.3487, 0.0636
-2.9884, 0.0794, -3.4369, 0.0610
-3.0559, 0.0778, -3.5805, 0.0591
-2.9901, 0.0801, -3.4531, 0.0563
-2.9677, 0.0763, -3.4243, 0.0568
-3.0104, 0.0767, -3.7015, 0.0422
-3.0572, 0.0758, -3.6079, 0.0565
-3.1146, 0.0762, -3.6705, 0.0542
-3.1562, 0.0750, -3.5582, 0.0617
-3.0037, 0.0790, -3.4638, 0.0526
-3.0651, 0.0750, -3.4703, 0.0593
-3.0894, 0.0751, -3.6613, 0.0545
-3.0971, 0.0769, -3.6052, 0.0545
-3.1140, 0.0768, -3.5461, 0.0589
-3.1049, 0.0748, -3.6043, 0.0593
-3.1185, 0.0749, -3.6013, 0.0555
-3.1163, 0.0745, -3.7122, 0.0472
-3.2084, 0.0723, -3.8033, 0.0436
-3.1786, 0.0739, -3.4607, 0.0630
-3.2157, 0.0720, -3.7879, 0.0448
-3.2295, 0.0705, -3.7319, 0.0519
-3.2385, 0.0714, -3.8699, 0.0403
-3.2584, 0.0710, -3.7700, 0.0471
-3.2043, 0.0728, -3.8263, 0.0396
-3.2104, 0.0712, -3.7654, 0.0452
-3.2894, 0.0699, -3.9333, 0.0415
-3.2743, 0.0708, -3.8075, 0.0509
-2.9109, 0.0820, -2.8755, 0.0952
-2.8487, 0.0815, -3.5393, 0.0309
-3.1171, 0.0710, -3.7616, 0.0383
-3.2587, 0.0697, -3.8196, 0.0512
-3.2217, 0.0716, -3.6699, 0.0565
-3.1679, 0.0722, -3.7158, 0.0352
-3.2353, 0.0685, -3.8102, 0.0437
-3.3038, 0.0679, -3.8435, 0.0473
-3.3031, 0.0690, -3.8996, 0.0443
-3.2878, 0.0706, -3.9403, 0.0372
-3.3324, 0.0661, -3.8446, 0.0479
-3.3344, 0.0663, -3.8177, 0.0505
-3.3574, 0.0683, -3.9351, 0.0381
-3.2921, 0.0687, -3.8669, 0.0418
-3.3661, 0.0641, -3.9930, 0.0398
-3.3835, 0.0648, -3.7854, 0.0514
-3.3422, 0.0667, -3.8298, 0.0416
-3.3311, 0.0667, -3.9636, 0.0350
-3.3108, 0.0714, -4.0535, 0.0363
-3.3842, 0.0667, -4.0045, 0.0386
-3.3596, 0.0680, -3.7995, 0.0540
-3.3939, 0.0668, -4.1295, 0.0290
-3.4303, 0.0662, -3.9797, 0.0467
-3.4480, 0.0667, -4.0901, 0.0354
-3.4750, 0.0635, -4.0334, 0.0430
-3.5348, 0.0656, -4.0658, 0.0443
-3.4559, 0.0643, -3.8523, 0.0522
-3.4546, 0.0656, -3.9867, 0.0399
-3.4505, 0.0646, -4.0233, 0.0421
-3.4710, 0.0644, -3.9022, 0.0516
-3.4352, 0.0646, -4.0375, 0.0423
-3.4528, 0.0631, -4.0613, 0.0365
-3.4818, 0.0630, -3.9932, 0.0421
-3.5214, 0.0622, -4.0501, 0.0412
-3.5356, 0.0627, -4.2423, 0.0318
-3.5166, 0.0648, -4.2092, 0.0346
-3.5132, 0.0628, -3.9478, 0.0509
-3.5769, 0.0624, -4.1383, 0.0385
-3.4918, 0.0662, -4.0626, 0.0379
-3.4561, 0.0631, -3.9725, 0.0455
-3.4831, 0.0640, -4.1170, 0.0351
-3.5831, 0.0619, -4.2883, 0.0342
-3.5633, 0.0617, -4.1123, 0.0427
-3.4972, 0.0649, -4.1763, 0.0361
-3.5756, 0.0641, -4.2252, 0.0326
-3.6130, 0.0604, -4.1114, 0.0441
-3.5828, 0.0619, -4.2361, 0.0346
-3.6421, 0.0619, -4.2645, 0.0367
-3.6884, 0.0588, -4.1910, 0.0386
-3.6025, 0.0633, -4.3511, 0.0315
-3.6275, 0.0597, -4.0735, 0.0463
-3.6315, 0.0625, -4.2968, 0.0317
-3.6706, 0.0585, -4.1960, 0.0390
-3.6606, 0.0617, -4.2931, 0.0336
-3.5807, 0.0600, -3.9902, 0.0466
-3.6015, 0.0610, -4.2091, 0.0359
-3.6853, 0.0585, -4.2674, 0.0397
-3.6998, 0.0600, -4.3766, 0.0371
-3.6894, 0.0607, -4.1938, 0.0432
-3.6810, 0.0609, -4.1907, 0.0384
-3.7258, 0.0586, -4.3227, 0.0347
-3.7131, 0.0598, -4.2605, 0.0384
-3.7010, 0.0599, -4.3240, 0.0347
-3.7379, 0.0587, -4.3196, 0.0365
-3.7156, 0.0588, -4.3350, 0.0377
-3.7202, 0.0595, -4.2979, 0.0348
-3.6384, 0.0597, -4.2749, 0.0343
-3.7457, 0.0583, -4.3435, 0.0357
-3.7194, 0.0581, -4.3990, 0.0362
-3.7026, 0.0596, -4.2446, 0.0418
-3.7345, 0.0590, -4.2463, 0.0354
-3.7380, 0.0585, -4.4452, 0.0309
-3.7925, 0.0580, -4.3462, 0.0346
-3.7930, 0.0576, -4.3970, 0.0376
-3.8358, 0.0568, -4.4930, 0.0323
-3.8711, 0.0569, -4.5395, 0.0322
-3.6424, 0.0590, -4.1836, 0.0409
-3.6016, 0.0613, -4.0577, 0.0377
-3.6275, 0.0591, -4.3062, 0.0335
-3.7393, 0.0588, -4.3147, 0.0385
-3.7485, 0.0575, -4.2786, 0.0388
-3.7761, 0.0581, -4.4114, 0.0306
-3.8724, 0.0554, -4.4259, 0.0366
-3.8538, 0.0574, -4.5788, 0.0312
-3.9008, 0.0558, -4.4518, 0.0394
-3.8714, 0.0578, -4.4187, 0.0357
-3.9170, 0.0547, -4.5166, 0.0328
-3.8209, 0.0577, -4.2121, 0.0428
-3.7657, 0.0574, -4.4503, 0.0291
-3.8333, 0.0577, -4.5054, 0.0335
-3.8606, 0.0566, -4.5389, 0.0349
-3.9047, 0.0569, -4.6232, 0.0314
-3.9099, 0.0569, -4.5355, 0.0381
-3.8793, 0.0567, -4.5477, 0.0336
-3.8842, 0.0565, -4.5519, 0.0285
-3.8888, 0.0575, -4.4513, 0.0348
-3.9419, 0.0546, -4.5643, 0.0323
-3.9215, 0.0553, -4.5385, 0.0350
-3.9773, 0.0542, -4.6161, 0.0313
-3.9697, 0.0543, -4.5437, 0.0364
-4.0076, 0.0546, -4.7209, 0.0278
-4.0097, 0.0539, -4.6308, 0.0335
-3.9903, 0.0545, -4.5632, 0.0382
-3.9671, 0.0563, -4.5766, 0.0328
-4.0247, 0.0533, -4.5482, 0.0385
-3.9951, 0.0557, -4.6064, 0.0321
-3.9328, 0.0573, -4.4147, 0.0346
-3.9040, 0.0547, -4.3657, 0.0375
-3.8791, 0.0589, -4.6045, 0.0282
-4.0314, 0.0533, -4.5930, 0.0334
-3.9621, 0.0558, -4.5018, 0.0365
-3.9723, 0.0551, -4.5825, 0.0315
-3.9933, 0.0546, -4.5296, 0.0370
-4.0141, 0.0561, -4.5560, 0.0361
