train running loss, train running l2 error, val loss, val l2 error
2.0188, 0.7767, 1.9736, 0.7479
1.9537, 0.7267, 1.9116, 0.6911
1.8780, 0.6583, 1.8064, 0.6026
1.7527, 0.5571, 1.6406, 0.4827
1.5524, 0.4250, 1.3786, 0.3274
1.2436, 0.2942, 0.9521, 0.1657
0.9235, 0.2759, 0.4787, 0.1446
0.7100, 0.2870, 0.3109, 0.2097
0.5769, 0.2990, 0.1207, 0.1940
0.4459, 0.2984, 0.0167, 0.1727
0.3698, 0.2910, -0.0408, 0.1829
0.3224, 0.2912, -0.1342, 0.1766
0.2277, 0.2832, -0.1892, 0.1845
0.1580, 0.2798, -0.2496, 0.1855
0.0976, 0.2701, -0.3411, 0.1790
0.0435, 0.2665, -0.3620, 0.1873
0.0297, 0.2636, -0.3572, 0.1875
-0.0402, 0.2562, -0.4460, 0.1837
-0.0827, 0.2516, -0.4793, 0.1820
-0.1316, 0.2477, -0.5130, 0.1840
-0.2046, 0.2409, -0.6064, 0.1782
-0.2624, 0.2392, -0.5845, 0.1909
-0.3079, 0.2338, -0.6916, 0.1774
-0.3737, 0.2246, -0.7049, 0.1837
-0.3828, 0.2303, -0.7766, 0.1673
-0.4704, 0.2201, -0.8043, 0.1823
-0.4878, 0.2190, -0.8318, 0.1785
-0.5238, 0.2132, -0.9197, 0.1597
-0.5641, 0.2131, -0.8440, 0.1868
-0.6272, 0.2068, -0.9839, 0.1666
-0.6554, 0.2088, -0.9068, 0.1850
-0.6886, 0.2010, -0.9428, 0.1841
-0.6952, 0.2030, -0.9908, 0.1835
-0.7665, 0.1980, -1.0777, 0.1735
-0.7587, 0.1960, -0.9754, 0.1936
-0.8067, 0.1944, -1.1008, 0.1808
-0.8416, 0.1917, -1.1017, 0.1833
-0.8326, 0.1929, -1.1235, 0.1793
-0.8911, 0.1882, -1.0918, 0.1889
-0.9028, 0.1887, -1.1471, 0.1814
-0.9243, 0.1878, -1.1604, 0.1863
-0.9438, 0.1851, -1.1170, 0.1918
-0.9782, 0.1830, -1.1930, 0.1819
-0.9907, 0.1822, -1.1861, 0.1833
-1.0115, 0.1806, -1.1690, 0.1932
