train running loss, train running l2 error, val loss, val l2 error
1.5547, 0.1451, 1.1344, 0.1178
1.0394, 0.2875, 0.4567, 0.1121
0.7367, 0.2750, 0.5150, 0.1012
0.5194, 0.2542, -0.0517, 0.0924
0.3589, 0.2790, -0.0618, 0.0945
0.2142, 0.2314, -0.0792, 0.0996
0.0522, 0.2230, -0.5359, 0.0954
-0.0985, 0.2187, -0.4720, 0.0939
-0.2152, 0.1911, -0.6593, 0.0923
-0.4095, 0.1831, -0.9658, 0.0909
-0.5371, 0.1739, -0.9226, 0.0924
-0.6707, 0.1525, -1.1570, 0.0899
-0.8309, 0.1442, -1.2760, 0.0908
-0.9496, 0.1325, -1.4086, 0.0928
-1.0972, 0.1270, -1.4377, 0.0906
-1.1430, 0.1155, -1.5892, 0.0931
-1.3371, 0.1111, -1.7937, 0.0892
-1.4260, 0.1028, -1.7242, 0.0857
-1.6137, 0.0966, -2.1649, 0.0826
-1.6433, 0.0906, -2.1486, 0.0867
-1.7165, 0.0913, -2.1249, 0.0801
-1.9125, 0.0853, -2.3081, 0.0755
-1.8193, 0.0808, -2.0896, 0.0720
-1.9661, 0.0784, -2.4520, 0.0682
-2.1398, 0.0738, -2.7172, 0.0572
-2.1449, 0.0753, -2.4399, 0.0679
-2.0590, 0.0791, -2.4771, 0.0736
-2.2648, 0.0750, -2.8325, 0.0704
-2.2502, 0.0717, -2.6308, 0.0612
-2.2001, 0.0683, -2.3129, 0.0603
-2.2181, 0.0660, -2.9529, 0.0559
-2.3627, 0.0678, -2.7792, 0.0621
-2.4557, 0.0669, -2.8071, 0.0602
-2.3527, 0.0659, -2.7306, 0.0675
-2.1712, 0.0760, -2.4092, 0.0639
-2.3712, 0.0661, -3.1482, 0.0603
-2.3185, 0.0646, -2.8861, 0.0550
-2.4453, 0.0626, -2.7136, 0.0562
-2.6408, 0.0592, -3.1126, 0.0497
-2.7577, 0.0601, -3.3444, 0.0566
-2.6254, 0.0621, -2.9082, 0.0609
-2.7103, 0.0616, -3.2354, 0.0565
-2.7289, 0.0605, -3.2069, 0.0513
-2.5591, 0.0572, -2.8326, 0.0529
-2.6223, 0.0587, -3.3584, 0.0455
-2.8681, 0.0575, -3.3069, 0.0509
-2.7956, 0.0584, -3.3437, 0.0545
-2.9367, 0.0585, -3.3579, 0.0500
-2.9671, 0.0554, -3.5217, 0.0457
-3.0035, 0.0533, -3.3851, 0.0502
-2.8846, 0.0571, -3.3334, 0.0510
-2.9475, 0.0559, -3.1734, 0.0592
-2.7830, 0.0636, -3.5527, 0.0546
-2.9006, 0.0613, -2.9309, 0.0558
-2.6861, 0.0648, -3.2828, 0.0584
-2.8504, 0.0592, -3.4782, 0.0556
-2.9128, 0.0601, -3.1022, 0.0552
-2.8842, 0.0595, -3.4320, 0.0496
-2.8585, 0.0588, -3.3894, 0.0485
-2.9889, 0.0553, -3.5719, 0.0471
-3.0672, 0.0542, -3.6734, 0.0502
-2.9146, 0.0566, -3.1816, 0.0542
-2.8906, 0.0584, -3.3929, 0.0486
-3.1067, 0.0540, -3.7140, 0.0458
-2.9491, 0.0560, -3.4614, 0.0504
-3.0523, 0.0568, -3.3686, 0.0519
-3.0245, 0.0554, -3.8074, 0.0482
-3.0892, 0.0564, -3.6686, 0.0506
-3.2065, 0.0544, -3.6872, 0.0530
-3.1584, 0.0566, -3.6616, 0.0507
-3.2148, 0.0559, -3.6877, 0.0507
-3.0576, 0.0571, -3.4942, 0.0502
-3.1302, 0.0560, -3.7761, 0.0469
-3.4479, 0.0507, -3.8646, 0.0461
-3.3095, 0.0530, -3.6638, 0.0498
-3.0599, 0.0550, -3.3995, 0.0574
-2.9406, 0.0586, -3.6162, 0.0537
-3.1747, 0.0568, -3.6354, 0.0501
-3.1768, 0.0559, -3.5645, 0.0472
-3.2863, 0.0515, -3.8237, 0.0456
-3.2535, 0.0535, -3.7305, 0.0490
-3.3464, 0.0545, -3.7892, 0.0511
-3.3930, 0.0533, -3.9397, 0.0483
-3.1436, 0.0554, -3.3520, 0.0523
-3.1469, 0.0561, -3.7377, 0.0471
-3.3897, 0.0503, -4.0720, 0.0446
-3.2396, 0.0536, -3.5028, 0.0515
-3.2415, 0.0552, -3.5584, 0.0548
-3.5024, 0.0541, -3.9606, 0.0495
-3.1916, 0.0554, -3.8521, 0.0486
-3.3427, 0.0508, -3.4554, 0.0498
-3.3174, 0.0522, -4.0405, 0.0435
-3.2297, 0.0529, -3.8352, 0.0472
-3.4438, 0.0526, -3.8509, 0.0481
-3.3308, 0.0544, -3.9885, 0.0463
-3.4106, 0.0513, -3.7973, 0.0475
-3.3493, 0.0517, -3.6293, 0.0492
-3.3496, 0.0513, -3.9767, 0.0457
-3.2883, 0.0527, -3.8482, 0.0466
-3.4657, 0.0513, -3.9105, 0.0471
-3.6154, 0.0494, -4.0129, 0.0464
-3.6486, 0.0507, -3.9615, 0.0474
-3.5754, 0.0511, -3.9838, 0.0460
-3.5866, 0.0506, -4.0545, 0.0467
-3.6235, 0.0491, -3.9873, 0.0475
-3.5701, 0.0527, -3.8756, 0.0494
-3.6579, 0.0496, -4.0729, 0.0450
-3.5423, 0.0483, -3.8807, 0.0501
-3.4062, 0.0553, -3.9319, 0.0509
-3.4118, 0.0535, -3.8449, 0.0501
