train running loss, train running l2 error, val loss, val l2 error
0.9750, 0.2327, -1.1344, 0.1405
-0.9136, 0.1803, -1.3390, 0.1298
-1.2990, 0.1575, -1.8844, 0.1117
-1.6159, 0.1368, -2.0672, 0.1062
-1.7356, 0.1337, -1.9900, 0.1213
-1.8254, 0.1285, -1.9449, 0.1262
-1.8703, 0.1244, -2.2421, 0.1018
-1.9405, 0.1210, -2.3479, 0.0953
-1.9823, 0.1212, -2.5606, 0.0791
-2.0509, 0.1175, -2.6223, 0.0668
-1.9975, 0.1197, -2.5406, 0.0781
-2.1028, 0.1150, -2.5517, 0.0863
-2.1709, 0.1123, -2.5598, 0.0876
-2.2061, 0.1123, -2.7929, 0.0732
-2.1762, 0.1144, -2.7909, 0.0601
-2.2114, 0.1117, -2.7304, 0.0809
-2.3217, 0.1080, -2.5818, 0.0945
-2.2513, 0.1132, -2.4418, 0.1104
-2.2925, 0.1108, -2.5509, 0.0913
-2.3268, 0.1093, -2.8226, 0.0807
-2.4038, 0.1047, -3.0204, 0.0640
-2.3533, 0.1081, -3.0104, 0.0603
-2.4699, 0.1008, -3.0557, 0.0646
-2.4295, 0.1036, -2.7301, 0.0944
-2.3987, 0.1070, -2.6275, 0.0984
-2.3960, 0.1050, -2.6250, 0.0948
-2.4510, 0.1021, -3.1620, 0.0547
-2.5082, 0.1006, -2.9959, 0.0696
-2.4460, 0.1032, -2.9491, 0.0726
-2.4612, 0.1019, -3.0330, 0.0622
-2.4712, 0.1023, -2.9543, 0.0753
-2.5227, 0.1013, -3.0878, 0.0684
-2.4882, 0.1016, -3.0098, 0.0701
-2.4323, 0.1030, -2.6437, 0.0899
-2.4555, 0.0997, -2.8802, 0.0806
-2.5315, 0.0989, -2.8952, 0.0810
-2.5915, 0.0965, -2.9597, 0.0849
-2.5706, 0.0975, -2.9493, 0.0768
-2.6101, 0.0962, -2.9919, 0.0729
-2.5833, 0.0982, -3.0642, 0.0762
-2.6316, 0.0987, -3.0649, 0.0724
-2.6678, 0.0972, -3.0899, 0.0778
-2.6787, 0.0948, -3.0675, 0.0751
-2.6527, 0.0937, -3.0005, 0.0680
-2.6501, 0.0942, -3.1949, 0.0623
-2.6984, 0.0930, -3.1875, 0.0681
-2.6608, 0.0943, -3.2635, 0.0658
-2.5719, 0.0971, -3.1058, 0.0575
-2.6291, 0.0916, -3.1581, 0.0609
-2.6756, 0.0917, -2.9689, 0.0851
-2.6652, 0.0944, -3.1071, 0.0721
-2.7110, 0.0907, -3.2704, 0.0575
-2.7605, 0.0887, -3.2470, 0.0619
-2.8273, 0.0874, -3.1529, 0.0772
-2.8035, 0.0894, -3.3249, 0.0567
-2.7462, 0.0888, -3.3346, 0.0586
-2.8345, 0.0855, -3.3229, 0.0602
-2.8129, 0.0892, -3.3076, 0.0664
-2.8344, 0.0882, -3.4957, 0.0492
-2.8754, 0.0871, -3.4532, 0.0576
-2.8510, 0.0860, -3.4104, 0.0579
-2.8906, 0.0849, -3.1359, 0.0786
-2.7808, 0.0885, -3.2181, 0.0698
-2.8731, 0.0854, -3.4334, 0.0519
-2.8380, 0.0855, -3.3935, 0.0576
-2.8237, 0.0863, -3.3396, 0.0567
-2.8084, 0.0862, -3.2960, 0.0608
-2.8309, 0.0835, -3.2030, 0.0666
-2.8313, 0.0858, -3.4035, 0.0573
-2.9387, 0.0810, -3.6505, 0.0435
-2.8796, 0.0881, -3.5680, 0.0484
-2.9366, 0.0827, -3.3667, 0.0661
-2.9758, 0.0819, -3.5439, 0.0518
-2.9495, 0.0834, -3.5707, 0.0552
-2.9944, 0.0808, -3.3961, 0.0635
-3.0223, 0.0793, -3.4637, 0.0632
-2.9919, 0.0820, -3.5244, 0.0557
-2.9866, 0.0813, -3.4811, 0.0611
-2.9762, 0.0809, -3.2925, 0.0667
-2.9510, 0.0807, -3.4598, 0.0516
-2.9347, 0.0823, -3.3076, 0.0615
-2.9438, 0.0800, -3.2421, 0.0678
-2.9722, 0.0790, -3.5431, 0.0543
-3.0340, 0.0790, -3.6679, 0.0482
-2.9480, 0.0829, -3.5697, 0.0463
-2.9544, 0.0791, -3.1908, 0.0775
-2.9839, 0.0800, -3.5257, 0.0503
-2.9761, 0.0820, -3.5040, 0.0528
-3.0516, 0.0770, -3.6503, 0.0496
-3.1027, 0.0763, -3.6846, 0.0505
-3.0736, 0.0794, -3.7784, 0.0458
-3.1415, 0.0757, -3.5984, 0.0556
-3.0891, 0.0765, -3.4434, 0.0641
-3.0846, 0.0756, -3.6072, 0.0510
-3.0789, 0.0774, -3.7154, 0.0465
-3.1157, 0.0755, -3.5548, 0.0569
-3.1629, 0.0742, -3.7255, 0.0509
-3.2153, 0.0739, -3.8196, 0.0452
-3.1546, 0.0760, -3.6889, 0.0465
-3.1381, 0.0745, -3.6092, 0.0551
-3.2099, 0.0734, -3.7262, 0.0543
-3.1477, 0.0764, -3.6753, 0.0481
-3.1807, 0.0727, -3.6108, 0.0575
-3.1821, 0.0740, -3.6654, 0.0538
-3.2150, 0.0732, -3.7999, 0.0445
-3.2338, 0.0724, -3.7871, 0.0497
-3.2278, 0.0736, -3.7352, 0.0526
-3.2485, 0.0714, -3.8371, 0.0466
-3.2389, 0.0734, -3.9147, 0.0431
-3.3062, 0.0704, -3.8183, 0.0491
-3.3408, 0.0696, -3.7727, 0.0445
-3.1809, 0.0731, -3.7785, 0.0426
-3.2011, 0.0715, -3.7119, 0.0509
-3.2814, 0.0706, -3.9155, 0.0450
-3.3229, 0.0696, -3.9172, 0.0434
