train running loss, train running l2 error, val loss, val l2 error
2.0373, 0.8296, 1.9518, 0.7930
1.8474, 0.7466, 1.6874, 0.6767
1.4592, 0.5767, 1.0898, 0.4242
0.6391, 0.2843, -0.0103, 0.1711
0.0068, 0.2428, -0.5046, 0.1552
-0.3262, 0.2291, -0.9089, 0.1329
-0.4715, 0.2301, -1.0249, 0.1335
-0.5708, 0.2227, -1.0750, 0.1338
-0.6751, 0.2130, -1.1613, 0.1394
-0.7559, 0.2094, -1.2603, 0.1310
-0.8303, 0.2018, -1.3598, 0.1187
-0.9370, 0.1930, -1.4911, 0.1134
-1.0238, 0.1872, -1.6074, 0.0980
-1.1268, 0.1818, -1.6797, 0.0977
-1.1816, 0.1796, -1.6787, 0.1045
-1.2218, 0.1794, -1.7444, 0.1056
-1.2962, 0.1712, -1.7067, 0.1180
-1.3222, 0.1711, -1.8301, 0.1078
-1.3669, 0.1669, -1.8204, 0.1059
-1.4130, 0.1636, -1.9091, 0.1049
-1.4454, 0.1619, -1.9290, 0.1014
-1.4993, 0.1587, -1.9020, 0.1180
-1.5040, 0.1581, -1.8666, 0.1210
-1.5624, 0.1551, -2.0645, 0.1003
-1.5862, 0.1536, -2.0070, 0.1085
-1.6103, 0.1513, -2.0227, 0.1115
-1.6341, 0.1504, -2.0242, 0.1105
-1.6650, 0.1492, -2.0181, 0.1167
-1.6950, 0.1470, -2.0947, 0.1052
-1.6987, 0.1452, -2.0439, 0.1115
-1.6911, 0.1463, -2.0316, 0.1168
-1.7527, 0.1440, -2.0629, 0.1197
-1.7433, 0.1446, -2.1516, 0.0999
-1.7932, 0.1416, -2.0968, 0.1122
-1.8158, 0.1384, -1.9733, 0.1304
-1.8253, 0.1369, -2.1350, 0.1097
-1.8532, 0.1368, -2.1402, 0.1078
-1.8345, 0.1367, -2.0874, 0.1180
-1.8923, 0.1344, -2.1487, 0.1148
-1.8944, 0.1352, -2.1831, 0.1073
-1.9405, 0.1310, -2.1501, 0.1191
-1.9146, 0.1324, -2.2022, 0.1125
-1.9590, 0.1279, -2.1492, 0.1166
-1.9854, 0.1305, -2.2660, 0.1108
-2.0066, 0.1291, -2.2682, 0.1086
-2.0016, 0.1314, -2.3219, 0.1031
-1.9913, 0.1296, -2.3294, 0.1018
-2.0332, 0.1268, -2.2133, 0.1139
-2.0509, 0.1258, -2.1338, 0.1233
-2.1215, 0.1199, -2.2259, 0.1191
-2.0922, 0.1254, -2.3971, 0.1021
-2.0911, 0.1251, -2.3090, 0.1076
-2.1818, 0.1204, -2.3182, 0.1144
-2.1770, 0.1216, -2.3320, 0.1118
-2.2082, 0.1189, -2.1925, 0.1266
-2.1843, 0.1208, -2.2874, 0.1161
-2.2002, 0.1217, -2.3440, 0.1157
-2.2488, 0.1191, -2.5851, 0.0942
