train running loss, train running l2 error, val loss, val l2 error
0.1320, 0.3119, -1.0606, 0.1810
-1.1196, 0.1931, -1.8486, 0.1316
-1.6034, 0.1620, -2.3346, 0.1116
-1.9699, 0.1396, -2.5514, 0.1018
-2.2653, 0.1220, -2.8834, 0.0777
-2.5063, 0.1088, -3.1526, 0.0783
-2.6935, 0.0987, -3.2723, 0.0631
-2.8718, 0.0904, -3.5899, 0.0514
-2.9848, 0.0856, -3.5413, 0.0615
-3.0781, 0.0825, -3.7262, 0.0509
-3.1841, 0.0793, -3.7377, 0.0513
-3.2602, 0.0775, -3.9508, 0.0461
-3.3309, 0.0750, -3.9705, 0.0416
-3.3921, 0.0739, -4.0989, 0.0450
-3.4480, 0.0730, -3.9917, 0.0537
-3.4974, 0.0725, -4.0658, 0.0525
-3.5442, 0.0716, -4.0899, 0.0475
-3.5605, 0.0711, -4.2134, 0.0445
-3.6345, 0.0701, -4.1673, 0.0467
-3.6549, 0.0698, -4.1313, 0.0468
-3.6935, 0.0688, -4.3080, 0.0450
-3.7412, 0.0679, -4.1648, 0.0548
-3.7407, 0.0676, -4.3775, 0.0419
-3.8259, 0.0665, -4.4243, 0.0451
-3.8346, 0.0665, -4.3738, 0.0469
-3.8611, 0.0664, -4.4354, 0.0438
-3.9009, 0.0656, -4.4745, 0.0471
-3.9156, 0.0660, -4.4785, 0.0444
-3.9342, 0.0653, -4.5326, 0.0444
-3.9536, 0.0653, -4.5785, 0.0418
-3.9794, 0.0655, -4.5695, 0.0461
-3.9936, 0.0652, -4.6547, 0.0417
-4.0235, 0.0648, -4.6190, 0.0422
-4.0395, 0.0648, -4.6221, 0.0479
-4.0524, 0.0651, -4.6542, 0.0405
-4.0921, 0.0642, -4.7609, 0.0415
-4.1171, 0.0636, -4.7356, 0.0459
-4.1342, 0.0637, -4.7810, 0.0397
-4.1488, 0.0636, -4.7888, 0.0412
-4.1456, 0.0643, -4.8286, 0.0381
-4.1956, 0.0632, -4.8918, 0.0404
-4.1950, 0.0633, -4.8331, 0.0358
-4.1975, 0.0636, -4.8654, 0.0371
-4.2260, 0.0632, -4.8544, 0.0385
-4.2203, 0.0637, -4.9046, 0.0386
-4.2200, 0.0633, -4.9260, 0.0359
-4.2561, 0.0631, -4.8990, 0.0379
-4.2426, 0.0632, -4.9534, 0.0390
-4.2682, 0.0636, -4.9736, 0.0394
-4.2765, 0.0629, -4.9379, 0.0353
-4.2875, 0.0630, -4.9043, 0.0409
-4.2949, 0.0631, -4.9318, 0.0396
-4.3080, 0.0627, -4.9188, 0.0420
-4.3028, 0.0630, -4.9130, 0.0327
-4.3189, 0.0627, -5.0222, 0.0343
-4.3311, 0.0627, -5.0968, 0.0297
