train running loss, train running l2 error, val loss, val l2 error
-3.6292, 0.0452, -3.8094, 0.0475
-3.5973, 0.0493, -3.8011, 0.0444
-3.6048, 0.0489, -4.0744, 0.0389
-3.9158, 0.0415, -4.3894, 0.0342
-3.8588, 0.0441, -4.3150, 0.0389
-3.8856, 0.0464, -4.2810, 0.0427
-4.0733, 0.0435, -4.4314, 0.0402
-4.1232, 0.0437, -4.5276, 0.0406
-3.9484, 0.0467, -4.5063, 0.0391
-4.2139, 0.0417, -4.4648, 0.0390
-4.1619, 0.0424, -4.4960, 0.0390
-4.1810, 0.0412, -4.4806, 0.0400
-4.0742, 0.0453, -4.3715, 0.0431
-4.0177, 0.0476, -4.5010, 0.0400
-4.1301, 0.0429, -4.5834, 0.0362
-4.2493, 0.0398, -4.5526, 0.0388
-4.1294, 0.0439, -4.4694, 0.0419
-4.0461, 0.0466, -4.5274, 0.0402
-4.2304, 0.0429, -4.6801, 0.0350
-4.0679, 0.0447, -4.6568, 0.0370
-4.0192, 0.0463, -4.6051, 0.0400
-4.1902, 0.0437, -4.6641, 0.0371
-4.0877, 0.0413, -4.4487, 0.0405
-4.0616, 0.0459, -4.2768, 0.0463
-3.9876, 0.0491, -4.4390, 0.0415
-4.0752, 0.0428, -4.5375, 0.0341
-4.0419, 0.0423, -4.4582, 0.0358
-4.1565, 0.0420, -4.3567, 0.0410
-4.0828, 0.0452, -4.5024, 0.0411
-4.1331, 0.0449, -4.6487, 0.0355
-4.1956, 0.0394, -4.6182, 0.0360
-4.1144, 0.0450, -4.5264, 0.0390
-4.1167, 0.0459, -4.5982, 0.0396
-4.2749, 0.0413, -4.7042, 0.0371
-4.1316, 0.0446, -4.6601, 0.0353
-4.2071, 0.0409, -4.5828, 0.0361
-4.1422, 0.0401, -4.5281, 0.0385
-4.1162, 0.0450, -4.5720, 0.0388
-4.3062, 0.0394, -4.7204, 0.0367
-4.1360, 0.0412, -4.4725, 0.0396
-4.2247, 0.0429, -4.5100, 0.0408
-4.2768, 0.0418, -4.6415, 0.0391
-3.9675, 0.0459, -4.4230, 0.0419
-4.1366, 0.0423, -4.4548, 0.0403
-4.2121, 0.0415, -4.4771, 0.0386
-4.2709, 0.0392, -4.6159, 0.0360
-4.2770, 0.0391, -4.5683, 0.0360
-4.1482, 0.0431, -4.4618, 0.0396
-4.0698, 0.0455, -4.5633, 0.0374
-4.1728, 0.0401, -4.5393, 0.0368
-4.1667, 0.0422, -4.5729, 0.0388
-4.3041, 0.0405, -4.5792, 0.0368
-4.2540, 0.0396, -4.6323, 0.0379
-4.1594, 0.0447, -4.5866, 0.0382
-4.2070, 0.0432, -4.6992, 0.0352
-4.3230, 0.0384, -4.7567, 0.0346
-4.4028, 0.0385, -4.7323, 0.0377
-4.2667, 0.0425, -4.5782, 0.0412
-4.0166, 0.0472, -4.4030, 0.0424
-4.2505, 0.0429, -4.5166, 0.0376
-4.0399, 0.0442, -4.7520, 0.0341
-4.1822, 0.0406, -4.6288, 0.0352
-4.2021, 0.0433, -4.6337, 0.0388
-4.3054, 0.0420, -4.6851, 0.0374
-4.2831, 0.0418, -4.6851, 0.0358
-4.3242, 0.0403, -4.6600, 0.0357
-4.3429, 0.0380, -4.8251, 0.0329
-4.1722, 0.0420, -4.7139, 0.0358
-4.1583, 0.0440, -4.6106, 0.0380
-4.3668, 0.0411, -4.7657, 0.0339
-4.1859, 0.0414, -4.7563, 0.0353
-4.2244, 0.0412, -4.5307, 0.0403
-4.1776, 0.0450, -4.4868, 0.0419
-4.2470, 0.0440, -4.6283, 0.0402
-4.3074, 0.0428, -4.6975, 0.0354
-3.8578, 0.0415, -4.3898, 0.0399
-3.8746, 0.0442, -3.8513, 0.0429
-3.7412, 0.0456, -4.3482, 0.0417
-3.9439, 0.0435, -4.2828, 0.0401
-3.9368, 0.0447, -4.3970, 0.0367
-4.1402, 0.0394, -4.5936, 0.0334
-4.1113, 0.0394, -4.5793, 0.0314
-3.9292, 0.0456, -4.5272, 0.0369
-4.2713, 0.0404, -4.6307, 0.0372
-4.2922, 0.0405, -4.7500, 0.0353
-4.2383, 0.0402, -4.7061, 0.0345
-4.1717, 0.0423, -4.6011, 0.0372
-4.2977, 0.0426, -4.5424, 0.0397
-4.4001, 0.0401, -4.7130, 0.0360
-4.3983, 0.0380, -4.9421, 0.0334
-4.2384, 0.0405, -4.7457, 0.0366
-4.1499, 0.0463, -4.6071, 0.0414
-4.3891, 0.0433, -4.6980, 0.0376
-4.3203, 0.0416, -4.8837, 0.0323
-4.4702, 0.0370, -4.8018, 0.0344
-4.2770, 0.0422, -4.7233, 0.0382
-4.5314, 0.0401, -4.8212, 0.0359
-4.5099, 0.0384, -4.8518, 0.0349
-4.4338, 0.0383, -4.7638, 0.0366
-4.3152, 0.0425, -4.6934, 0.0389
-4.4637, 0.0398, -4.7257, 0.0355
-4.1851, 0.0414, -4.6796, 0.0346
-4.2905, 0.0390, -4.7488, 0.0359
-4.2687, 0.0413, -4.5795, 0.0370
-4.2399, 0.0422, -4.6606, 0.0373
-4.4266, 0.0394, -4.7297, 0.0356
-4.3320, 0.0402, -4.8078, 0.0323
-4.2253, 0.0423, -4.8161, 0.0368
-4.3397, 0.0424, -4.7775, 0.0373
-4.4575, 0.0404, -4.8349, 0.0347
-4.3480, 0.0377, -4.7636, 0.0350
-4.4055, 0.0397, -4.7071, 0.0354
-4.4952, 0.0376, -4.8656, 0.0346
-4.4617, 0.0387, -4.8745, 0.0336
-4.3210, 0.0413, -4.8279, 0.0353
-4.2682, 0.0439, -4.8346, 0.0334
-4.4820, 0.0382, -4.7653, 0.0371
-4.1994, 0.0454, -4.6294, 0.0396
-4.2542, 0.0428, -4.7115, 0.0345
-4.4628, 0.0376, -4.8991, 0.0307
-4.3223, 0.0390, -4.7773, 0.0327
-4.5187, 0.0377, -4.8127, 0.0358
-4.2734, 0.0428, -4.8182, 0.0333
-4.4330, 0.0400, -4.8035, 0.0367
-4.4436, 0.0414, -4.8159, 0.0347
-4.2043, 0.0398, -4.7420, 0.0359
-4.2894, 0.0420, -4.6839, 0.0351
-4.3005, 0.0417, -4.7252, 0.0346
-4.3085, 0.0401, -4.7356, 0.0343
-4.2416, 0.0427, -4.8609, 0.0325
-4.5545, 0.0362, -4.8985, 0.0309
-4.5022, 0.0384, -4.9689, 0.0336
-4.5877, 0.0387, -4.9249, 0.0356
-4.2857, 0.0434, -4.8857, 0.0351
-4.4617, 0.0394, -4.8241, 0.0349
-4.3796, 0.0410, -4.7932, 0.0345
-4.3488, 0.0416, -4.8352, 0.0354
-4.4419, 0.0406, -4.8928, 0.0340
-4.4465, 0.0404, -4.8683, 0.0334
-4.3831, 0.0411, -4.8618, 0.0363
-4.4295, 0.0384, -4.7575, 0.0338
-4.5144, 0.0372, -4.8509, 0.0334
-4.3989, 0.0390, -4.8686, 0.0336
-4.4637, 0.0384, -4.9065, 0.0325
-4.4310, 0.0399, -4.9431, 0.0323
-4.5212, 0.0386, -4.8946, 0.0325
-4.5177, 0.0382, -4.8867, 0.0376
-4.3749, 0.0427, -4.8854, 0.0363
-4.4612, 0.0411, -4.9439, 0.0344
-4.5343, 0.0375, -4.8687, 0.0342
-4.4629, 0.0393, -4.8042, 0.0357
-4.3901, 0.0422, -4.8968, 0.0363
-4.4059, 0.0410, -4.8289, 0.0342
-4.3034, 0.0415, -4.9376, 0.0322
-4.4288, 0.0380, -4.8497, 0.0349
-4.4870, 0.0404, -4.9341, 0.0334
-4.5441, 0.0376, -4.9548, 0.0342
-4.5239, 0.0398, -4.9471, 0.0341
-4.5160, 0.0388, -4.9353, 0.0319
-4.5302, 0.0390, -5.0018, 0.0326
-4.6669, 0.0365, -5.0164, 0.0338
-4.5015, 0.0412, -4.9204, 0.0384
-4.4655, 0.0420, -4.8701, 0.0359
-4.6466, 0.0371, -5.0597, 0.0331
-4.4095, 0.0408, -4.8555, 0.0334
-4.3350, 0.0405, -4.7438, 0.0381
-4.2633, 0.0429, -4.7459, 0.0364
-4.3253, 0.0418, -4.8572, 0.0330
-4.4742, 0.0394, -4.9172, 0.0344
-4.5242, 0.0381, -4.8801, 0.0326
-4.5700, 0.0384, -5.0097, 0.0325
-4.5952, 0.0387, -5.0744, 0.0330
-4.4953, 0.0404, -5.0461, 0.0347
-4.4773, 0.0410, -4.8422, 0.0349
-4.2292, 0.0398, -4.7305, 0.0407
-4.3958, 0.0426, -4.6941, 0.0363
-4.3396, 0.0418, -4.9118, 0.0316
-4.3574, 0.0392, -4.7538, 0.0315
-4.3596, 0.0416, -4.8440, 0.0325
-4.5374, 0.0377, -4.9726, 0.0312
-4.4815, 0.0394, -4.9425, 0.0351
-4.4357, 0.0418, -4.9142, 0.0355
-4.5233, 0.0401, -4.9388, 0.0324
-4.5012, 0.0410, -5.0277, 0.0325
-4.5013, 0.0403, -5.0087, 0.0307
-4.3810, 0.0416, -4.9181, 0.0338
-4.4968, 0.0394, -4.8891, 0.0378
-4.3851, 0.0420, -4.7593, 0.0367
-4.3266, 0.0413, -4.7884, 0.0325
-4.6053, 0.0360, -4.9807, 0.0300
-4.5562, 0.0363, -4.8746, 0.0326
-4.5564, 0.0378, -4.9139, 0.0336
-4.5469, 0.0390, -4.9339, 0.0350
-4.6099, 0.0368, -5.0180, 0.0324
-4.7049, 0.0372, -5.1598, 0.0323
-4.7682, 0.0354, -5.1112, 0.0318
-4.6808, 0.0379, -5.1075, 0.0319
-4.6193, 0.0376, -4.9367, 0.0372
-4.7267, 0.0386, -4.8987, 0.0383
-4.6276, 0.0409, -5.0716, 0.0357
