train running loss, train running l2 error, val loss, val l2 error
-5.5629, 0.0329, -6.0596, 0.0279
-5.4778, 0.0330, -5.9413, 0.0298
-5.3758, 0.0349, -5.8596, 0.0289
-5.4891, 0.0336, -5.9177, 0.0284
-5.6169, 0.0323, -6.1742, 0.0271
-5.4561, 0.0345, -5.9340, 0.0279
-5.5041, 0.0319, -5.9327, 0.0304
-5.6487, 0.0336, -6.2298, 0.0248
-5.5641, 0.0330, -6.0394, 0.0311
-5.4731, 0.0358, -5.9162, 0.0285
-5.5692, 0.0342, -6.1633, 0.0271
-5.6415, 0.0331, -6.1209, 0.0302
-5.5901, 0.0340, -6.0880, 0.0278
-5.4420, 0.0338, -5.9490, 0.0284
-5.5982, 0.0327, -6.0893, 0.0280
-5.6356, 0.0326, -6.0956, 0.0271
-5.6525, 0.0328, -6.1798, 0.0293
-5.5501, 0.0347, -5.8268, 0.0330
-5.4397, 0.0350, -5.9375, 0.0283
-5.6675, 0.0322, -6.1729, 0.0269
-5.5888, 0.0330, -5.9904, 0.0302
-5.4867, 0.0345, -5.8102, 0.0299
-5.5373, 0.0344, -5.9635, 0.0324
-5.6408, 0.0342, -6.1782, 0.0264
-5.6897, 0.0323, -6.1872, 0.0288
-5.6055, 0.0337, -6.0287, 0.0276
-5.5764, 0.0338, -6.0082, 0.0304
-5.5652, 0.0340, -6.0828, 0.0280
-5.6876, 0.0325, -6.1428, 0.0271
-5.5361, 0.0347, -5.9423, 0.0323
-5.5425, 0.0355, -6.0865, 0.0273
-5.7286, 0.0326, -6.2779, 0.0278
-5.6909, 0.0318, -6.2350, 0.0278
-5.6419, 0.0331, -6.0922, 0.0291
-5.6096, 0.0342, -5.9885, 0.0306
-5.6900, 0.0332, -6.1247, 0.0286
-5.6906, 0.0330, -6.2225, 0.0287
-5.6199, 0.0328, -6.0519, 0.0266
-5.5841, 0.0336, -6.0199, 0.0301
-5.5115, 0.0359, -6.1066, 0.0296
-5.7182, 0.0334, -6.2278, 0.0278
-5.5118, 0.0330, -5.8760, 0.0306
-5.4773, 0.0344, -5.8373, 0.0304
-5.6602, 0.0346, -6.1730, 0.0289
-5.8409, 0.0324, -6.3552, 0.0248
-5.6926, 0.0319, -6.2493, 0.0275
