train running loss, train running l2 error, val loss, val l2 error
0.1284, 0.2672, -2.1375, 0.0964
-2.1366, 0.1305, -2.8275, 0.0865
-2.5175, 0.1114, -3.0678, 0.0621
-2.6640, 0.1068, -3.3043, 0.0639
-2.7371, 0.1077, -3.3806, 0.0502
-2.8329, 0.1044, -3.4082, 0.0651
-2.9016, 0.1024, -3.5744, 0.0421
-2.9624, 0.1007, -3.5632, 0.0533
-3.0090, 0.1003, -3.6475, 0.0437
-3.0159, 0.1000, -3.6052, 0.0541
-3.0556, 0.0998, -3.6428, 0.0487
-3.0625, 0.0985, -3.7276, 0.0409
-3.0352, 0.0988, -3.7058, 0.0421
-3.0787, 0.0985, -3.6574, 0.0517
-3.1083, 0.0980, -3.7266, 0.0432
-3.1360, 0.0974, -3.7482, 0.0362
-3.1553, 0.0978, -3.7428, 0.0323
-2.9350, 0.1008, -3.6587, 0.0436
-3.1000, 0.0973, -3.7363, 0.0372
-3.1499, 0.0981, -3.6897, 0.0461
