train running loss, train running l2 error, val loss, val l2 error
-4.2367, 0.0568, -4.8672, 0.0368
-4.4942, 0.0546, -4.9530, 0.0339
-4.6535, 0.0525, -5.2579, 0.0294
-4.8188, 0.0508, -5.4652, 0.0261
-4.8644, 0.0513, -5.5400, 0.0312
-4.8922, 0.0514, -5.5071, 0.0296
-4.8908, 0.0511, -5.4855, 0.0327
-4.9203, 0.0507, -5.5823, 0.0253
-4.9393, 0.0498, -5.5377, 0.0286
-4.9473, 0.0507, -5.5366, 0.0294
-4.9358, 0.0517, -5.6213, 0.0248
-4.9399, 0.0508, -5.5307, 0.0314
-4.9390, 0.0510, -5.5944, 0.0247
-4.9835, 0.0500, -5.5436, 0.0331
-4.9643, 0.0512, -5.5694, 0.0247
-4.9491, 0.0509, -5.5479, 0.0310
-4.9882, 0.0506, -5.6241, 0.0266
-4.9438, 0.0518, -5.5253, 0.0279
-4.9399, 0.0509, -5.5854, 0.0274
-4.9514, 0.0510, -5.5941, 0.0294
-4.9392, 0.0509, -5.5027, 0.0307
-4.9311, 0.0509, -5.5071, 0.0257
-4.9084, 0.0516, -5.5351, 0.0283
-4.9137, 0.0505, -5.5565, 0.0273
-4.9349, 0.0503, -5.5266, 0.0295
-4.9194, 0.0512, -5.5313, 0.0293
-4.9514, 0.0508, -5.5498, 0.0304
-4.9673, 0.0514, -5.5920, 0.0251
-4.9665, 0.0514, -5.6559, 0.0296
-4.9684, 0.0511, -5.5852, 0.0279
-4.9600, 0.0504, -5.5990, 0.0277
-4.9478, 0.0508, -5.5798, 0.0294
-4.9287, 0.0503, -5.5293, 0.0282
-4.9448, 0.0502, -5.5448, 0.0316
-4.9551, 0.0517, -5.5679, 0.0300
-4.9400, 0.0505, -5.5643, 0.0253
-4.9636, 0.0501, -5.5328, 0.0302
-4.9588, 0.0501, -5.4997, 0.0319
-4.9472, 0.0502, -5.5837, 0.0296
-4.9840, 0.0507, -5.6802, 0.0265
-4.9805, 0.0509, -5.5389, 0.0288
-4.9620, 0.0508, -5.5587, 0.0297
-4.9722, 0.0499, -5.6100, 0.0264
-4.9605, 0.0514, -5.5841, 0.0294
-4.9784, 0.0509, -5.6361, 0.0299
-5.0124, 0.0498, -5.6219, 0.0246
-4.9627, 0.0506, -5.5653, 0.0295
-4.9529, 0.0509, -5.5448, 0.0313
-4.9793, 0.0508, -5.6339, 0.0259
-4.9544, 0.0509, -5.5995, 0.0312
-4.9922, 0.0503, -5.5927, 0.0249
-4.9643, 0.0514, -5.6141, 0.0318
-4.9454, 0.0508, -5.4504, 0.0315
-4.9498, 0.0511, -5.6070, 0.0287
-4.9808, 0.0512, -5.6645, 0.0267
-5.0046, 0.0510, -5.6363, 0.0286
-4.9682, 0.0507, -5.5703, 0.0263
-4.9404, 0.0521, -5.5307, 0.0301
-4.9764, 0.0502, -5.6572, 0.0244
-4.9425, 0.0510, -5.5399, 0.0274
-5.0065, 0.0497, -5.6106, 0.0313
-4.9584, 0.0514, -5.5573, 0.0253
-4.9788, 0.0510, -5.6020, 0.0308
-4.9785, 0.0501, -5.6235, 0.0251
-4.9929, 0.0515, -5.6238, 0.0291
-4.9880, 0.0512, -5.6465, 0.0292
-4.9764, 0.0515, -5.5929, 0.0280
-4.9651, 0.0506, -5.5742, 0.0287
-4.9877, 0.0499, -5.6619, 0.0283
-4.9530, 0.0514, -5.6408, 0.0252
-4.9351, 0.0511, -5.4798, 0.0288
-4.9651, 0.0508, -5.5764, 0.0279
-4.9991, 0.0502, -5.6428, 0.0262
-4.9871, 0.0506, -5.5977, 0.0291
-4.9831, 0.0506, -5.6327, 0.0250
-5.0095, 0.0496, -5.6645, 0.0269
-5.0115, 0.0500, -5.5565, 0.0324
-4.9944, 0.0508, -5.5231, 0.0234
-4.9548, 0.0503, -5.5503, 0.0320
-4.9718, 0.0519, -5.6554, 0.0268
-4.9782, 0.0507, -5.6198, 0.0283
-4.9395, 0.0525, -5.5304, 0.0315
-4.9670, 0.0510, -5.5634, 0.0261
-4.9532, 0.0517, -5.5377, 0.0241
-4.9196, 0.0514, -5.5090, 0.0337
-4.8935, 0.0519, -5.4335, 0.0285
-4.9858, 0.0511, -5.6019, 0.0270
-5.0054, 0.0504, -5.6224, 0.0242
-4.9991, 0.0514, -5.6187, 0.0323
-5.0156, 0.0495, -5.6698, 0.0281
-5.0010, 0.0503, -5.6485, 0.0270
-5.0132, 0.0514, -5.6906, 0.0274
-4.9793, 0.0512, -5.5764, 0.0286
-5.0083, 0.0497, -5.6211, 0.0270
-4.9840, 0.0519, -5.6247, 0.0305
-5.0147, 0.0507, -5.5813, 0.0289
-5.0033, 0.0515, -5.6700, 0.0282
-4.9810, 0.0509, -5.5637, 0.0290
-4.9461, 0.0512, -5.6083, 0.0265
-4.9632, 0.0519, -5.6509, 0.0269
-5.0058, 0.0509, -5.5726, 0.0269
-4.9870, 0.0498, -5.6154, 0.0266
-5.0224, 0.0502, -5.6759, 0.0275
-5.0326, 0.0496, -5.5872, 0.0313
-4.9936, 0.0508, -5.6457, 0.0277
-5.0137, 0.0508, -5.7178, 0.0241
-4.9949, 0.0507, -5.6365, 0.0284
-5.0095, 0.0501, -5.6184, 0.0304
-5.0156, 0.0515, -5.6570, 0.0251
-5.0079, 0.0499, -5.6632, 0.0273
-5.0201, 0.0514, -5.6784, 0.0260
-4.9944, 0.0508, -5.6047, 0.0291
-4.9766, 0.0523, -5.5712, 0.0255
-4.9584, 0.0512, -5.5799, 0.0296
-5.0005, 0.0508, -5.6414, 0.0248
-5.0110, 0.0502, -5.6301, 0.0282
-4.9766, 0.0509, -5.6004, 0.0297
-5.0003, 0.0508, -5.6844, 0.0258
-4.9997, 0.0503, -5.6301, 0.0259
-4.9928, 0.0498, -5.6023, 0.0279
-4.9954, 0.0507, -5.5694, 0.0263
-5.0183, 0.0497, -5.6774, 0.0255
-5.0163, 0.0509, -5.6817, 0.0271
-5.0133, 0.0510, -5.6228, 0.0262
-5.0247, 0.0501, -5.6785, 0.0267
-4.9947, 0.0509, -5.6886, 0.0284
-5.0007, 0.0517, -5.6157, 0.0290
-5.0368, 0.0503, -5.7207, 0.0264
-5.0007, 0.0513, -5.6101, 0.0263
-5.0035, 0.0496, -5.6137, 0.0283
-5.0060, 0.0493, -5.6250, 0.0295
-4.9803, 0.0510, -5.5757, 0.0289
-5.0018, 0.0508, -5.6070, 0.0302
-4.9850, 0.0516, -5.6528, 0.0244
-4.9714, 0.0520, -5.5905, 0.0260
-5.0147, 0.0509, -5.6834, 0.0241
-5.0162, 0.0504, -5.6788, 0.0249
-5.0140, 0.0516, -5.6655, 0.0290
-5.0276, 0.0498, -5.6441, 0.0282
-4.9936, 0.0508, -5.6022, 0.0268
-5.0369, 0.0503, -5.6968, 0.0262
-5.0071, 0.0504, -5.5920, 0.0312
