train running loss, train running l2 error, val loss, val l2 error
-2.9847, 0.1093, -3.5696, 0.0473
-2.9818, 0.1097, -3.4686, 0.0482
-3.0073, 0.1092, -3.6163, 0.0555
-3.0090, 0.1087, -3.6142, 0.0592
-2.9914, 0.1091, -3.6034, 0.0527
-2.9989, 0.1088, -3.4564, 0.0486
-2.9862, 0.1091, -3.6202, 0.0499
-2.9881, 0.1101, -3.5614, 0.0510
-3.0115, 0.1101, -3.5633, 0.0443
-2.9969, 0.1102, -3.4957, 0.0489
-2.9995, 0.1098, -3.5186, 0.0477
-3.0221, 0.1097, -3.5831, 0.0471
-3.0122, 0.1090, -3.6022, 0.0502
-3.0235, 0.1089, -3.5314, 0.0481
-2.9031, 0.1118, -3.5301, 0.0458
-3.0081, 0.1092, -3.5805, 0.0554
-3.0316, 0.1093, -3.5792, 0.0556
-2.9992, 0.1100, -3.5176, 0.0473
-2.9752, 0.1099, -3.5216, 0.0455
-3.0365, 0.1094, -3.2922, 0.0527
-2.6516, 0.1178, -3.4518, 0.0515
-2.8734, 0.1117, -3.5585, 0.0530
-2.9052, 0.1094, -3.5352, 0.0437
-2.9339, 0.1093, -3.5694, 0.0442
-2.9695, 0.1085, -3.5664, 0.0518
-2.9807, 0.1088, -3.5471, 0.0430
-3.0437, 0.1076, -3.6816, 0.0453
-3.0542, 0.1065, -3.5183, 0.0598
-3.0368, 0.1080, -3.6642, 0.0493
-3.0618, 0.1073, -3.5081, 0.0443
-3.0450, 0.1070, -3.6297, 0.0491
-3.0627, 0.1068, -3.6534, 0.0442
-3.0513, 0.1067, -3.5696, 0.0486
-3.0663, 0.1061, -3.4527, 0.0439
-2.9943, 0.1077, -3.5142, 0.0412
-3.0332, 0.1074, -3.5992, 0.0392
-3.0661, 0.1076, -3.6030, 0.0434
-3.0483, 0.1067, -3.6315, 0.0451
-3.0751, 0.1080, -3.6496, 0.0371
-3.0817, 0.1069, -3.6446, 0.0460
-3.0933, 0.1080, -3.6160, 0.0463
-3.0649, 0.1074, -3.7089, 0.0439
-3.0793, 0.1078, -3.6615, 0.0497
-3.0469, 0.1072, -3.5676, 0.0445
-3.0872, 0.1072, -3.7616, 0.0474
-3.0834, 0.1068, -3.6540, 0.0452
-3.0857, 0.1075, -3.7089, 0.0422
-3.0885, 0.1063, -3.6300, 0.0471
-3.0991, 0.1058, -3.7020, 0.0403
-3.0926, 0.1067, -3.5693, 0.0454
-3.0975, 0.1073, -3.6615, 0.0492
-3.0807, 0.1075, -3.6468, 0.0412
-3.0866, 0.1074, -3.6410, 0.0405
-3.0817, 0.1078, -3.4187, 0.0456
-3.0773, 0.1074, -3.6484, 0.0442
-3.0948, 0.1067, -3.5306, 0.0445
-3.0769, 0.1072, -3.5646, 0.0470
-3.0829, 0.1069, -3.6908, 0.0405
-3.0929, 0.1071, -3.5840, 0.0491
-3.1014, 0.1072, -3.6921, 0.0449
-3.0797, 0.1077, -3.6548, 0.0446
-3.1032, 0.1068, -3.6410, 0.0429
-3.0789, 0.1075, -3.5935, 0.0457
-3.1109, 0.1071, -3.6299, 0.0463
-3.0855, 0.1071, -3.6703, 0.0397
-3.0874, 0.1067, -3.6583, 0.0431
-3.0849, 0.1068, -3.5573, 0.0414
-3.0835, 0.1072, -3.6380, 0.0380
-3.0947, 0.1078, -3.5552, 0.0472
-3.0667, 0.1081, -3.6593, 0.0403
-3.0765, 0.1063, -3.5865, 0.0427
-3.0892, 0.1079, -3.7051, 0.0397
-3.0800, 0.1075, -3.6303, 0.0418
-3.1094, 0.1068, -3.6584, 0.0458
-3.0999, 0.1071, -3.6645, 0.0404
-3.0969, 0.1077, -3.4350, 0.0469
-2.8860, 0.1112, -3.6834, 0.0453
-3.0862, 0.1075, -3.6121, 0.0497
-3.1193, 0.1070, -3.6749, 0.0403
-3.1024, 0.1083, -3.5868, 0.0545
-3.0805, 0.1069, -3.6650, 0.0400
-3.0813, 0.1079, -3.5416, 0.0574
-3.0973, 0.1065, -3.5995, 0.0442
-3.0909, 0.1074, -3.6106, 0.0428
-3.0891, 0.1075, -3.5479, 0.0433
-3.0992, 0.1077, -3.6868, 0.0426
-3.0901, 0.1077, -3.6223, 0.0456
-3.0729, 0.1075, -3.6249, 0.0465
-3.1020, 0.1072, -3.6544, 0.0480
-3.0944, 0.1073, -3.6726, 0.0445
-3.0773, 0.1091, -3.6103, 0.0465
-3.0988, 0.1079, -3.6854, 0.0425
-3.0871, 0.1080, -3.6258, 0.0411
-3.1090, 0.1070, -3.6908, 0.0505
-3.1067, 0.1077, -3.6533, 0.0456
-3.1012, 0.1072, -3.5949, 0.0461
-3.1074, 0.1081, -3.6557, 0.0440
-3.0963, 0.1071, -3.7216, 0.0404
-3.0951, 0.1084, -3.4767, 0.0434
-3.0863, 0.1088, -3.6683, 0.0403
-3.1140, 0.1064, -3.6027, 0.0437
-3.1006, 0.1079, -3.6643, 0.0447
-3.0989, 0.1070, -3.5894, 0.0460
-3.1025, 0.1066, -3.6532, 0.0440
