[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.04035,1.08498) (0,0) 0.203931 (5.99563,1.71825) 1.90453 0 (2.31157,0.443519) (0,0) 0.194631 (2.30104,0.778811) (0,0) 0.217401 (2.31131,1.24045) (0,0) 0.184782 (2.31447,1.63887) (0,0) 0.163068 (1.04035,1.8) (0,0) 0.001 (1.04035,0.3) (0,0) 0.001
0.25 (1.28835,1.11053) (0.992009,0.102218) 0.203931 (5.99563,1.71825) 1.90453 0.102679 (2.37339,0.407155) (0.247254,-0.145456) 0.194631 (2.23715,0.798414) (-0.255546,0.078411) 0.217401 (2.34276,1.23826) (0.125814,-0.00875725) 0.184782 (2.35089,1.63732) (0.14568,-0.00621626) 0.163068 (1.28835,1.8) (0,0) 0.001 (1.28835,0.3) (0,0) 0.001
0.5 (1.53523,1.15141) (0.987506,0.16351) 0.203931 (5.99563,1.71825) 1.90453 0.16409 (2.44449,0.397816) (0.284423,-0.0373548) 0.194631 (2.23034,0.787317) (-0.0272431,-0.0443879) 0.217401 (2.36948,1.22152) (0.106885,-0.0669436) 0.184782 (2.38718,1.63379) (0.145129,-0.014103) 0.163068 (1.53523,1.8) (0,0) 0.001 (1.53523,0.3) (0,0) 0.001
0.75 (1.68387,1.17102) (0.594563,0.078424) 0.203931 (5.99563,1.71825) 1.90453 0.131145 (2.5156,0.38848) (0.284424,-0.0373464) 0.194631 (2.24995,0.763443) (0.078451,-0.0954947) 0.217401 (2.38641,1.19492) (0.0677061,-0.106404) 0.184782 (2.42331,1.63858) (0.144549,0.0191524) 0.163068 (1.68387,1.8) (0,0) 0.001 (1.68387,0.3) (0,0) 0.001
1 (1.79144,1.18521) (0.430286,0.056787) 0.203931 (5.99563,1.71825) 1.90453 0.131217 (2.5867,0.379141) (0.284423,-0.0373544) 0.194631 (2.28887,0.734917) (0.155649,-0.114105) 0.217401 (2.40473,1.16926) (0.0732738,-0.102649) 0.184782 (2.45945,1.64337) (0.144549,0.0191524) 0.163068 (1.79144,1.8) (0,0) 0.001 (1.79144,0.3) (0,0) 0.001
1.25 (1.87618,1.1964) (0.338962,0.0447586) 0.203931 (5.99563,1.71825) 1.90453 0.131287 (2.65781,0.369796) (0.284419,-0.0373813) 0.194631 (2.34262,0.712982) (0.215014,-0.087741) 0.217401 (2.42406,1.14436) (0.077345,-0.0996176) 0.184782 (2.49559,1.64815) (0.144549,0.0191524) 0.163068 (1.87618,1.8) (0,0) 0.001 (1.87618,0.3) (0,0) 0.001
1.5 (1.94805,1.2059) (0.287475,0.0379773) 0.203931 (5.99563,1.71825) 1.90453 0.131346 (2.72891,0.360452) (0.28442,-0.0373735) 0.194631 (2.40434,0.695346) (0.246875,-0.0705437) 0.217401 (2.44412,1.12003) (0.0802351,-0.0973049) 0.184782 (2.53173,1.65294) (0.144549,0.0191524) 0.163068 (1.94805,1.8) (0,0) 0.001 (1.94805,0.3) (0,0) 0.001
1.75 (2.01253,1.21442) (0.257909,0.0340832) 0.203931 (5.99563,1.71825) 1.90453 0.13139 (2.80002,0.351115) (0.284424,-0.0373489) 0.194631 (2.4704,0.680689) (0.264227,-0.0586267) 0.217401 (2.46469,1.09613) (0.0822791,-0.0955828) 0.184782 (2.56786,1.65773) (0.144549,0.0191524) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.07322,1.22287) (0.242762,0.0337958) 0.203931 (5.99563,1.71825) 1.90453 0.138324 (2.87112,0.341774) (0.284422,-0.0373638) 0.194631 (2.53982,0.668568) (0.277703,-0.0484848) 0.217401 (2.48563,1.07256) (0.0837536,-0.0942934) 0.184782 (2.60401,1.66247) (0.144573,0.0189693) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.13189,1.23155) (0.234692,0.0347398) 0.203931 (5.99563,1.71825) 1.90453 0.146956 (2.94223,0.332438) (0.284424,-0.0373467) 0.194631 (2.61259,0.659154) (0.291059,-0.0376562) 0.217401 (2.50685,1.04924) (0.0848711,-0.0932888) 0.184782 (2.64015,1.6672) (0.144582,0.0189041) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.5 (2.18916,1.24032) (0.22908,0.0350516) 0.203931 (5.99563,1.71825) 1.90453 0.151832 (3.01334,0.323094) (0.28442,-0.0373749) 0.194631 (2.69251,0.655321) (0.319699,-0.015333) 0.217401 (2.5283,1.02613) (0.0858015,-0.0924339) 0.184782 (2.67628,1.67208) (0.144501,0.019514) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.75 (2.24536,1.24909) (0.224799,0.0351014) 0.203931 (5.99563,1.71825) 1.90453 0.154895 (3.08444,0.313755) (0.284423,-0.0373546) 0.194631 (2.78127,0.664966) (0.355032,0.0385827) 0.217401 (2.54998,1.00324) (0.0867225,-0.0915702) 0.184782 (2.71238,1.67714) (0.144398,0.0202591) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3 (2.30053,1.25787) (0.220668,0.0351246) 0.203931 (5.99563,1.71825) 1.90453 0.15785 (3.15555,0.304417) (0.284423,-0.0373534) 0.194631 (2.86713,0.689432) (0.343451,0.0978637) 0.217401 (2.572,0.980674) (0.0880966,-0.0902491) 0.184782 (2.74845,1.6824) (0.14429,0.0210148) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.25 (2.35628,1.26637) (0.222988,0.033988) 0.203931 (5.99563,1.71825) 1.90453 0.151256 (3.22665,0.295079) (0.284423,-0.0373504) 0.194631 (2.95287,0.714314) (0.342973,0.0995292) 0.217401 (2.59635,0.960635) (0.0973677,-0.0801589) 0.184782 (2.78449,1.68783) (0.144183,0.0217386) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.5 (2.41434,1.27452) (0.232253,0.0325897) 0.203931 (5.99563,1.71825) 1.90453 0.139409 (3.29776,0.285749) (0.284427,-0.0373204) 0.194631 (3.03862,0.739202) (0.342967,0.0995496) 0.217401 (2.62381,0.945144) (0.109847,-0.0619638) 0.184782 (2.82052,1.6934) (0.144102,0.0222651) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.75 (2.48191,1.28361) (0.270267,0.0363576) 0.203931 (5.99563,1.71825) 1.90453 0.133722 (3.36887,0.276411) (0.284423,-0.0373535) 0.194631 (3.12436,0.764082) (0.342975,0.0995223) 0.217401 (2.65147,0.93002) (0.110664,-0.060493) 0.184782 (2.85655,1.69892) (0.144131,0.0220787) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4 (2.56533,1.29476) (0.333674,0.044613) 0.203931 (5.99563,1.71825) 1.90453 0.132914 (3.43997,0.267072) (0.284423,-0.0373552) 0.194631 (3.2101,0.788971) (0.342965,0.0995539) 0.217401 (2.67914,0.914901) (0.110671,-0.0604792) 0.184782 (2.89261,1.7043) (0.144211,0.0215511) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.25 (2.65719,1.30694) (0.367473,0.0487271) 0.203931 (5.99563,1.71825) 1.90453 0.131831 (3.51107,0.25772) (0.284416,-0.0374088) 0.194631 (3.29584,0.813858) (0.342967,0.0995471) 0.217401 (2.70681,0.89978) (0.110671,-0.0604803) 0.184782 (2.92866,1.70969) (0.144211,0.021551) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.5 (2.75337,1.31965) (0.384691,0.0508229) 0.203931 (5.99563,1.71825) 1.90453 0.131353 (3.58218,0.248374) (0.284419,-0.0373813) 0.194631 (3.38158,0.838747) (0.342965,0.0995553) 0.217401 (2.73448,0.884658) (0.110666,-0.0604887) 0.184782 (2.96471,1.71508) (0.144211,0.021551) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.75 (2.85141,1.33258) (0.392177,0.0517342) 0.203931 (5.99563,1.71825) 1.90453 0.131158 (3.65329,0.239039) (0.284424,-0.037342) 0.194631 (3.46732,0.863639) (0.342961,0.0995686) 0.217401 (2.76214,0.869535) (0.110664,-0.0604929) 0.184782 (3.00076,1.72047) (0.144211,0.021551) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
5 (2.9499,1.34557) (0.393969,0.0519523) 0.203931 (5.99563,1.71825) 1.90453 0.131113 (3.72439,0.229701) (0.284423,-0.0373503) 0.194631 (3.55306,0.888532) (0.342959,0.0995749) 0.217401 (2.78981,0.854415) (0.11067,-0.060482) 0.184782 (3.03682,1.72586) (0.144211,0.021551) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
5.25 (3.04807,1.35852) (0.392677,0.0517951) 0.203931 (5.99563,1.71825) 1.90453 0.131146 (3.79524,0.220393) (0.28341,-0.0372337) 0.194631 (3.6389,0.913101) (0.343334,0.0982741) 0.217401 (2.81748,0.839293) (0.110667,-0.0604869) 0.184782 (3.07287,1.73124) (0.144211,0.0215509) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
5.5 (3.14571,1.3714) (0.390563,0.0515379) 0.203931 (5.99563,1.71825) 1.90453 0.1312 (3.84836,0.213416) (0.212478,-0.0279075) 0.194631 (3.72489,0.937128) (0.343947,0.096107) 0.217401 (2.84514,0.824171) (0.110666,-0.0604884) 0.184782 (3.10892,1.73663) (0.144211,0.0215508) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
5.75 (3.24285,1.38422) (0.388566,0.0512941) 0.203931 (5.99563,1.71825) 1.90453 0.13125 (3.88823,0.208172) (0.159449,-0.0209768) 0.194631 (3.81102,0.960634) (0.344522,0.0940242) 0.217401 (2.87281,0.809048) (0.110666,-0.06049) 0.184782 (3.14497,1.74202) (0.144211,0.0215517) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
6 (3.34733,1.40993) (0.4179,0.102805) 0.203931 (5.99563,1.71825) 1.90453 0.241214 (3.9181,0.204253) (0.119498,-0.0156759) 0.194631 (3.89728,0.98364) (0.345062,0.0920233) 0.217401 (2.90048,0.793927) (0.110669,-0.060483) 0.184782 (3.18118,1.73781) (0.144837,-0.0168328) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
6.25 (3.57885,1.48227) (0.926083,0.289366) 0.203931 (5.99563,1.71825) 1.90453 0.30285 (3.94052,0.201313) (0.0896593,-0.0117608) 0.194631 (3.98296,1.00875) (0.342705,0.100447) 0.217401 (2.92814,0.778806) (0.110667,-0.060487) 0.184782 (3.21688,1.73043) (0.14279,-0.0295336) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
6.5 (3.82927,1.51984) (1.00168,0.150291) 0.203931 (5.99563,1.71825) 1.90453 0.148928 (3.95733,0.19912) (0.0672469,-0.00877258) 0.194631 (4.06863,1.03386) (0.342704,0.100448) 0.217401 (2.95581,0.763683) (0.110665,-0.0604908) 0.184782 (3.25258,1.72304) (0.14279,-0.0295348) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
6.75 (4.07823,1.54264) (0.995838,0.0912015) 0.203931 (5.99563,1.71825) 1.90453 0.0913279 (3.96992,0.197469) (0.0503844,-0.0066041) 0.194631 (4.15431,1.05898) (0.3427,0.100462) 0.217401 (2.98348,0.74856) (0.110665,-0.0604913) 0.184782 (3.28828,1.71566) (0.142791,-0.0295271) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
7 (4.32719,1.56544) (0.995827,0.091204) 0.203931 (5.99563,1.71825) 1.90453 0.0913313 (3.97939,0.196213) (0.0378548,-0.00502196) 0.194631 (4.23999,1.08409) (0.342709,0.100434) 0.217401 (3.01114,0.733439) (0.110668,-0.0604861) 0.184782 (3.32397,1.70828) (0.142792,-0.029522) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
7.25 (4.57615,1.58822) (0.995842,0.0911282) 0.203931 (5.99563,1.71825) 1.90453 0.0912545 (3.98649,0.195299) (0.0284233,-0.00365547) 0.194631 (4.32566,1.1092) (0.342704,0.100451) 0.217401 (3.03881,0.718317) (0.110667,-0.060488) 0.184782 (3.35967,1.7009) (0.14279,-0.0295318) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
7.5 (4.82509,1.61101) (0.995787,0.0911527) 0.203931 (5.99563,1.71825) 1.90453 0.091284 (3.99181,0.194597) (0.0212499,-0.00281073) 0.194631 (4.41134,1.13431) (0.342709,0.100431) 0.217401 (3.06648,0.703195) (0.110668,-0.0604858) 0.184782 (3.39537,1.69351) (0.14279,-0.0295336) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
7.75 (5.07405,1.63382) (0.99581,0.0912327) 0.203931 (5.99563,1.71825) 1.90453 0.0913616 (3.99578,0.194074) (0.0158983,-0.00209031) 0.194631 (4.49702,1.15941) (0.342717,0.100405) 0.217401 (3.09414,0.688072) (0.110665,-0.060491) 0.184782 (3.43107,1.68613) (0.142791,-0.0295275) 0.163068 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
