[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.21835,1.14497) (0,0) 0.149485 (5.99563,1.71825) 1.93958 0 (2.22788,0.547847) (0,0) 0.215679 (2.25579,0.827928) (0,0) 0.184312 (2.30462,1.24266) (0,0) 0.194002 (2.36677,1.54303) (0,0) 0.207532 (1.21835,1.8) (0,0) 0.001 (1.21835,0.3) (0,0) 0.001
0.25 (1.46659,1.17024) (0.992928,0.10111) 0.149485 (5.99563,1.71825) 1.93958 0.10148 (2.29683,0.48142) (0.275824,-0.26571) 0.215679 (2.22314,0.861777) (-0.130592,0.135395) 0.184312 (2.24227,1.22823) (-0.249403,-0.057708) 0.194002 (2.43608,1.57709) (0.277218,0.136245) 0.207532 (1.46659,1.8) (0,0) 0.001 (1.46659,0.3) (0,0) 0.001
0.5 (1.68558,1.24986) (0.875958,0.318467) 0.149485 (5.99563,1.71825) 1.93958 0.348708 (2.39124,0.465477) (0.377643,-0.06377) 0.215679 (2.25386,0.859333) (0.122848,-0.00977568) 0.184312 (2.28411,1.22704) (0.16738,-0.00476993) 0.194002 (2.51268,1.56734) (0.306417,-0.0390001) 0.207532 (1.68558,1.8) (0,0) 0.001 (1.68558,0.3) (0,0) 0.001
0.75 (1.8802,1.33123) (0.778478,0.325486) 0.149485 (5.99563,1.71825) 1.93958 0.396017 (2.48565,0.449528) (0.377639,-0.0637956) 0.215679 (2.31022,0.850469) (0.225442,-0.0354556) 0.184312 (2.34447,1.22446) (0.241434,-0.0103177) 0.194002 (2.58408,1.53792) (0.285583,-0.117706) 0.207532 (1.8802,1.8) (0,0) 0.001 (1.8802,0.3) (0,0) 0.001
1 (2.06888,1.41384) (0.754749,0.330418) 0.149485 (5.99563,1.71825) 1.93958 0.41265 (2.58007,0.433587) (0.377643,-0.0637671) 0.215679 (2.36685,0.843528) (0.226518,-0.0277631) 0.184312 (2.39728,1.2181) (0.211262,-0.0254528) 0.194002 (2.65689,1.51219) (0.29124,-0.102915) 0.207532 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.25 (2.25168,1.49671) (0.731181,0.331477) 0.149485 (5.99563,1.71825) 1.93958 0.425632 (2.67448,0.41764) (0.37764,-0.0637862) 0.215679 (2.42333,0.835483) (0.225933,-0.0321803) 0.184312 (2.44621,1.21137) (0.195689,-0.0268932) 0.194002 (2.72978,1.4867) (0.291579,-0.101951) 0.207532 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.5 (2.429,1.57863) (0.709275,0.32769) 0.149485 (5.99563,1.71825) 1.93958 0.432794 (2.76889,0.4017) (0.377645,-0.0637605) 0.215679 (2.47975,0.827045) (0.225703,-0.0337534) 0.184312 (2.4941,1.20509) (0.191571,-0.0251435) 0.194002 (2.80189,1.45907) (0.288442,-0.110514) 0.207532 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.60117,1.65842) (0.688711,0.319184) 0.149485 (5.99563,1.71825) 1.93958 0.433984 (2.8633,0.385752) (0.377639,-0.063792) 0.215679 (2.53631,0.819528) (0.226223,-0.0300689) 0.184312 (2.54508,1.19777) (0.203928,-0.0292824) 0.194002 (2.87261,1.42805) (0.282861,-0.124104) 0.207532 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.81097,1.74346) (0.839183,0.340128) 0.149485 (5.99563,1.71825) 1.93958 0.385074 (2.95771,0.369809) (0.377643,-0.0637716) 0.215679 (2.59288,0.812078) (0.226259,-0.0298) 0.184312 (2.59758,1.19036) (0.210002,-0.0296192) 0.194002 (2.94836,1.41303) (0.302994,-0.0600587) 0.207532 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (3.03875,1.80719) (0.91112,0.254955) 0.149485 (5.99563,1.71825) 1.93958 0.272847 (3.05212,0.353867) (0.377643,-0.0637691) 0.215679 (2.64944,0.804628) (0.226259,-0.0298006) 0.184312 (2.66054,1.18284) (0.251841,-0.0300869) 0.194002 (3.02521,1.40546) (0.307399,-0.0303001) 0.207532 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.5 (3.28863,1.79967) (0.999525,-0.030086) 0.149485 (5.99563,1.71825) 1.93958 -0.0300912 (3.14653,0.337923) (0.377642,-0.0637764) 0.215679 (2.70602,0.797293) (0.226319,-0.0293386) 0.184312 (2.72408,1.17518) (0.25415,-0.0306615) 0.194002 (3.10206,1.39788) (0.307397,-0.0303177) 0.207532 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.75 (3.53854,1.79216) (0.999628,-0.0300546) 0.149485 (5.99563,1.71825) 1.93958 -0.0300567 (3.24094,0.321982) (0.377644,-0.0637628) 0.215679 (2.7626,0.78996) (0.22632,-0.0293305) 0.184312 (2.78762,1.16751) (0.254149,-0.0306695) 0.194002 (3.17891,1.3903) (0.307399,-0.0303012) 0.207532 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3 (3.78841,1.78464) (0.999496,-0.0300822) 0.149485 (5.99563,1.71825) 1.93958 -0.0300883 (3.33535,0.306035) (0.37764,-0.0637872) 0.215679 (2.8192,0.782753) (0.226385,-0.0288305) 0.184312 (2.85114,1.15972) (0.254088,-0.0311699) 0.194002 (3.25576,1.38272) (0.307398,-0.0303161) 0.207532 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.25 (4.0383,1.77715) (0.999547,-0.0299625) 0.149485 (5.99563,1.71825) 1.93958 -0.0299671 (3.42976,0.290093) (0.377643,-0.0637681) 0.215679 (2.87579,0.775548) (0.226386,-0.0288202) 0.184312 (2.91466,1.15192) (0.254087,-0.0311802) 0.194002 (3.33261,1.37515) (0.307399,-0.0303011) 0.207532 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
