[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.3876,0.986415) (0,0) 0.147055 (5.99563,1.71825) 1.86718 0 (2.33983,0.439372) (0,0) 0.219301 (2.26583,0.846187) (0,0) 0.159286 (2.36541,1.29905) (0,0) 0.168034 (2.205,1.52673) (0,0) 0.21076 (1.3876,1.8) (0,0) 0.001 (1.3876,0.3) (0,0) 0.001
0.25 (1.40311,0.991144) (0.0620602,0.0189151) 0.147055 (5.99563,1.71825) 1.86718 0.295842 (2.4079,0.429292) (0.272259,-0.0403208) 0.219301 (2.27672,0.847282) (0.0435783,0.00437963) 0.159286 (2.42765,1.28366) (0.248953,-0.0615601) 0.168034 (2.24134,1.56217) (0.14535,0.141754) 0.21076 (1.40311,1.8) (0,0) 0.001 (1.40311,0.3) (0,0) 0.001
0.5 (1.43957,1.02423) (0.145839,0.13236) 0.147055 (5.99563,1.71825) 1.86718 0.736986 (2.47596,0.419221) (0.272265,-0.0402818) 0.219301 (2.31,0.846856) (0.133114,-0.00170186) 0.159286 (2.48666,1.2586) (0.236048,-0.100243) 0.168034 (2.28194,1.59263) (0.162405,0.121841) 0.21076 (1.43957,1.8) (0,0) 0.001 (1.43957,0.3) (0,0) 0.001
0.75 (1.60373,1.14905) (0.65665,0.499268) 0.147055 (5.99563,1.71825) 1.86718 0.650077 (2.54403,0.409147) (0.272263,-0.0402962) 0.219301 (2.34268,0.85317) (0.130708,0.0252527) 0.159286 (2.54301,1.22802) (0.225397,-0.122325) 0.168034 (2.33249,1.59716) (0.202216,0.0181516) 0.21076 (1.60373,1.8) (0,0) 0.001 (1.60373,0.3) (0,0) 0.001
1 (1.73932,1.25608) (0.542355,0.428102) 0.147055 (5.99563,1.71825) 1.86718 0.668207 (2.61209,0.399072) (0.272262,-0.0402994) 0.219301 (2.37536,0.859484) (0.130707,0.025257) 0.159286 (2.59721,1.19377) (0.216782,-0.137014) 0.168034 (2.38165,1.58454) (0.19665,-0.0504913) 0.21076 (1.73932,1.8) (0,0) 0.001 (1.73932,0.3) (0,0) 0.001
1.25 (1.86922,1.36065) (0.519572,0.418287) 0.147055 (5.99563,1.71825) 1.86718 0.677819 (2.68016,0.388997) (0.272262,-0.0403019) 0.219301 (2.40803,0.865798) (0.130706,0.0252587) 0.159286 (2.64966,1.1569) (0.209806,-0.147474) 0.168034 (2.42921,1.56681) (0.190238,-0.070923) 0.21076 (1.86922,1.8) (0,0) 0.001 (1.86922,0.3) (0,0) 0.001
1.5 (1.99541,1.46189) (0.504785,0.404949) 0.147055 (5.99563,1.71825) 1.86718 0.676093 (2.74823,0.378921) (0.272262,-0.0403034) 0.219301 (2.44071,0.872113) (0.130707,0.0252576) 0.159286 (2.70211,1.12003) (0.209808,-0.147472) 0.168034 (2.47616,1.54752) (0.187796,-0.0771576) 0.21076 (1.99541,1.8) (0,0) 0.001 (1.99541,0.3) (0,0) 0.001
1.75 (2.11837,1.55936) (0.491849,0.38991) 0.147055 (5.99563,1.71825) 1.86718 0.6703 (2.81629,0.368843) (0.27226,-0.0403104) 0.219301 (2.47352,0.877666) (0.131258,0.0222136) 0.159286 (2.75457,1.08317) (0.209816,-0.14746) 0.168034 (2.52295,1.52783) (0.187133,-0.0787518) 0.21076 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.23812,1.65278) (0.478979,0.373678) 0.147055 (5.99563,1.71825) 1.86718 0.662523 (2.88436,0.358771) (0.272264,-0.0402893) 0.219301 (2.50647,0.882353) (0.131798,0.0187478) 0.159286 (2.80702,1.0463) (0.209815,-0.147462) 0.168034 (2.56965,1.50795) (0.186804,-0.0795299) 0.21076 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.35382,1.74134) (0.4628,0.354226) 0.147055 (5.99563,1.71825) 1.86718 0.653282 (2.95242,0.348697) (0.272263,-0.0402961) 0.219301 (2.53951,0.886379) (0.132147,0.0161046) 0.159286 (2.85947,1.00943) (0.209811,-0.147468) 0.168034 (2.61611,1.48751) (0.185832,-0.0817744) 0.21076 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.5 (2.53284,1.84284) (0.716088,0.406002) 0.147055 (5.99563,1.71825) 1.86718 0.51578 (3.02049,0.338623) (0.272262,-0.0402973) 0.219301 (2.57265,0.889445) (0.132559,0.0122604) 0.159286 (2.91193,0.972568) (0.209813,-0.147465) 0.168034 (2.66656,1.48197) (0.201819,-0.0221292) 0.21076 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.75 (2.78387,1.8878) (1.00411,0.179861) 0.147055 (5.99563,1.71825) 1.86718 0.177245 (3.08855,0.328552) (0.272265,-0.0402819) 0.219301 (2.60531,0.895847) (0.130638,0.0256081) 0.159286 (2.96438,0.935701) (0.209811,-0.147468) 0.168034 (2.71702,1.47644) (0.201819,-0.0221336) 0.21076 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3 (3.03353,1.87462) (0.99863,-0.0527527) 0.147055 (5.99563,1.71825) 1.86718 -0.052776 (3.15662,0.318479) (0.272263,-0.0402928) 0.219301 (2.63797,0.902246) (0.13064,0.025598) 0.159286 (3.01683,0.89883) (0.2098,-0.147484) 0.168034 (2.76747,1.47091) (0.201819,-0.0221264) 0.21076 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.25 (3.28317,1.86144) (0.998557,-0.0527019) 0.147055 (5.99563,1.71825) 1.86718 -0.0527291 (3.22469,0.308409) (0.272265,-0.0402788) 0.219301 (2.67063,0.908644) (0.130641,0.0255936) 0.159286 (3.06928,0.86196) (0.209802,-0.147481) 0.168034 (2.81792,1.46538) (0.201819,-0.022131) 0.21076 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.5 (3.53283,1.84826) (0.998652,-0.0527144) 0.147055 (5.99563,1.71825) 1.86718 -0.0527367 (3.29275,0.298336) (0.272263,-0.0402918) 0.219301 (2.70329,0.915045) (0.13064,0.0256016) 0.159286 (3.12173,0.825095) (0.209816,-0.147461) 0.168034 (2.86838,1.45984) (0.201817,-0.0221492) 0.21076 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.75 (3.78248,1.83507) (0.998615,-0.0527695) 0.147055 (5.99563,1.71825) 1.86718 -0.0527935 (3.36082,0.28826) (0.272261,-0.0403036) 0.219301 (2.73595,0.921444) (0.130641,0.0255961) 0.159286 (3.17419,0.788229) (0.209813,-0.147464) 0.168034 (2.91883,1.45431) (0.201818,-0.0221354) 0.21076 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4 (4.03212,1.8219) (0.998565,-0.05269) 0.147055 (5.99563,1.71825) 1.86718 -0.0527168 (3.42888,0.27818) (0.272259,-0.0403222) 0.219301 (2.76861,0.927844) (0.130639,0.0256022) 0.159286 (3.22664,0.751365) (0.209819,-0.147456) 0.168034 (2.96929,1.44877) (0.201819,-0.0221348) 0.21076 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.25 (4.28178,1.80872) (0.998609,-0.0527161) 0.147055 (5.99563,1.71825) 1.86718 -0.0527406 (3.49695,0.268094) (0.272255,-0.0403441) 0.219301 (2.80127,0.934246) (0.130639,0.0256065) 0.159286 (3.27909,0.714499) (0.209815,-0.147462) 0.168034 (3.01974,1.44324) (0.201818,-0.0221373) 0.21076 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.5 (4.53143,1.79555) (0.998607,-0.0526828) 0.147055 (5.99563,1.71825) 1.86718 -0.0527075 (3.56501,0.258018) (0.272262,-0.0403035) 0.219301 (2.83393,0.940646) (0.13064,0.0256013) 0.159286 (3.33155,0.677633) (0.209811,-0.147468) 0.168034 (3.0702,1.4377) (0.201818,-0.0221364) 0.21076 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.75 (4.78107,1.78236) (0.998579,-0.0527468) 0.147055 (5.99563,1.71825) 1.86718 -0.0527728 (3.63308,0.247939) (0.272259,-0.0403177) 0.219301 (2.86659,0.947046) (0.130641,0.0255969) 0.159286 (3.384,0.640766) (0.209811,-0.147467) 0.168034 (3.12065,1.43217) (0.201818,-0.0221375) 0.21076 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
5 (5.03072,1.76917) (0.998589,-0.0527629) 0.147055 (5.99563,1.71825) 1.86718 -0.0527884 (3.70114,0.23787) (0.272266,-0.0402756) 0.219301 (2.89925,0.953445) (0.13064,0.0255979) 0.159286 (3.43645,0.6039) (0.209813,-0.147465) 0.168034 (3.17111,1.42664) (0.20182,-0.022124) 0.21076 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
