[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.15663,1.19101) (0,0) 0.181165 (5.99563,1.71825) 1.58067 0 (2.37242,0.475732) (0,0) 0.160476 (2.22026,0.94763) (0,0) 0.143237 (2.36584,1.16266) (0,0) 0.175652 (2.35875,1.55255) (0,0) 0.141638 (1.15663,1.8) (0,0) 0.001 (1.15663,0.3) (0,0) 0.001
0.25 (1.40516,1.2124) (0.99413,0.0855655) 0.181165 (5.99563,1.71825) 1.58067 0.0858591 (2.45022,0.462255) (0.31122,-0.0539105) 0.160476 (2.18953,0.932676) (-0.122914,-0.0598168) 0.143237 (2.44676,1.15466) (0.323711,-0.0319828) 0.175652 (2.41756,1.55181) (0.235264,-0.00299106) 0.141638 (1.40516,1.8) (0,0) 0.001 (1.40516,0.3) (0,0) 0.001
0.5 (1.65368,1.23978) (0.994073,0.109514) 0.181165 (5.99563,1.71825) 1.58067 0.109724 (2.52803,0.448779) (0.311222,-0.0539026) 0.160476 (2.21321,0.914076) (0.094706,-0.0744009) 0.143237 (2.52569,1.13508) (0.315716,-0.0783294) 0.175652 (2.47596,1.54477) (0.233596,-0.0281292) 0.141638 (1.65368,1.8) (0,0) 0.001 (1.65368,0.3) (0,0) 0.001
0.75 (1.83575,1.24933) (0.728283,0.0382033) 0.181165 (5.99563,1.71825) 1.58067 0.0524086 (2.60583,0.435304) (0.311222,-0.0538976) 0.160476 (2.26393,0.902929) (0.202876,-0.0445877) 0.143237 (2.603,1.10984) (0.309226,-0.100952) 0.175652 (2.53349,1.55703) (0.230116,0.0490376) 0.141638 (1.83575,1.8) (0,0) 0.001 (1.83575,0.3) (0,0) 0.001
1 (2.02228,1.25878) (0.746119,0.0378154) 0.181165 (5.99563,1.71825) 1.58067 0.0506394 (2.68364,0.421833) (0.311225,-0.0538854) 0.160476 (2.32969,0.904684) (0.263035,0.00701839) 0.143237 (2.67941,1.08199) (0.30562,-0.111394) 0.175652 (2.59102,1.56929) (0.230116,0.0490376) 0.141638 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.25 (2.21592,1.26808) (0.774582,0.0371963) 0.181165 (5.99563,1.71825) 1.58067 0.0479842 (2.76145,0.408354) (0.311219,-0.0539168) 0.160476 (2.40435,0.915031) (0.298641,0.0413905) 0.143237 (2.75545,1.05316) (0.304159,-0.115323) 0.175652 (2.64855,1.58155) (0.230116,0.0490377) 0.141638 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.5 (2.41596,1.27724) (0.800141,0.0366404) 0.181165 (5.99563,1.71825) 1.58067 0.0457605 (2.83925,0.394878) (0.311221,-0.0539046) 0.160476 (2.48475,0.932174) (0.32159,0.0685697) 0.143237 (2.83144,1.02422) (0.303992,-0.115763) 0.175652 (2.70608,1.59381) (0.230116,0.0490377) 0.141638 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.62076,1.2863) (0.819194,0.0362259) 0.181165 (5.99563,1.71825) 1.58067 0.0441926 (2.917,0.381064) (0.310984,-0.0552567) 0.160476 (2.56934,0.95542) (0.33839,0.092987) 0.143237 (2.90757,0.995626) (0.304518,-0.114371) 0.175652 (2.76361,1.60607) (0.230116,0.0490378) 0.141638 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.82876,1.29528) (0.832004,0.0359474) 0.181165 (5.99563,1.71825) 1.58067 0.0431789 (2.99468,0.366877) (0.310716,-0.0567456) 0.160476 (2.65501,0.97435) (0.342668,0.0757172) 0.143237 (2.98384,0.967416) (0.305088,-0.112843) 0.175652 (2.82114,1.61833) (0.230116,0.0490377) 0.141638 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (3.07604,1.31381) (0.989127,0.0741131) 0.181165 (5.99563,1.71825) 1.58067 0.074788 (3.07229,0.352338) (0.310454,-0.0581585) 0.160476 (2.74143,0.9895) (0.345662,0.0606) 0.143237 (3.06025,0.939567) (0.305619,-0.111397) 0.175652 (2.8797,1.62383) (0.234252,0.0220038) 0.141638 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
