[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.16333,1.06667) (0,0) 0.158879 (5.99563,1.71825) 1.86567 0 (2.21787,0.48039) (0,0) 0.175509 (2.27296,0.870646) (0,0) 0.198461 (2.24681,1.28883) (0,0) 0.128515 (2.3518,1.65741) (0,0) 0.180172 (1.16333,1.8) (0,0) 0.001 (1.16333,0.3) (0,0) 0.001
0.25 (1.4111,1.09539) (0.991073,0.114891) 0.158879 (5.99563,1.71825) 1.86567 0.115411 (2.27235,0.471626) (0.217955,-0.0350584) 0.175509 (2.29943,0.874606) (0.105887,0.015841) 0.198461 (2.25903,1.28729) (0.0488608,-0.00616533) 0.128515 (2.44091,1.64454) (0.35643,-0.0515022) 0.180172 (1.4111,1.8) (0,0) 0.001 (1.4111,0.3) (0,0) 0.001
0.5 (1.53517,1.10966) (0.496297,0.0570813) 0.158879 (5.99563,1.71825) 1.86567 0.114511 (2.32684,0.462861) (0.217955,-0.0350583) 0.175509 (2.32617,0.873424) (0.106961,-0.00472978) 0.198461 (2.29609,1.31155) (0.148234,0.0970563) 0.128515 (2.53001,1.63165) (0.356425,-0.0515357) 0.180172 (1.53517,1.8) (0,0) 0.001 (1.53517,0.3) (0,0) 0.001
0.75 (1.65925,1.12393) (0.496297,0.0570813) 0.158879 (5.99563,1.71825) 1.86567 0.114511 (2.38133,0.454099) (0.217956,-0.0350498) 0.175509 (2.35291,0.872241) (0.106961,-0.0047298) 0.198461 (2.35487,1.33332) (0.235129,0.0870764) 0.128515 (2.61912,1.61877) (0.356429,-0.0515122) 0.180172 (1.65925,1.8) (0,0) 0.001 (1.65925,0.3) (0,0) 0.001
1 (1.78332,1.1382) (0.496297,0.0570813) 0.158879 (5.99563,1.71825) 1.86567 0.114511 (2.43582,0.445333) (0.217954,-0.0350637) 0.175509 (2.37965,0.871059) (0.106961,-0.0047298) 0.198461 (2.42609,1.35366) (0.284878,0.0813627) 0.128515 (2.70823,1.6059) (0.356428,-0.0515155) 0.180172 (1.78332,1.8) (0,0) 0.001 (1.78332,0.3) (0,0) 0.001
1.25 (1.9074,1.15247) (0.496297,0.0570813) 0.158879 (5.99563,1.71825) 1.86567 0.114511 (2.49031,0.436568) (0.217955,-0.035058) 0.175509 (2.40639,0.869876) (0.106961,-0.0047298) 0.198461 (2.50447,1.37318) (0.313515,0.0780738) 0.128515 (2.79734,1.59302) (0.35643,-0.0515007) 0.180172 (1.9074,1.8) (0,0) 0.001 (1.9074,0.3) (0,0) 0.001
1.5 (2.02819,1.16712) (0.483179,0.0585878) 0.158879 (5.99563,1.71825) 1.86567 0.120666 (2.5448,0.4278) (0.217953,-0.0350715) 0.175509 (2.43313,0.868694) (0.106961,-0.00472982) 0.198461 (2.58702,1.39222) (0.330194,0.0761582) 0.128515 (2.88428,1.56963) (0.347762,-0.0935761) 0.180172 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.15018,1.18163) (0.487946,0.0580404) 0.158879 (5.99563,1.71825) 1.86567 0.118392 (2.59929,0.419037) (0.217955,-0.0350552) 0.175509 (2.45989,0.868084) (0.107038,-0.00244009) 0.198461 (2.67031,1.41117) (0.333189,0.0758142) 0.128515 (2.9717,1.54812) (0.349703,-0.0860372) 0.180172 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.27216,1.19614) (0.487946,0.0580404) 0.158879 (5.99563,1.71825) 1.86567 0.118392 (2.65378,0.410276) (0.217957,-0.0350437) 0.175509 (2.48666,0.867644) (0.107051,-0.00176096) 0.198461 (2.75453,1.43002) (0.336862,0.0753923) 0.128515 (3.05913,1.52661) (0.349703,-0.0860372) 0.180172 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.39415,1.21065) (0.487946,0.0580404) 0.158879 (5.99563,1.71825) 1.86567 0.118392 (2.70826,0.401509) (0.217954,-0.0350651) 0.175509 (2.51342,0.867339) (0.107059,-0.00121955) 0.198461 (2.83943,1.44879) (0.339613,0.0750764) 0.128515 (3.14655,1.5051) (0.349704,-0.0860372) 0.180172 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
