[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.39628,1.11132) (0,0) 0.179907 (5.99563,1.71825) 1.87853 0 (2.22214,0.514317) (0,0) 0.213313 (2.3057,0.812263) (0,0) 0.121814 (2.24724,1.16166) (0,0) 0.135918 (2.25809,1.66783) (0,0) 0.121282 (1.39628,1.8) (0,0) 0.001 (1.39628,0.3) (0,0) 0.001
0.25 (1.40861,1.13009) (0.0493133,0.0750922) 0.179907 (5.99563,1.71825) 1.87853 0.989723 (2.28306,0.483894) (0.243663,-0.12169) 0.213313 (2.38172,0.827428) (0.304069,0.0606637) 0.121814 (2.29319,1.1669) (0.183832,0.0209727) 0.135918 (2.30759,1.66071) (0.19801,-0.0284612) 0.121282 (1.40861,1.8) (0,0) 0.001 (1.40861,0.3) (0,0) 0.001
0.5 (1.45362,1.15459) (0.180044,0.0980005) 0.179907 (5.99563,1.71825) 1.87853 0.498467 (2.3502,0.472555) (0.268557,-0.0453577) 0.213313 (2.45767,0.842894) (0.303828,0.061862) 0.121814 (2.33886,1.15321) (0.182663,-0.0547865) 0.135918 (2.35709,1.65359) (0.198008,-0.0284745) 0.121282 (1.45362,1.8) (0,0) 0.001 (1.45362,0.3) (0,0) 0.001
0.75 (1.6036,1.26898) (0.599906,0.457558) 0.179907 (5.99563,1.71825) 1.87853 0.65159 (2.41733,0.461211) (0.268554,-0.0453758) 0.213313 (2.53363,0.858359) (0.303828,0.0618607) 0.121814 (2.38311,1.1277) (0.176986,-0.102024) 0.135918 (2.4066,1.64647) (0.198007,-0.028482) 0.121282 (1.6036,1.8) (0,0) 0.001 (1.6036,0.3) (0,0) 0.001
1 (1.76366,1.38299) (0.640267,0.456028) 0.179907 (5.99563,1.71825) 1.87853 0.618897 (2.48447,0.449866) (0.268553,-0.0453793) 0.213313 (2.60959,0.873823) (0.303829,0.0618563) 0.121814 (2.42736,1.1022) (0.176999,-0.102002) 0.135918 (2.4561,1.63936) (0.19801,-0.0284639) 0.121282 (1.76366,1.8) (0,0) 0.001 (1.76366,0.3) (0,0) 0.001
1.25 (1.92537,1.49216) (0.646832,0.43668) 0.179907 (5.99563,1.71825) 1.87853 0.593822 (2.55161,0.438523) (0.268554,-0.0453719) 0.213313 (2.68555,0.889281) (0.303834,0.0618318) 0.121814 (2.4716,1.0767) (0.176991,-0.102017) 0.135918 (2.5056,1.63224) (0.198011,-0.0284578) 0.121282 (1.92537,1.8) (0,0) 0.001 (1.92537,0.3) (0,0) 0.001
1.5 (2.08724,1.59728) (0.647465,0.420502) 0.179907 (5.99563,1.71825) 1.87853 0.575995 (2.61875,0.427186) (0.268558,-0.0453504) 0.213313 (2.7615,0.904742) (0.303832,0.0618421) 0.121814 (2.51585,1.05119) (0.176991,-0.102016) 0.135918 (2.5551,1.62512) (0.198009,-0.0284677) 0.121282 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.24847,1.6988) (0.644915,0.406066) 0.179907 (5.99563,1.71825) 1.87853 0.56193 (2.68589,0.415841) (0.268553,-0.045377) 0.213313 (2.83746,0.920204) (0.30383,0.0618503) 0.121814 (2.5601,1.02569) (0.176994,-0.102012) 0.135918 (2.6046,1.61801) (0.198009,-0.0284712) 0.121282 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.40887,1.79693) (0.641617,0.39253) 0.179907 (5.99563,1.71825) 1.87853 0.549039 (2.75303,0.404495) (0.268552,-0.0453846) 0.213313 (2.91342,0.935669) (0.303828,0.0618606) 0.121814 (2.60435,1.00019) (0.176991,-0.102015) 0.135918 (2.65411,1.61089) (0.198008,-0.028477) 0.121282 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.57142,1.89233) (0.650206,0.381599) 0.179907 (5.99563,1.71825) 1.87853 0.530724 (2.82016,0.393151) (0.268553,-0.0453769) 0.213313 (2.98938,0.95113) (0.303832,0.0618424) 0.121814 (2.6486,0.97468) (0.176989,-0.10202) 0.135918 (2.70361,1.60377) (0.198009,-0.0284695) 0.121282 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
