[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.16729,0.927288) (0,0) 0.219092 (5.99563,1.71825) 1.88332 0 (2.3775,0.469734) (0,0) 0.186269 (2.20162,0.943429) (0,0) 0.155002 (2.31242,1.25242) (0,0) 0.208799 (2.21691,1.67113) (0,0) 0.21954 (1.16729,1.8) (0,0) 0.001 (1.16729,0.3) (0,0) 0.001
0.25 (1.41399,0.959969) (0.986799,0.130724) 0.219092 (5.99563,1.71825) 1.88332 0.131706 (2.44677,0.457953) (0.277094,-0.0471209) 0.186269 (2.18175,0.931676) (-0.0794956,-0.0470128) 0.155002 (2.35747,1.25515) (0.180221,0.0108953) 0.208799 (2.30769,1.6918) (0.363116,0.0827098) 0.21954 (1.41399,1.8) (0,0) 0.001 (1.41399,0.3) (0,0) 0.001
0.5 (1.54565,0.97974) (0.526625,0.0790827) 0.219092 (5.99563,1.71825) 1.88332 0.149055 (2.51605,0.446179) (0.277097,-0.047099) 0.186269 (2.21179,0.907842) (0.120176,-0.0953347) 0.155002 (2.39558,1.27935) (0.152414,0.096795) 0.208799 (2.40037,1.70072) (0.370707,0.0356459) 0.21954 (1.54565,1.8) (0,0) 0.001 (1.54565,0.3) (0,0) 0.001
0.75 (1.66254,0.996695) (0.467563,0.0678216) 0.219092 (5.99563,1.71825) 1.88332 0.144049 (2.58532,0.434396) (0.277092,-0.047129) 0.186269 (2.26269,0.890031) (0.203585,-0.0712469) 0.155002 (2.43497,1.30138) (0.157598,0.0881242) 0.208799 (2.49168,1.71889) (0.36525,0.0727071) 0.21954 (1.66254,1.8) (0,0) 0.001 (1.66254,0.3) (0,0) 0.001
1 (1.77375,1.01066) (0.444853,0.0558575) 0.219092 (5.99563,1.71825) 1.88332 0.12491 (2.65459,0.422616) (0.277093,-0.0471223) 0.186269 (2.32949,0.880597) (0.2672,-0.0377331) 0.155002 (2.42951,1.33485) (-0.0218582,0.13389) 0.208799 (2.58292,1.73743) (0.364963,0.0741389) 0.21954 (1.77375,1.8) (0,0) 0.001 (1.77375,0.3) (0,0) 0.001
1.25 (1.88497,1.02462) (0.444853,0.0558575) 0.219092 (5.99563,1.71825) 1.88332 0.12491 (2.72387,0.410834) (0.277093,-0.0471255) 0.186269 (2.42277,0.885117) (0.373142,0.0180789) 0.155002 (2.46609,1.36129) (0.146325,0.10577) 0.208799 (2.67602,1.73784) (0.372413,0.00163291) 0.21954 (1.88497,1.8) (0,0) 0.001 (1.88497,0.3) (0,0) 0.001
1.5 (1.99618,1.03859) (0.44486,0.0558564) 0.219092 (5.99563,1.71825) 1.88332 0.124906 (2.79314,0.39905) (0.27709,-0.0471387) 0.186269 (2.51606,0.889638) (0.373142,0.0180834) 0.155002 (2.50267,1.38773) (0.146325,0.10577) 0.208799 (2.76889,1.73117) (0.371461,-0.0266698) 0.21954 (1.99618,1.8) (0,0) 0.001 (1.99618,0.3) (0,0) 0.001
1.75 (2.10739,1.05255) (0.444853,0.0558575) 0.219092 (5.99563,1.71825) 1.88332 0.12491 (2.86241,0.38727) (0.277094,-0.0471207) 0.186269 (2.60934,0.894158) (0.373142,0.0180787) 0.155002 (2.53925,1.41418) (0.146325,0.10577) 0.208799 (2.86092,1.71704) (0.368104,-0.0565099) 0.21954 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.21861,1.06652) (0.444853,0.0558575) 0.219092 (5.99563,1.71825) 1.88332 0.12491 (2.93169,0.375488) (0.277092,-0.0471281) 0.186269 (2.70263,0.898677) (0.373142,0.0180787) 0.155002 (2.57584,1.44062) (0.146325,0.10577) 0.208799 (2.95251,1.70035) (0.366383,-0.066764) 0.21954 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.32738,1.08089) (0.435091,0.0574895) 0.219092 (5.99563,1.71825) 1.88332 0.131371 (3.00096,0.363712) (0.277097,-0.0471014) 0.186269 (2.79591,0.903197) (0.373142,0.0180787) 0.155002 (2.61242,1.46706) (0.146325,0.10577) 0.208799 (3.0456,1.69882) (0.372366,-0.00612642) 0.21954 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
