[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.48821,1.19097) (0,0) 0.175331 (5.99563,1.71825) 1.80049 0 (2.36734,0.572615) (0,0) 0.128141 (2.23565,0.826694) (0,0) 0.160225 (2.21278,1.22367) (0,0) 0.185569 (2.20278,1.61542) (0,0) 0.140035 (1.48821,1.8) (0,0) 0.001 (1.48821,0.3) (0,0) 0.001
0.25 (1.49685,1.20168) (0.0345449,0.0428341) 0.175331 (5.99563,1.71825) 1.80049 0.892116 (2.42318,0.559677) (0.223385,-0.0517522) 0.128141 (2.23579,0.828) (0.000571139,0.00522515) 0.160225 (2.26371,1.22662) (0.20373,0.0118326) 0.185569 (2.25301,1.61505) (0.200928,-0.00149884) 0.140035 (1.49685,1.8) (0,0) 0.001 (1.49685,0.3) (0,0) 0.001
0.5 (1.53209,1.22283) (0.140974,0.0845984) 0.175331 (5.99563,1.71825) 1.80049 0.540491 (2.47903,0.546737) (0.223383,-0.0517607) 0.128141 (2.26615,0.826866) (0.121457,-0.00453514) 0.160225 (2.36052,1.22339) (0.387239,-0.0129471) 0.185569 (2.30324,1.61474) (0.20093,-0.00120862) 0.140035 (1.53209,1.8) (0,0) 0.001 (1.53209,0.3) (0,0) 0.001
0.75 (1.58671,1.25711) (0.218461,0.137138) 0.175331 (5.99563,1.71825) 1.80049 0.56057 (2.53487,0.533795) (0.223382,-0.0517661) 0.128141 (2.30794,0.835083) (0.167156,0.0328666) 0.160225 (2.45378,1.19721) (0.373036,-0.104719) 0.185569 (2.35304,1.60815) (0.199195,-0.0263756) 0.140035 (1.58671,1.8) (0,0) 0.001 (1.58671,0.3) (0,0) 0.001
1 (1.68687,1.33488) (0.400638,0.311083) 0.175331 (5.99563,1.71825) 1.80049 0.660228 (2.59072,0.520855) (0.223383,-0.0517635) 0.128141 (2.34973,0.843301) (0.167155,0.0328717) 0.160225 (2.5439,1.16169) (0.360467,-0.142076) 0.185569 (2.40284,1.60156) (0.199197,-0.0263627) 0.140035 (1.68687,1.8) (0,0) 0.001 (1.68687,0.3) (0,0) 0.001
1.25 (1.84272,1.4508) (0.623404,0.463682) 0.175331 (5.99563,1.71825) 1.80049 0.639515 (2.64657,0.507917) (0.223386,-0.0517498) 0.128141 (2.39152,0.85152) (0.167154,0.0328778) 0.160225 (2.63109,1.11948) (0.348741,-0.168823) 0.185569 (2.45264,1.59497) (0.199197,-0.0263603) 0.140035 (1.84272,1.8) (0,0) 0.001 (1.84272,0.3) (0,0) 0.001
1.5 (2.0034,1.56039) (0.642714,0.438344) 0.175331 (5.99563,1.71825) 1.80049 0.598557 (2.70241,0.494977) (0.223383,-0.0517603) 0.128141 (2.43331,0.859737) (0.167155,0.0328683) 0.160225 (2.71536,1.07173) (0.337098,-0.191014) 0.185569 (2.50244,1.58837) (0.199195,-0.0263786) 0.140035 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.16693,1.66498) (0.654131,0.418381) 0.175331 (5.99563,1.71825) 1.80049 0.569028 (2.75826,0.482033) (0.22338,-0.0517745) 0.128141 (2.4751,0.867958) (0.167153,0.0328826) 0.160225 (2.79793,1.02109) (0.330289,-0.202562) 0.185569 (2.55224,1.58178) (0.199196,-0.0263694) 0.140035 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.33281,1.76537) (0.663537,0.401543) 0.175331 (5.99563,1.71825) 1.80049 0.544202 (2.8141,0.469089) (0.22338,-0.0517762) 0.128141 (2.51689,0.876174) (0.167156,0.0328661) 0.160225 (2.87953,0.968894) (0.326394,-0.20878) 0.185569 (2.60204,1.57519) (0.199196,-0.0263687) 0.140035 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.505,1.86227) (0.688757,0.387608) 0.175331 (5.99563,1.71825) 1.80049 0.51259 (2.86995,0.456148) (0.223382,-0.0517648) 0.128141 (2.55867,0.884395) (0.167153,0.0328822) 0.160225 (2.96057,0.915842) (0.324175,-0.212209) 0.185569 (2.65184,1.5686) (0.199196,-0.026369) 0.140035 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
