[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.40085,1.10032) (0,0) 0.159134 (5.98029,1.15206) 1.71022 0 (2.38207,0.428542) (0,0) 0.139256 (2.33278,0.816769) (0,0) 0.164036 (2.20396,1.29073) (0,0) 0.151036 (2.21698,1.64765) (0,0) 0.122475 (1.40085,1.8) (0,0) 0.001 (1.40085,0.3) (0,0) 0.001
0.25 (1.41574,1.09335) (0.0595579,-0.027878) 0.159134 (5.98029,1.15206) 1.71022 -0.437789 (2.46651,0.414099) (0.337763,-0.0577731) 0.139256 (2.37839,0.820342) (0.18246,0.0142888) 0.164036 (2.22554,1.29203) (0.0863381,0.00521939) 0.151036 (2.31005,1.64668) (0.372241,-0.00389831) 0.122475 (1.41574,1.8) (0,0) 0.001 (1.41574,0.3) (0,0) 0.001
0.5 (1.45897,1.06164) (0.172926,-0.126843) 0.159134 (5.98029,1.15206) 1.71022 -0.632864 (2.55095,0.399663) (0.337768,-0.0577439) 0.139256 (2.4241,0.82233) (0.182846,0.00795283) 0.164036 (2.24011,1.26283) (0.0582586,-0.116827) 0.151036 (2.40082,1.62617) (0.363108,-0.0820442) 0.122475 (1.45897,1.8) (0,0) 0.001 (1.45897,0.3) (0,0) 0.001
0.75 (1.53891,0.993804) (0.319755,-0.271332) 0.159134 (5.98029,1.15206) 1.71022 -0.703659 (2.63539,0.38522) (0.337763,-0.0577711) 0.139256 (2.46982,0.82432) (0.182846,0.0079584) 0.164036 (2.2626,1.22655) (0.0899814,-0.145124) 0.151036 (2.4916,1.60566) (0.363109,-0.0820364) 0.122475 (1.53891,1.8) (0,0) 0.001 (1.53891,0.3) (0,0) 0.001
1 (1.72297,0.890069) (0.736234,-0.414938) 0.159134 (5.98029,1.15206) 1.71022 -0.513221 (2.71983,0.37078) (0.337765,-0.0577601) 0.139256 (2.51553,0.82631) (0.182846,0.00796308) 0.164036 (2.28956,1.18585) (0.107834,-0.162777) 0.151036 (2.58238,1.58516) (0.363116,-0.0820058) 0.122475 (1.72297,1.8) (0,0) 0.001 (1.72297,0.3) (0,0) 0.001
1.25 (1.91386,0.79779) (0.76357,-0.369118) 0.159134 (5.98029,1.15206) 1.71022 -0.450289 (2.80427,0.356344) (0.337768,-0.0577424) 0.139256 (2.56124,0.8283) (0.182846,0.00795767) 0.164036 (2.32077,1.14832) (0.124828,-0.150141) 0.151036 (2.67316,1.56465) (0.363114,-0.0820148) 0.122475 (1.91386,1.8) (0,0) 0.001 (1.91386,0.3) (0,0) 0.001
1.5 (2.07198,0.724795) (0.632455,-0.291979) 0.159134 (5.98029,1.15206) 1.71022 -0.432508 (2.88987,0.352992) (0.342406,-0.0134111) 0.139256 (2.60695,0.83029) (0.182846,0.00796001) 0.164036 (2.35455,1.11308) (0.135132,-0.140939) 0.151036 (2.76393,1.54414) (0.363106,-0.0820511) 0.122475 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.22707,0.654701) (0.620375,-0.280377) 0.159134 (5.98029,1.15206) 1.71022 -0.424473 (2.97548,0.349639) (0.342406,-0.013411) 0.139256 (2.65266,0.832279) (0.182846,0.0079569) 0.164036 (2.38935,1.07885) (0.139198,-0.136925) 0.151036 (2.85471,1.52363) (0.363108,-0.082042) 0.122475 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.37897,0.587673) (0.607601,-0.268109) 0.159134 (5.98029,1.15206) 1.71022 -0.415561 (3.06108,0.346286) (0.342406,-0.013411) 0.139256 (2.69837,0.834269) (0.182846,0.00795811) 0.164036 (2.42415,1.04462) (0.139196,-0.136927) 0.151036 (2.94549,1.50312) (0.363109,-0.0820381) 0.122475 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.5275,0.523884) (0.594117,-0.255159) 0.159134 (5.98029,1.15206) 1.71022 -0.405656 (3.14668,0.342933) (0.342406,-0.013411) 0.139256 (2.74409,0.83626) (0.182846,0.00796391) 0.164036 (2.45895,1.01039) (0.1392,-0.136922) 0.151036 (3.03626,1.48261) (0.363102,-0.0820673) 0.122475 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
