[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.46068,1.19462) (0,0) 0.180671 (5.98029,1.15206) 1.6267 0 (2.22898,0.451774) (0,0) 0.156323 (2.22131,0.856638) (0,0) 0.150389 (2.26408,1.19956) (0,0) 0.164596 (2.21701,1.58056) (0,0) 0.191702 (1.46068,1.8) (0,0) 0.001 (1.46068,0.3) (0,0) 0.001
0.25 (1.47216,1.1908) (0.0459092,-0.01529) 0.180671 (5.98029,1.15206) 1.6267 -0.321494 (2.26295,0.446032) (0.135869,-0.0229698) 0.156323 (2.24376,0.854608) (0.0898318,-0.00812188) 0.150389 (2.30544,1.19363) (0.165447,-0.0237184) 0.164596 (2.25157,1.58413) (0.138236,0.0142978) 0.191702 (1.47216,1.8) (0,0) 0.001 (1.47216,0.3) (0,0) 0.001
0.5 (1.50547,1.19829) (0.133254,0.0299726) 0.180671 (5.98029,1.15206) 1.6267 0.221245 (2.29691,0.440289) (0.135869,-0.0229721) 0.156323 (2.27553,0.850725) (0.127067,-0.0155308) 0.150389 (2.34604,1.18374) (0.162388,-0.0395635) 0.164596 (2.28617,1.58102) (0.138416,-0.0124269) 0.191702 (1.50547,1.8) (0,0) 0.001 (1.50547,0.3) (0,0) 0.001
0.75 (1.55197,1.19808) (0.185982,-0.000851225) 0.180671 (5.98029,1.15206) 1.6267 -0.00457688 (2.33088,0.434547) (0.13587,-0.0229655) 0.156323 (2.31175,0.843812) (0.144881,-0.0276514) 0.150389 (2.38663,1.17384) (0.162388,-0.0395635) 0.164596 (2.32021,1.57408) (0.136168,-0.0277829) 0.191702 (1.55197,1.8) (0,0) 0.001 (1.55197,0.3) (0,0) 0.001
1 (1.60677,1.19187) (0.219193,-0.0248139) 0.180671 (5.98029,1.15206) 1.6267 -0.112725 (2.36485,0.428809) (0.135872,-0.0229548) 0.156323 (2.35176,0.834641) (0.160025,-0.0366863) 0.150389 (2.42723,1.16394) (0.162376,-0.039615) 0.164596 (2.35425,1.56713) (0.136167,-0.0277848) 0.191702 (1.60677,1.8) (0,0) 0.001 (1.60677,0.3) (0,0) 0.001
1.25 (1.66656,1.18507) (0.23917,-0.0272002) 0.180671 (5.98029,1.15206) 1.6267 -0.113241 (2.39882,0.42307) (0.135872,-0.0229548) 0.156323 (2.44402,0.811282) (0.369056,-0.0934345) 0.150389 (2.46775,1.15376) (0.162098,-0.0407353) 0.164596 (2.3883,1.56019) (0.136169,-0.0277777) 0.191702 (1.66656,1.8) (0,0) 0.001 (1.66656,0.3) (0,0) 0.001
1.5 (1.72854,1.17859) (0.247916,-0.0259488) 0.180671 (5.98029,1.15206) 1.6267 -0.104288 (2.43278,0.41733) (0.135871,-0.0229576) 0.156323 (2.53896,0.804601) (0.379761,-0.0267217) 0.150389 (2.50525,1.13532) (0.149983,-0.0737587) 0.164596 (2.42234,1.55324) (0.136169,-0.0277787) 0.191702 (1.72854,1.8) (0,0) 0.001 (1.72854,0.3) (0,0) 0.001
1.75 (1.79232,1.17189) (0.255145,-0.026777) 0.180671 (5.98029,1.15206) 1.6267 -0.104565 (2.46675,0.411589) (0.13587,-0.0229642) 0.156323 (2.63413,0.805215) (0.380692,0.00245493) 0.150389 (2.5407,1.1132) (0.141808,-0.0884635) 0.164596 (2.45638,1.54629) (0.136166,-0.0277915) 0.191702 (1.79232,1.8) (0,0) 0.001 (1.79232,0.3) (0,0) 0.001
2 (1.85887,1.16477) (0.266175,-0.028499) 0.180671 (5.98029,1.15206) 1.6267 -0.106662 (2.50072,0.40585) (0.135871,-0.0229593) 0.156323 (2.72918,0.810128) (0.380192,0.019651) 0.150389 (2.57519,1.08961) (0.137944,-0.0943751) 0.164596 (2.49042,1.53935) (0.13617,-0.0277729) 0.191702 (1.85887,1.8) (0,0) 0.001 (1.85887,0.3) (0,0) 0.001
2.25 (1.9295,1.15781) (0.282528,-0.0278516) 0.180671 (5.98029,1.15206) 1.6267 -0.0982626 (2.53469,0.400108) (0.13587,-0.0229671) 0.156323 (2.82423,0.815048) (0.380191,0.0196821) 0.150389 (2.60942,1.06565) (0.136938,-0.0958285) 0.164596 (2.52446,1.53241) (0.136168,-0.0277801) 0.191702 (1.9295,1.8) (0,0) 0.001 (1.9295,0.3) (0,0) 0.001
2.5 (2.00266,1.15093) (0.292653,-0.0275044) 0.180671 (5.98029,1.15206) 1.6267 -0.0937075 (2.56862,0.394138) (0.135712,-0.0238794) 0.156323 (2.91928,0.81997) (0.380191,0.0196851) 0.150389 (2.6438,1.04189) (0.137499,-0.0950232) 0.164596 (2.55851,1.52546) (0.136168,-0.0277798) 0.191702 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.75 (2.07701,1.1441) (0.297368,-0.0273204) 0.180671 (5.98029,1.15206) 1.6267 -0.0916168 (2.60247,0.387748) (0.135406,-0.0255612) 0.156323 (3.01433,0.82489) (0.380191,0.0196826) 0.150389 (2.67842,1.01851) (0.138509,-0.0935441) 0.164596 (2.59255,1.51852) (0.136168,-0.0277822) 0.191702 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3 (2.15163,1.13729) (0.298511,-0.0272278) 0.180671 (5.98029,1.15206) 1.6267 -0.0909602 (2.63624,0.380962) (0.135097,-0.0271443) 0.156323 (3.10937,0.829809) (0.380191,0.0196742) 0.150389 (2.71323,0.99539) (0.139226,-0.0924736) 0.164596 (2.62659,1.51157) (0.136169,-0.0277758) 0.191702 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.25 (2.22616,1.1305) (0.298107,-0.0271782) 0.180671 (5.98029,1.15206) 1.6267 -0.090918 (2.66993,0.373756) (0.134749,-0.0288241) 0.156323 (3.20442,0.834731) (0.38019,0.0196878) 0.150389 (2.74817,0.972477) (0.139767,-0.0916534) 0.164596 (2.66063,1.50463) (0.136168,-0.0277803) 0.191702 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.5 (2.30043,1.12371) (0.297073,-0.0271568) 0.180671 (5.98029,1.15206) 1.6267 -0.0911612 (2.70352,0.366102) (0.134354,-0.030613) 0.156323 (3.29947,0.839652) (0.380191,0.0196837) 0.150389 (2.78324,0.949754) (0.140265,-0.0908905) 0.164596 (2.69467,1.49768) (0.136167,-0.027787) 0.191702 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.75 (2.37436,1.11692) (0.295734,-0.0271519) 0.180671 (5.98029,1.15206) 1.6267 -0.0915552 (2.737,0.358001) (0.133933,-0.0324059) 0.156323 (3.39452,0.844571) (0.380191,0.0196765) 0.150389 (2.81842,0.927209) (0.140722,-0.0901811) 0.164596 (2.72872,1.49073) (0.136168,-0.0277833) 0.191702 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4 (2.44793,1.11013) (0.294274,-0.0271499) 0.180671 (5.98029,1.15206) 1.6267 -0.0920002 (2.77037,0.349463) (0.133499,-0.0341497) 0.156323 (3.48956,0.849482) (0.380193,0.0196446) 0.150389 (2.8537,0.904829) (0.141142,-0.0895221) 0.164596 (2.76276,1.48379) (0.136168,-0.0277838) 0.191702 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.25 (2.52112,1.10334) (0.292772,-0.0271519) 0.180671 (5.98029,1.15206) 1.6267 -0.0924764 (2.80364,0.340509) (0.133061,-0.0358186) 0.156323 (3.58461,0.854397) (0.380192,0.0196605) 0.150389 (2.88908,0.882601) (0.141528,-0.0889112) 0.164596 (2.7968,1.47684) (0.136167,-0.0277857) 0.191702 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.5 (2.59394,1.09656) (0.291265,-0.0271568) 0.180671 (5.98029,1.15206) 1.6267 -0.0929683 (2.8368,0.331158) (0.132624,-0.037402) 0.156323 (3.67966,0.859312) (0.380192,0.0196601) 0.150389 (2.92455,0.860514) (0.14188,-0.0883469) 0.164596 (2.83084,1.46989) (0.136167,-0.027787) 0.191702 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.75 (2.66638,1.08976) (0.289771,-0.0271628) 0.180671 (5.98029,1.15206) 1.6267 -0.0934657 (2.86984,0.321434) (0.132194,-0.0388968) 0.156323 (3.77471,0.86423) (0.380191,0.0196707) 0.150389 (2.96011,0.838557) (0.142202,-0.0878282) 0.164596 (2.86488,1.46295) (0.136168,-0.0277805) 0.191702 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
5 (2.73846,1.08297) (0.288297,-0.027165) 0.180671 (5.98029,1.15206) 1.6267 -0.0939484 (2.90279,0.311358) (0.131771,-0.0403046) 0.156323 (3.86976,0.86915) (0.380191,0.0196808) 0.150389 (2.99573,0.816718) (0.142493,-0.0873556) 0.164596 (2.89892,1.456) (0.136167,-0.0277844) 0.191702 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
5.25 (2.81016,1.07618) (0.286796,-0.0271711) 0.180671 (5.98029,1.15206) 1.6267 -0.0944583 (2.93563,0.30095) (0.131358,-0.04163) 0.156323 (3.9648,0.874074) (0.38019,0.0196957) 0.150389 (3.03142,0.794985) (0.142751,-0.0869326) 0.164596 (2.93297,1.44906) (0.136167,-0.0277844) 0.191702 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
