[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.34044,1.1219) (0,0) 0.215399 (5.98029,1.15206) 1.90004 0 (2.35171,0.422287) (0,0) 0.158872 (2.30669,0.819341) (0,0) 0.171468 (2.34042,1.17415) (0,0) 0.186274 (2.37496,1.61331) (0,0) 0.20312 (1.34044,1.8) (0,0) 0.001 (1.34044,0.3) (0,0) 0.001
0.25 (1.59043,1.12352) (0.999977,0.00649819) 0.215399 (5.98029,1.15206) 1.90004 0.00649825 (2.40502,0.413619) (0.21323,-0.034672) 0.158872 (2.31184,0.818183) (0.0206013,-0.00463457) 0.171468 (2.37749,1.1713) (0.14829,-0.0114191) 0.186274 (2.40348,1.60978) (0.114069,-0.0140996) 0.20312 (1.59043,1.8) (0,0) 0.001 (1.59043,0.3) (0,0) 0.001
0.5 (1.65703,1.11665) (0.266415,-0.0275146) 0.215399 (5.98029,1.15206) 1.90004 -0.102912 (2.45832,0.404955) (0.213233,-0.034655) 0.158872 (2.33525,0.806265) (0.0936111,-0.0476711) 0.171468 (2.40379,1.19758) (0.105196,0.105138) 0.186274 (2.43174,1.60459) (0.113046,-0.020765) 0.20312 (1.65703,1.8) (0,0) 0.001 (1.65703,0.3) (0,0) 0.001
0.75 (1.73465,1.11105) (0.310473,-0.0223754) 0.215399 (5.98029,1.15206) 1.90004 -0.0719444 (2.51163,0.396287) (0.21323,-0.034672) 0.158872 (2.37369,0.796102) (0.153777,-0.0406531) 0.171468 (2.43926,1.20873) (0.141881,0.044609) 0.186274 (2.45837,1.61539) (0.106508,0.0432042) 0.20312 (1.73465,1.8) (0,0) 0.001 (1.73465,0.3) (0,0) 0.001
1 (1.80881,1.10505) (0.296633,-0.0239899) 0.215399 (5.98029,1.15206) 1.90004 -0.0806985 (2.56494,0.387618) (0.213229,-0.0346774) 0.158872 (2.42091,0.786961) (0.188862,-0.0365606) 0.171468 (2.4742,1.22146) (0.139749,0.0508974) 0.186274 (2.48533,1.62533) (0.107846,0.0397476) 0.20312 (1.80881,1.8) (0,0) 0.001 (1.80881,0.3) (0,0) 0.001
1.25 (1.88237,1.09891) (0.294224,-0.0245607) 0.215399 (5.98029,1.15206) 1.90004 -0.0832832 (2.61825,0.378952) (0.213231,-0.0346645) 0.158872 (2.47693,0.779542) (0.22409,-0.0296798) 0.171468 (2.50914,1.23418) (0.139748,0.0508997) 0.186274 (2.51215,1.63564) (0.107284,0.0412401) 0.20312 (1.88237,1.8) (0,0) 0.001 (1.88237,0.3) (0,0) 0.001
1.5 (1.95663,1.09218) (0.297036,-0.0269331) 0.215399 (5.98029,1.15206) 1.90004 -0.0904255 (2.67156,0.370287) (0.213232,-0.0346602) 0.158872 (2.54397,0.781) (0.268155,0.00583537) 0.171468 (2.54407,1.24691) (0.139748,0.0508998) 0.186274 (2.53889,1.64615) (0.106969,0.0420498) 0.20312 (1.95663,1.8) (0,0) 0.001 (1.95663,0.3) (0,0) 0.001
1.75 (2.03265,1.08443) (0.304105,-0.0310065) 0.215399 (5.98029,1.15206) 1.90004 -0.101609 (2.72486,0.361621) (0.213231,-0.0346618) 0.158872 (2.61091,0.784866) (0.267772,0.0154607) 0.171468 (2.57901,1.25963) (0.139748,0.0508999) 0.186274 (2.56559,1.65677) (0.106794,0.0424929) 0.20312 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.10903,1.07643) (0.305497,-0.0319989) 0.215399 (5.98029,1.15206) 1.90004 -0.104363 (2.77817,0.352954) (0.21323,-0.0346701) 0.158872 (2.67785,0.788736) (0.267771,0.0154798) 0.171468 (2.61395,1.27236) (0.139747,0.0509006) 0.186274 (2.59227,1.66746) (0.106696,0.0427381) 0.20312 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.18532,1.06843) (0.305159,-0.0319944) 0.215399 (5.98029,1.15206) 1.90004 -0.104463 (2.83148,0.344292) (0.213234,-0.0346481) 0.158872 (2.74482,0.792152) (0.26787,0.0136658) 0.171468 (2.64888,1.28508) (0.139747,0.0509011) 0.186274 (2.61893,1.67818) (0.106641,0.0428758) 0.20312 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
