[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.10618,0.938158) (0,0) 0.184296 (5.98029,1.15206) 1.88421 0 (2.25085,0.493524) (0,0) 0.217723 (2.24442,0.800158) (0,0) 0.196066 (2.38653,1.24376) (0,0) 0.173787 (2.3982,1.69103) (0,0) 0.198692 (1.10618,1.8) (0,0) 0.001 (1.10618,0.3) (0,0) 0.001
0.25 (1.35596,0.949122) (0.999106,0.0438565) 0.184296 (5.98029,1.15206) 1.88421 0.0438675 (2.31318,0.441276) (0.249309,-0.208992) 0.217723 (2.20793,0.834126) (-0.145949,0.135872) 0.196066 (2.41281,1.23282) (0.105126,-0.0437544) 0.173787 (2.4537,1.6877) (0.221991,-0.0132896) 0.198692 (1.35596,1.8) (0,0) 0.001 (1.35596,0.3) (0,0) 0.001
0.5 (1.58774,1.01363) (0.927132,0.258051) 0.184296 (5.98029,1.15206) 1.88421 0.271462 (2.39333,0.427515) (0.320629,-0.0550425) 0.217723 (2.19246,0.817223) (-0.0618784,-0.067612) 0.196066 (2.43144,1.21129) (0.0745146,-0.0861013) 0.173787 (2.50764,1.67423) (0.215761,-0.0538885) 0.198692 (1.58774,1.8) (0,0) 0.001 (1.58774,0.3) (0,0) 0.001
0.75 (1.78463,1.09032) (0.787549,0.30673) 0.184296 (5.98029,1.15206) 1.88421 0.371399 (2.47349,0.413761) (0.320633,-0.0550187) 0.217723 (2.19275,0.801165) (0.00118232,-0.0642314) 0.196066 (2.44881,1.18874) (0.0694652,-0.0902244) 0.173787 (2.56158,1.66075) (0.215754,-0.0539156) 0.198692 (1.78463,1.8) (0,0) 0.001 (1.78463,0.3) (0,0) 0.001
1 (1.9054,1.12446) (0.483072,0.136583) 0.184296 (5.98029,1.15206) 1.88421 0.275546 (2.55365,0.400004) (0.320632,-0.0550269) 0.217723 (2.21205,0.758779) (0.077166,-0.169544) 0.196066 (2.46735,1.16714) (0.0741905,-0.0863807) 0.173787 (2.61507,1.67592) (0.213958,0.0606544) 0.198692 (1.9054,1.8) (0,0) 0.001 (1.9054,0.3) (0,0) 0.001
1.25 (1.99475,1.14961) (0.357393,0.100608) 0.184296 (5.98029,1.15206) 1.88421 0.274403 (2.63381,0.386244) (0.32063,-0.0550393) 0.217723 (2.2595,0.720904) (0.18981,-0.1515) 0.196066 (2.48705,1.14659) (0.0788,-0.0821974) 0.173787 (2.668,1.69291) (0.211744,0.0679806) 0.198692 (1.99475,1.8) (0,0) 0.001 (1.99475,0.3) (0,0) 0.001
1.5 (2.06905,1.17262) (0.297197,0.0920145) 0.184296 (5.98029,1.15206) 1.88421 0.300248 (2.71397,0.372491) (0.320634,-0.0550127) 0.217723 (2.32369,0.698119) (0.256774,-0.0911381) 0.196066 (2.50764,1.12693) (0.0823394,-0.0786516) 0.173787 (2.72095,1.70988) (0.211779,0.0678715) 0.198692 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.13956,1.20023) (0.282064,0.110449) 0.184296 (5.98029,1.15206) 1.88421 0.373222 (2.79412,0.358732) (0.32063,-0.0550343) 0.217723 (2.39778,0.685004) (0.296364,-0.0524603) 0.196066 (2.52891,1.10801) (0.0850822,-0.075676) 0.173787 (2.77477,1.72381) (0.215299,0.0557045) 0.198692 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.20761,1.23115) (0.272205,0.123672) 0.184296 (5.98029,1.15206) 1.88421 0.426452 (2.87428,0.344971) (0.320629,-0.0550441) 0.217723 (2.48327,0.679934) (0.341963,-0.0202817) 0.196066 (2.55077,1.08978) (0.0874509,-0.072926) 0.173787 (2.82872,1.73725) (0.215787,0.053785) 0.198692 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
