[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.12058,1.01785) (0,0) 0.186936 (5.98029,1.15206) 1.68747 0 (2.39107,0.538024) (0,0) 0.136672 (2.26882,0.935567) (0,0) 0.151765 (2.32107,1.31034) (0,0) 0.135313 (2.21959,1.56129) (0,0) 0.191774 (1.12058,1.8) (0,0) 0.001 (1.12058,0.3) (0,0) 0.001
0.25 (1.3705,1.02475) (0.99967,0.0275858) 0.186936 (5.98029,1.15206) 1.68747 0.027588 (2.47971,0.51545) (0.354593,-0.0902962) 0.136672 (2.28143,0.936112) (0.0504701,0.0021835) 0.151765 (2.36506,1.29988) (0.175938,-0.04186) 0.135313 (2.23711,1.58641) (0.070056,0.100475) 0.191774 (1.3705,1.8) (0,0) 0.001 (1.3705,0.3) (0,0) 0.001
0.5 (1.61206,1.06043) (0.966251,0.142746) 0.186936 (5.98029,1.15206) 1.68747 0.146671 (2.56836,0.492877) (0.354593,-0.0902949) 0.136672 (2.28936,0.908757) (0.0317119,-0.109421) 0.151765 (2.4053,1.27926) (0.160957,-0.0824579) 0.135313 (2.26472,1.59966) (0.110427,0.0530002) 0.191774 (1.61206,1.8) (0,0) 0.001 (1.61206,0.3) (0,0) 0.001
0.75 (1.78556,1.09388) (0.694002,0.133785) 0.186936 (5.98029,1.15206) 1.68747 0.190437 (2.65701,0.470304) (0.354594,-0.090289) 0.136672 (2.29749,0.881461) (0.0325194,-0.109184) 0.151765 (2.43343,1.24387) (0.112526,-0.141577) 0.135313 (2.29533,1.60014) (0.122472,0.00193105) 0.191774 (1.78556,1.8) (0,0) 0.001 (1.78556,0.3) (0,0) 0.001
1 (1.91271,1.11663) (0.508594,0.0910107) 0.186936 (5.98029,1.15206) 1.68747 0.177072 (2.74566,0.447728) (0.35459,-0.0903072) 0.136672 (2.31207,0.856994) (0.0583139,-0.0978676) 0.151765 (2.46369,1.21028) (0.121059,-0.134354) 0.135313 (2.32595,1.60063) (0.122472,0.00193106) 0.191774 (1.91271,1.8) (0,0) 0.001 (1.91271,0.3) (0,0) 0.001
1.25 (2.01365,1.13334) (0.403766,0.0668266) 0.186936 (5.98029,1.15206) 1.68747 0.164021 (2.83431,0.425158) (0.354597,-0.0902794) 0.136672 (2.3309,0.835631) (0.0753396,-0.0854548) 0.151765 (2.49558,1.17823) (0.127561,-0.128197) 0.135313 (2.35657,1.60111) (0.122472,0.00193103) 0.191774 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.5 (2.09951,1.14657) (0.343443,0.0529098) 0.186936 (5.98029,1.15206) 1.68747 0.152855 (2.92296,0.402589) (0.354598,-0.090274) 0.136672 (2.35267,0.817257) (0.087046,-0.0734954) 0.151765 (2.52868,1.14743) (0.132402,-0.123191) 0.135313 (2.38719,1.60159) (0.122472,0.00193104) 0.191774 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.17648,1.15774) (0.307866,0.0447022) 0.186936 (5.98029,1.15206) 1.68747 0.144192 (3.01161,0.380021) (0.354599,-0.0902722) 0.136672 (2.37647,0.801623) (0.0952245,-0.0625369) 0.151765 (2.56269,1.11764) (0.136034,-0.119168) 0.135313 (2.41781,1.60208) (0.122472,0.00193103) 0.191774 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.24801,1.16766) (0.286121,0.0396854) 0.186936 (5.98029,1.15206) 1.68747 0.137822 (3.10025,0.35744) (0.354586,-0.0903233) 0.136672 (2.40172,0.788444) (0.100994,-0.0527142) 0.151765 (2.59741,1.08868) (0.138868,-0.115853) 0.135313 (2.44842,1.60256) (0.122472,0.001931) 0.191774 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.31603,1.17678) (0.272058,0.0364411) 0.186936 (5.98029,1.15206) 1.68747 0.133154 (3.1889,0.334876) (0.354602,-0.090259) 0.136672 (2.428,0.777469) (0.105125,-0.0439002) 0.151765 (2.63273,1.06045) (0.141272,-0.11291) 0.135313 (2.47904,1.60304) (0.122472,0.00193097) 0.191774 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.5 (2.38152,1.1853) (0.261976,0.0341151) 0.186936 (5.98029,1.15206) 1.68747 0.129494 (3.27755,0.312285) (0.354576,-0.0903624) 0.136672 (2.45504,0.768536) (0.108175,-0.0357309) 0.151765 (2.66865,1.03299) (0.143674,-0.109837) 0.135313 (2.50966,1.60352) (0.122472,0.00193096) 0.191774 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
