[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.4103,0.966415) (0,0) 0.191396 (5.98029,1.15206) 1.94866 0 (2.23295,0.48388) (0,0) 0.204959 (2.33068,0.844699) (0,0) 0.121307 (2.31746,1.24251) (0,0) 0.192037 (2.2642,1.62642) (0,0) 0.209193 (1.4103,1.8) (0,0) 0.001 (1.4103,0.3) (0,0) 0.001
0.25 (1.42554,0.964849) (0.0609449,-0.00626216) 0.191396 (5.98029,1.15206) 1.94866 -0.102392 (2.29519,0.468253) (0.248961,-0.0625053) 0.204959 (2.42412,0.848059) (0.373732,0.013439) 0.121307 (2.35074,1.24087) (0.133127,-0.00655175) 0.192037 (2.32846,1.64222) (0.257028,0.0631998) 0.209193 (1.42554,1.8) (0,0) 0.001 (1.42554,0.3) (0,0) 0.001
0.5 (1.46931,0.941177) (0.17509,-0.0946907) 0.191396 (5.98029,1.15206) 1.94866 -0.495762 (2.35826,0.456376) (0.252253,-0.0475104) 0.204959 (2.51755,0.851415) (0.373733,0.0134269) 0.121307 (2.37319,1.21624) (0.0897887,-0.0985077) 0.192037 (2.39426,1.64921) (0.263202,0.0279741) 0.209193 (1.46931,1.8) (0,0) 0.001 (1.46931,0.3) (0,0) 0.001
0.75 (1.52913,0.89595) (0.239277,-0.180908) 0.191396 (5.98029,1.15206) 1.94866 -0.647369 (2.42132,0.444493) (0.252249,-0.047532) 0.204959 (2.61098,0.854774) (0.373732,0.0134354) 0.121307 (2.39564,1.19162) (0.0897885,-0.0985079) 0.192037 (2.45871,1.63421) (0.257789,-0.060024) 0.209193 (1.52913,1.8) (0,0) 0.001 (1.52913,0.3) (0,0) 0.001
1 (1.60254,0.856908) (0.293634,-0.156166) 0.191396 (5.98029,1.15206) 1.94866 -0.488792 (2.48438,0.432609) (0.252248,-0.0475337) 0.204959 (2.70441,0.858131) (0.373733,0.0134274) 0.121307 (2.41808,1.16699) (0.0897854,-0.0985108) 0.192037 (2.52316,1.6192) (0.257792,-0.0600099) 0.209193 (1.60254,1.8) (0,0) 0.001 (1.60254,0.3) (0,0) 0.001
1.25 (1.68253,0.822126) (0.319973,-0.139129) 0.191396 (5.98029,1.15206) 1.94866 -0.410155 (2.54744,0.420724) (0.252247,-0.0475417) 0.204959 (2.79785,0.86149) (0.373732,0.0134376) 0.121307 (2.44053,1.14236) (0.0897895,-0.098507) 0.192037 (2.58761,1.6042) (0.257794,-0.0600019) 0.209193 (1.68253,1.8) (0,0) 0.001 (1.68253,0.3) (0,0) 0.001
1.5 (1.76561,0.789707) (0.332329,-0.129678) 0.191396 (5.98029,1.15206) 1.94866 -0.372037 (2.6105,0.408837) (0.252245,-0.0475482) 0.204959 (2.89128,0.864851) (0.373732,0.0134425) 0.121307 (2.46298,1.11773) (0.0897855,-0.0985107) 0.192037 (2.65205,1.5892) (0.257787,-0.0600294) 0.209193 (1.76561,1.8) (0,0) 0.001 (1.76561,0.3) (0,0) 0.001
1.75 (1.84984,0.758627) (0.336893,-0.12432) 0.191396 (5.98029,1.15206) 1.94866 -0.353517 (2.67357,0.396953) (0.252248,-0.0475354) 0.204959 (2.98471,0.868205) (0.373733,0.0134172) 0.121307 (2.48542,1.09311) (0.0897867,-0.0985095) 0.192037 (2.7165,1.57419) (0.257791,-0.0600147) 0.209193 (1.84984,1.8) (0,0) 0.001 (1.84984,0.3) (0,0) 0.001
2 (1.93414,0.72833) (0.337196,-0.121186) 0.191396 (5.98029,1.15206) 1.94866 -0.345019 (2.73663,0.385067) (0.252246,-0.0475428) 0.204959 (3.07815,0.871564) (0.373733,0.0134328) 0.121307 (2.50787,1.06848) (0.0897861,-0.0985102) 0.192037 (2.78095,1.55919) (0.257791,-0.0600157) 0.209193 (1.93414,1.8) (0,0) 0.001 (1.93414,0.3) (0,0) 0.001
2.25 (2.01796,0.69851) (0.335288,-0.119281) 0.191396 (5.98029,1.15206) 1.94866 -0.341794 (2.80001,0.375044) (0.253537,-0.0400943) 0.204959 (3.17158,0.874914) (0.373734,0.0134005) 0.121307 (2.53032,1.04385) (0.0897868,-0.0985094) 0.192037 (2.8454,1.54419) (0.257794,-0.0600005) 0.209193 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.5 (2.10131,0.668973) (0.333429,-0.118147) 0.191396 (5.98029,1.15206) 1.94866 -0.340536 (2.86357,0.366216) (0.254247,-0.0353122) 0.204959 (3.26501,0.878276) (0.373732,0.0134477) 0.121307 (2.55276,1.01922) (0.0897807,-0.098515) 0.192037 (2.90984,1.52918) (0.257788,-0.0600269) 0.209193 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.75 (2.18427,0.639608) (0.331816,-0.117461) 0.191396 (5.98029,1.15206) 1.94866 -0.34023 (2.92724,0.358192) (0.254673,-0.0320952) 0.204959 (3.35845,0.881632) (0.373733,0.0134255) 0.121307 (2.57521,0.994595) (0.0897862,-0.09851) 0.192037 (2.97429,1.51418) (0.257793,-0.060005) 0.209193 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3 (2.26847,0.606472) (0.336806,-0.132541) 0.191396 (5.98029,1.15206) 1.94866 -0.374911 (2.99098,0.350711) (0.254938,-0.0299237) 0.204959 (3.45188,0.884988) (0.373733,0.0134229) 0.121307 (2.59765,0.969966) (0.0897819,-0.098514) 0.192037 (3.03874,1.49917) (0.257786,-0.0600339) 0.209193 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.25 (2.38439,0.535027) (0.463688,-0.285783) 0.191396 (5.98029,1.15206) 1.94866 -0.552338 (3.05467,0.342922) (0.25479,-0.0311578) 0.204959 (3.54531,0.888345) (0.373733,0.0134288) 0.121307 (2.6201,0.945339) (0.089789,-0.0985075) 0.192037 (3.10319,1.48417) (0.257792,-0.0600078) 0.209193 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
