train running loss, train running l2 error, val loss, val l2 error
1.8062, 0.6857, 0.6679, 0.3252
0.6920, 0.3398, 0.2687, 0.2296
0.3137, 0.3215, -0.3233, 0.2203
0.0561, 0.2887, -0.4884, 0.2048
-0.1372, 0.2668, -0.6149, 0.2110
-0.4059, 0.2413, -0.8802, 0.1794
-0.5824, 0.2176, -0.9911, 0.1709
-0.7676, 0.1994, -1.4079, 0.1116
-0.9094, 0.1849, -1.0445, 0.1986
-0.9428, 0.1891, -1.3901, 0.1533
-1.0731, 0.1745, -1.3645, 0.1679
-1.2014, 0.1666, -1.6131, 0.1379
-1.2771, 0.1617, -1.6640, 0.1224
-1.3066, 0.1623, -1.5859, 0.1382
-1.2766, 0.1594, -1.3318, 0.1797
-1.2967, 0.1649, -1.5326, 0.1648
-1.3919, 0.1534, -1.8434, 0.1288
-1.3579, 0.1504, -1.7405, 0.1313
-1.4435, 0.1532, -1.7187, 0.1282
-1.4382, 0.1478, -1.8092, 0.1160
-1.5283, 0.1403, -1.9824, 0.1162
-1.5088, 0.1456, -1.8157, 0.1344
-1.5561, 0.1397, -1.9971, 0.1112
-1.6079, 0.1390, -2.0261, 0.1032
-1.6192, 0.1405, -1.9710, 0.1079
-1.6637, 0.1362, -1.9937, 0.1124
-1.5935, 0.1374, -1.8817, 0.1089
-1.6821, 0.1347, -1.9085, 0.1228
-1.7064, 0.1316, -2.0254, 0.1095
-1.7694, 0.1306, -2.0634, 0.1097
-1.7010, 0.1324, -2.0710, 0.1176
-1.7163, 0.1298, -2.1183, 0.1061
-1.8026, 0.1260, -2.2309, 0.0901
-1.8198, 0.1241, -2.2362, 0.1033
-1.8518, 0.1255, -2.3997, 0.0739
-1.8135, 0.1266, -2.1556, 0.1053
-1.8677, 0.1260, -2.0289, 0.1187
-1.8488, 0.1263, -2.3528, 0.0803
-1.8992, 0.1214, -2.2398, 0.0920
-1.9429, 0.1168, -2.1832, 0.1115
-1.9649, 0.1175, -2.3953, 0.0910
-1.9849, 0.1151, -2.3344, 0.0820
-1.9738, 0.1162, -2.4672, 0.0816
-2.0898, 0.1098, -2.5100, 0.0835
-2.1512, 0.1098, -2.3837, 0.1056
-2.1845, 0.1094, -2.5125, 0.0958
-2.1818, 0.1092, -2.7392, 0.0752
-2.1956, 0.1099, -2.6655, 0.0766
-2.2417, 0.1061, -2.6461, 0.0833
-2.2336, 0.1104, -2.6713, 0.0717
-2.2910, 0.1033, -2.8266, 0.0791
-2.3238, 0.1055, -2.8521, 0.0658
-2.3693, 0.0998, -2.9656, 0.0572
-2.3731, 0.1007, -2.8804, 0.0668
-2.3908, 0.1000, -2.5319, 0.1114
-2.4002, 0.1063, -2.7734, 0.0750
-2.3826, 0.1027, -2.7389, 0.0943
-2.4402, 0.0988, -2.6792, 0.0864
-2.4789, 0.0997, -2.8030, 0.0868
-2.4720, 0.1000, -2.8199, 0.0803
-2.5800, 0.0942, -2.9483, 0.0745
-2.5390, 0.0941, -2.9167, 0.0722
-2.5516, 0.0940, -3.1488, 0.0504
-2.5445, 0.0956, -3.3501, 0.0430
-2.4692, 0.0999, -3.1255, 0.0595
-2.5446, 0.0913, -2.9907, 0.0656
-2.6451, 0.0905, -3.1522, 0.0566
-2.6810, 0.0906, -3.2984, 0.0473
-2.6032, 0.0955, -3.1378, 0.0595
-2.6064, 0.0900, -3.1569, 0.0517
-2.5977, 0.0928, -2.9929, 0.0662
-2.6597, 0.0878, -3.0536, 0.0711
-2.6864, 0.0883, -3.1546, 0.0631
-2.7013, 0.0889, -3.1360, 0.0678
-2.7235, 0.0891, -3.2254, 0.0637
-2.7443, 0.0856, -3.3007, 0.0605
-2.7076, 0.0882, -3.1371, 0.0758
-2.7236, 0.0891, -3.1019, 0.0663
-2.8203, 0.0837, -3.3399, 0.0524
-2.8620, 0.0826, -3.4585, 0.0551
-2.7792, 0.0867, -3.4024, 0.0480
-2.6973, 0.0857, -3.0506, 0.0718
-2.7793, 0.0812, -3.1621, 0.0615
-2.8335, 0.0823, -3.3728, 0.0561
-2.8973, 0.0825, -3.5511, 0.0411
-2.9092, 0.0822, -3.4699, 0.0499
-2.8919, 0.0789, -3.2884, 0.0600
-2.9447, 0.0788, -3.5261, 0.0434
-2.9246, 0.0807, -3.1745, 0.0643
-2.9059, 0.0793, -3.3658, 0.0574
-2.9217, 0.0795, -3.3586, 0.0460
-2.9463, 0.0788, -3.4613, 0.0490
-3.0206, 0.0776, -3.5735, 0.0522
