[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.32013,1.12531) (0,0) 0.138573 (5.98029,1.15206) 1.95207 0 (2.34334,0.463953) (0,0) 0.132334 (2.20324,0.879441) (0,0) 0.178702 (2.20384,1.2599) (0,0) 0.187489 (2.25833,1.68484) (0,0) 0.178317 (1.32013,1.8) (0,0) 0.001 (1.32013,0.3) (0,0) 0.001
0.25 (1.33491,1.12253) (0.05913,-0.0111071) 0.138573 (5.98029,1.15206) 1.95207 -0.185678 (2.3845,0.456057) (0.164636,-0.0315845) 0.132334 (2.21422,0.879781) (0.0439131,0.00135822) 0.178702 (2.21911,1.25952) (0.0610979,-0.00152267) 0.187489 (2.29551,1.6785) (0.148703,-0.025383) 0.178317 (1.33491,1.8) (0,0) 0.001 (1.33491,0.3) (0,0) 0.001
0.5 (1.36371,1.12444) (0.115191,0.00760838) 0.138573 (5.98029,1.15206) 1.95207 0.0659542 (2.42566,0.448155) (0.164632,-0.0316054) 0.132334 (2.24283,0.876001) (0.114444,-0.0151171) 0.178702 (2.24534,1.25615) (0.104926,-0.0134751) 0.187489 (2.33223,1.66988) (0.146861,-0.0344776) 0.178317 (1.36371,1.8) (0,0) 0.001 (1.36371,0.3) (0,0) 0.001
0.75 (1.40535,1.11934) (0.166569,-0.0203812) 0.138573 (5.98029,1.15206) 1.95207 -0.121754 (2.46681,0.440258) (0.164635,-0.0315904) 0.132334 (2.27329,0.87306) (0.121841,-0.0117642) 0.178702 (2.27425,1.25247) (0.115603,-0.0147301) 0.187489 (2.36894,1.66126) (0.146862,-0.0344722) 0.178317 (1.40535,1.8) (0,0) 0.001 (1.40535,0.3) (0,0) 0.001
1 (1.45562,1.11181) (0.201065,-0.0301288) 0.138573 (5.98029,1.15206) 1.95207 -0.148739 (2.50797,0.432355) (0.164632,-0.0316086) 0.132334 (2.30375,0.87011) (0.121838,-0.0118005) 0.178702 (2.30433,1.24889) (0.120338,-0.0143013) 0.187489 (2.40566,1.65264) (0.146861,-0.0344784) 0.178317 (1.45562,1.8) (0,0) 0.001 (1.45562,0.3) (0,0) 0.001
1.25 (1.51028,1.10489) (0.218632,-0.0276701) 0.138573 (5.98029,1.15206) 1.95207 -0.125891 (2.54913,0.424456) (0.164634,-0.0315964) 0.132334 (2.33421,0.867164) (0.121839,-0.0117851) 0.178702 (2.33509,1.24533) (0.123054,-0.0142655) 0.187489 (2.44237,1.64402) (0.146862,-0.0344731) 0.178317 (1.51028,1.8) (0,0) 0.001 (1.51028,0.3) (0,0) 0.001
1.5 (1.56683,1.09862) (0.2262,-0.0250966) 0.138573 (5.98029,1.15206) 1.95207 -0.110497 (2.59029,0.416558) (0.164635,-0.0315939) 0.132334 (2.36467,0.864209) (0.121835,-0.0118213) 0.178702 (2.36619,1.24176) (0.12438,-0.0142544) 0.187489 (2.47909,1.6354) (0.14686,-0.034481) 0.178317 (1.56683,1.8) (0,0) 0.001 (1.56683,0.3) (0,0) 0.001
1.75 (1.62382,1.0928) (0.227987,-0.0232895) 0.138573 (5.98029,1.15206) 1.95207 -0.1018 (2.63145,0.408659) (0.164634,-0.0315944) 0.132334 (2.39513,0.86124) (0.12183,-0.0118735) 0.178702 (2.39741,1.23821) (0.124897,-0.0142221) 0.187489 (2.5158,1.62678) (0.146861,-0.0344784) 0.178317 (1.62382,1.8) (0,0) 0.001 (1.62382,0.3) (0,0) 0.001
2 (1.68043,1.08729) (0.226418,-0.0220234) 0.138573 (5.98029,1.15206) 1.95207 -0.0969638 (2.67261,0.400757) (0.164632,-0.0316091) 0.132334 (2.42547,0.857254) (0.121365,-0.0159449) 0.178702 (2.42877,1.23462) (0.125439,-0.0143343) 0.187489 (2.55252,1.61816) (0.146861,-0.0344788) 0.178317 (1.68043,1.8) (0,0) 0.001 (1.68043,0.3) (0,0) 0.001
