[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.12503,1.1311) (0,0) 0.193753 (5.98029,1.15206) 1.96469 0 (2.23784,0.413343) (0,0) 0.121079 (2.36997,0.819873) (0,0) 0.139648 (2.34755,1.30729) (0,0) 0.171328 (2.31371,1.64286) (0,0) 0.219281 (1.12503,1.8) (0,0) 0.001 (1.12503,0.3) (0,0) 0.001
0.25 (1.37501,1.13217) (0.999948,0.00428084) 0.193753 (5.98029,1.15206) 1.96469 0.00428104 (2.27312,0.406258) (0.141125,-0.028337) 0.121079 (2.4461,0.823183) (0.304532,0.0132381) 0.139648 (2.39944,1.29551) (0.207559,-0.0471476) 0.171328 (2.38795,1.67715) (0.296971,0.13716) 0.219281 (1.37501,1.8) (0,0) 0.001 (1.37501,0.3) (0,0) 0.001
0.5 (1.62501,1.13325) (0.999966,0.00431995) 0.193753 (5.98029,1.15206) 1.96469 0.00432008 (2.30874,0.401175) (0.142498,-0.0203315) 0.121079 (2.52224,0.826499) (0.304531,0.0132623) 0.139648 (2.44557,1.26899) (0.184532,-0.106073) 0.171328 (2.46825,1.69266) (0.321184,0.0620139) 0.219281 (1.62501,1.8) (0,0) 0.001 (1.62501,0.3) (0,0) 0.001
0.75 (1.72906,1.13369) (0.416235,0.00174323) 0.193753 (5.98029,1.15206) 1.96469 0.00418805 (2.34437,0.396094) (0.142499,-0.0203271) 0.121079 (2.59844,0.826103) (0.304815,-0.00158403) 0.139648 (2.43799,1.30051) (-0.0303148,0.126097) 0.171328 (2.54996,1.68933) (0.326845,-0.0132991) 0.219281 (1.72906,1.8) (0,0) 0.001 (1.72906,0.3) (0,0) 0.001
1 (1.83525,1.13213) (0.424761,-0.00625524) 0.193753 (5.98029,1.15206) 1.96469 -0.0147255 (2.37999,0.391012) (0.142499,-0.0203279) 0.121079 (2.67457,0.829508) (0.304515,0.0136222) 0.139648 (2.45766,1.32514) (0.0786899,0.098514) 0.171328 (2.63122,1.68016) (0.325049,-0.0367106) 0.219281 (1.83525,1.8) (0,0) 0.001 (1.83525,0.3) (0,0) 0.001
1.25 (1.94091,1.13072) (0.422632,-0.00561089) 0.193753 (5.98029,1.15206) 1.96469 -0.0132753 (2.41562,0.385929) (0.142498,-0.0203313) 0.121079 (2.75073,0.832164) (0.304634,0.0106242) 0.139648 (2.48876,1.34631) (0.124393,0.0846779) 0.171328 (2.71219,1.66864) (0.323855,-0.0460725) 0.219281 (1.94091,1.8) (0,0) 0.001 (1.94091,0.3) (0,0) 0.001
1.5 (2.04591,1.12952) (0.420008,-0.00481652) 0.193753 (5.98029,1.15206) 1.96469 -0.0114672 (2.45124,0.380851) (0.142501,-0.0203128) 0.121079 (2.82691,0.833983) (0.304732,0.00727587) 0.139648 (2.52828,1.36493) (0.158068,0.0744832) 0.171328 (2.79306,1.65647) (0.323476,-0.0486614) 0.219281 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.1503,1.1285) (0.417551,-0.00407251) 0.193753 (5.98029,1.15206) 1.96469 -0.00975302 (2.48687,0.375769) (0.142499,-0.0203281) 0.121079 (2.90311,0.835093) (0.304787,0.00444017) 0.139648 (2.57799,1.38047) (0.198845,0.0621385) 0.171328 (2.87396,1.64452) (0.323603,-0.0478121) 0.219281 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.25386,1.12747) (0.414241,-0.00414529) 0.193753 (5.98029,1.15206) 1.96469 -0.0100066 (2.52249,0.370684) (0.142497,-0.0203399) 0.121079 (2.97931,0.835603) (0.304812,0.00203889) 0.139648 (2.629,1.39561) (0.204048,0.0605631) 0.171328 (2.95495,1.63321) (0.323974,-0.0452299) 0.219281 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
