[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.0031,0.978318) (0,0) 0.144106 (5.98029,1.15206) 1.91642 0 (2.22305,0.458285) (0,0) 0.138094 (2.21738,0.892383) (0,0) 0.174932 (2.30655,1.32053) (0,0) 0.216016 (2.33993,1.64076) (0,0) 0.155414 (1.0031,1.8) (0,0) 0.001 (1.0031,0.3) (0,0) 0.001
0.25 (1.25293,0.987047) (0.999309,0.0349147) 0.144106 (5.98029,1.15206) 1.91642 0.0349246 (2.26581,0.4509) (0.171036,-0.0295404) 0.138094 (2.23641,0.889604) (0.0761251,-0.0111167) 0.174932 (2.39265,1.29399) (0.344403,-0.106153) 0.216016 (2.4198,1.6573) (0.319491,0.0661712) 0.155414 (1.25293,1.8) (0,0) 0.001 (1.25293,0.3) (0,0) 0.001
0.5 (1.49805,1.01593) (0.980478,0.115544) 0.144106 (5.98029,1.15206) 1.91642 0.117303 (2.30857,0.443518) (0.171038,-0.0295278) 0.138094 (2.24591,0.863334) (0.0379976,-0.105079) 0.174932 (2.47185,1.25104) (0.316802,-0.171809) 0.216016 (2.50136,1.65598) (0.32623,-0.00526381) 0.155414 (1.49805,1.8) (0,0) 0.001 (1.49805,0.3) (0,0) 0.001
0.75 (1.74296,1.04477) (0.979657,0.115351) 0.144106 (5.98029,1.15206) 1.91642 0.117207 (2.35133,0.436133) (0.171036,-0.0295385) 0.138094 (2.25776,0.837614) (0.0473958,-0.102879) 0.174932 (2.54098,1.19326) (0.27651,-0.231137) 0.216016 (2.58061,1.6367) (0.317023,-0.0771358) 0.155414 (1.74296,1.8) (0,0) 0.001 (1.74296,0.3) (0,0) 0.001
1 (1.96941,1.08238) (0.905776,0.150437) 0.144106 (5.98029,1.15206) 1.91642 0.164584 (2.39409,0.428748) (0.171036,-0.029539) 0.138094 (2.2696,0.811895) (0.0473962,-0.102879) 0.174932 (2.59505,1.12119) (0.216275,-0.288283) 0.216016 (2.65987,1.61742) (0.317029,-0.0771096) 0.155414 (1.96941,1.8) (0,0) 0.001 (1.96941,0.3) (0,0) 0.001
1.25 (2.15635,1.10244) (0.747782,0.0802375) 0.144106 (5.98029,1.15206) 1.91642 0.106892 (2.43589,0.417124) (0.167224,-0.0464964) 0.138094 (2.29393,0.797397) (0.0973,-0.0579924) 0.174932 (2.65127,1.05079) (0.22491,-0.281598) 0.216016 (2.74023,1.60343) (0.321433,-0.0559826) 0.155414 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.5 (2.32373,1.11625) (0.669526,0.0552346) 0.144106 (5.98029,1.15206) 1.91642 0.0823116 (2.47788,0.406161) (0.167937,-0.043852) 0.138094 (2.32151,0.790987) (0.110331,-0.0256393) 0.174932 (2.70967,0.982176) (0.233591,-0.27444) 0.216016 (2.82059,1.58943) (0.321433,-0.0559826) 0.155414 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.47616,1.12528) (0.609702,0.0361206) 0.144106 (5.98029,1.15206) 1.91642 0.0591738 (2.52065,0.398876) (0.171104,-0.0291424) 0.138094 (2.34979,0.792435) (0.113123,0.00579377) 0.174932 (2.77072,0.915918) (0.244215,-0.26503) 0.216016 (2.90094,1.57544) (0.321433,-0.0559827) 0.155414 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.60958,1.12823) (0.53367,0.0118278) 0.144106 (5.98029,1.15206) 1.91642 0.0221595 (2.56346,0.391769) (0.171224,-0.0284268) 0.138094 (2.37807,0.793882) (0.113123,0.00578641) 0.174932 (2.83954,0.857766) (0.275272,-0.23261) 0.216016 (2.9813,1.56144) (0.321433,-0.0559827) 0.155414 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.77543,1.14156) (0.663424,0.053285) 0.144106 (5.98029,1.15206) 1.91642 0.0801461 (2.60627,0.384667) (0.171227,-0.0284082) 0.138094 (2.40635,0.795329) (0.113123,0.00578719) 0.174932 (2.90128,0.792145) (0.246949,-0.262484) 0.216016 (3.06166,1.54744) (0.321433,-0.0559827) 0.155414 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
