[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.46632,1.0863) (0,0) 0.168635 (5.98029,1.15206) 1.60304 0 (2.27277,0.562029) (0,0) 0.155535 (2.31389,0.791535) (0,0) 0.217304 (2.24482,1.22411) (0,0) 0.14026 (2.32639,1.62914) (0,0) 0.200441 (1.46632,1.8) (0,0) 0.001 (1.46632,0.3) (0,0) 0.001
0.25 (1.47899,1.08381) (0.0506834,-0.0099608) 0.168635 (5.98029,1.15206) 1.60304 -0.194057 (2.32476,0.491838) (0.207944,-0.280766) 0.155535 (2.38958,0.824728) (0.302767,0.132769) 0.217304 (2.25558,1.22379) (0.0430468,-0.00127728) 0.14026 (2.39025,1.61769) (0.255427,-0.0458116) 0.200441 (1.47899,1.8) (0,0) 0.001 (1.47899,0.3) (0,0) 0.001
0.5 (1.51032,1.05305) (0.125336,-0.123034) 0.168635 (5.98029,1.15206) 1.60304 -0.776132 (2.4031,0.4532) (0.313342,-0.154553) 0.155535 (2.47216,0.828228) (0.330302,0.0140023) 0.217304 (2.26169,1.19533) (0.024433,-0.113828) 0.14026 (2.45506,1.62057) (0.259247,0.0115119) 0.200441 (1.51032,1.8) (0,0) 0.001 (1.51032,0.3) (0,0) 0.001
0.75 (1.54758,1.01459) (0.149036,-0.153839) 0.168635 (5.98029,1.15206) 1.60304 -0.801256 (2.48857,0.435196) (0.341883,-0.0720148) 0.155535 (2.55474,0.831725) (0.330303,0.0139855) 0.217304 (2.28538,1.14376) (0.0947687,-0.206288) 0.14026 (2.51919,1.61075) (0.256514,-0.0392698) 0.200441 (1.54758,1.8) (0,0) 0.001 (1.54758,0.3) (0,0) 0.001
1 (1.61136,1.05303) (0.255111,0.153764) 0.168635 (5.98029,1.15206) 1.60304 0.542429 (2.57436,0.418797) (0.343172,-0.0655965) 0.155535 (2.63731,0.835227) (0.330302,0.0140112) 0.217304 (2.32982,1.10149) (0.177742,-0.169097) 0.14026 (2.58242,1.59623) (0.252919,-0.0580825) 0.200441 (1.61136,1.8) (0,0) 0.001 (1.61136,0.3) (0,0) 0.001
1.25 (1.81775,1.13643) (0.825557,0.33361) 0.168635 (5.98029,1.15206) 1.60304 0.384038 (2.66015,0.402391) (0.343167,-0.0656222) 0.155535 (2.71989,0.838731) (0.330302,0.0140137) 0.217304 (2.37425,1.05922) (0.177755,-0.169084) 0.14026 (2.64565,1.58171) (0.252916,-0.0580953) 0.200441 (1.81775,1.8) (0,0) 0.001 (1.81775,0.3) (0,0) 0.001
1.5 (1.98108,1.20659) (0.653324,0.280622) 0.168635 (5.98029,1.15206) 1.60304 0.405701 (2.74594,0.385983) (0.343165,-0.0656323) 0.155535 (2.80246,0.842229) (0.330302,0.0139937) 0.217304 (2.41869,1.01694) (0.177746,-0.169093) 0.14026 (2.69634,1.54122) (0.202779,-0.161933) 0.200441 (1.98108,1.8) (0,0) 0.001 (1.98108,0.3) (0,0) 0.001
1.75 (2.13125,1.27856) (0.600671,0.287893) 0.168635 (5.98029,1.15206) 1.60304 0.446939 (2.83174,0.36958) (0.343169,-0.0656112) 0.155535 (2.88504,0.845726) (0.330303,0.0139878) 0.217304 (2.46312,0.974666) (0.177733,-0.169107) 0.14026 (2.74811,1.50212) (0.207076,-0.156401) 0.200441 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.27159,1.3495) (0.561385,0.283746) 0.168635 (5.98029,1.15206) 1.60304 0.46799 (2.91753,0.353177) (0.343169,-0.0656131) 0.155535 (2.96761,0.849229) (0.330302,0.0140117) 0.217304 (2.50756,0.932391) (0.17774,-0.169099) 0.14026 (2.8007,1.46413) (0.210343,-0.151979) 0.200441 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.40399,1.41767) (0.529584,0.272696) 0.168635 (5.98029,1.15206) 1.60304 0.475517 (3.00332,0.336778) (0.343172,-0.0655948) 0.155535 (3.05019,0.85273) (0.330302,0.0140041) 0.217304 (2.552,0.89012) (0.177753,-0.169086) 0.14026 (2.85397,1.42711) (0.213099,-0.148089) 0.200441 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
