[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.44854,0.963768) (0,0) 0.145401 (5.98029,1.15206) 1.58983 0 (2.38912,0.566993) (0,0) 0.154916 (2.28759,0.85164) (0,0) 0.212459 (2.28599,1.17383) (0,0) 0.194667 (2.36639,1.66406) (0,0) 0.20509 (1.44854,1.8) (0,0) 0.001 (1.44854,0.3) (0,0) 0.001
0.25 (1.46127,0.966795) (0.0509172,0.0121066) 0.145401 (5.98029,1.15206) 1.58983 0.233435 (2.45848,0.547844) (0.277423,-0.0765954) 0.154916 (2.26175,0.842013) (-0.103359,-0.0385098) 0.212459 (2.27751,1.19709) (-0.0339304,0.0930595) 0.194667 (2.44457,1.64878) (0.312725,-0.0611187) 0.20509 (1.46127,1.8) (0,0) 0.001 (1.46127,0.3) (0,0) 0.001
0.5 (1.48716,0.973633) (0.103558,0.0273531) 0.145401 (5.98029,1.15206) 1.58983 0.258236 (2.52783,0.528697) (0.277425,-0.0765876) 0.154916 (2.21348,0.825535) (-0.193095,-0.0659108) 0.212459 (2.29354,1.22717) (0.0641282,0.120301) 0.194667 (2.52209,1.63046) (0.310093,-0.0733127) 0.20509 (1.48716,1.8) (0,0) 0.001 (1.48716,0.3) (0,0) 0.001
0.75 (1.53012,0.985722) (0.171829,0.0483567) 0.145401 (5.98029,1.15206) 1.58983 0.274329 (2.59719,0.509544) (0.277418,-0.0766117) 0.154916 (2.22683,0.821511) (0.0534234,-0.0160936) 0.212459 (2.33432,1.22021) (0.163125,-0.0278303) 0.194667 (2.59962,1.61212) (0.310088,-0.0733323) 0.20509 (1.53012,1.8) (0,0) 0.001 (1.53012,0.3) (0,0) 0.001
1 (1.59062,1.03151) (0.242036,0.18315) 0.145401 (5.98029,1.15206) 1.58983 0.647779 (2.66654,0.490395) (0.277423,-0.076595) 0.154916 (2.27016,0.80854) (0.173301,-0.0518862) 0.212459 (2.38385,1.20439) (0.198102,-0.0632995) 0.194667 (2.67714,1.5938) (0.310095,-0.073302) 0.20509 (1.59062,1.8) (0,0) 0.001 (1.59062,0.3) (0,0) 0.001
1.25 (1.76586,1.13727) (0.700926,0.423054) 0.145401 (5.98029,1.15206) 1.58983 0.543036 (2.7359,0.471245) (0.277421,-0.0766009) 0.154916 (2.31878,0.793129) (0.1945,-0.0616419) 0.212459 (2.43337,1.18856) (0.198102,-0.0632995) 0.194667 (2.75466,1.57547) (0.310089,-0.0733276) 0.20509 (1.76586,1.8) (0,0) 0.001 (1.76586,0.3) (0,0) 0.001
1.5 (1.95006,1.23239) (0.73682,0.380464) 0.145401 (5.98029,1.15206) 1.58983 0.476649 (2.80526,0.452098) (0.277424,-0.0765894) 0.154916 (2.36742,0.777769) (0.194564,-0.0614418) 0.212459 (2.48288,1.17269) (0.198038,-0.0634993) 0.194667 (2.83219,1.55714) (0.310092,-0.0733175) 0.20509 (1.95006,1.8) (0,0) 0.001 (1.95006,0.3) (0,0) 0.001
1.75 (2.1249,1.31052) (0.699343,0.312516) 0.145401 (5.98029,1.15206) 1.58983 0.420249 (2.87461,0.43295) (0.277423,-0.0765929) 0.154916 (2.41606,0.762404) (0.194557,-0.0614613) 0.212459 (2.53239,1.15682) (0.198045,-0.0634799) 0.194667 (2.90971,1.53881) (0.310092,-0.0733165) 0.20509 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.30023,1.38408) (0.701352,0.294251) 0.145401 (5.98029,1.15206) 1.58983 0.397243 (2.94397,0.413801) (0.277423,-0.0765933) 0.154916 (2.4647,0.747034) (0.194552,-0.0614795) 0.212459 (2.58191,1.14095) (0.19805,-0.0634617) 0.194667 (2.98723,1.52048) (0.31009,-0.0733242) 0.20509 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.47473,1.45386) (0.697987,0.279115) 0.145401 (5.98029,1.15206) 1.58983 0.380408 (3.01332,0.394659) (0.27743,-0.0765698) 0.154916 (2.51334,0.73166) (0.194546,-0.0614966) 0.212459 (2.63142,1.12509) (0.198056,-0.0634446) 0.194667 (3.06475,1.50214) (0.310088,-0.0733352) 0.20509 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.5 (2.64753,1.52023) (0.691184,0.265465) 0.145401 (5.98029,1.15206) 1.58983 0.366701 (3.08268,0.375508) (0.277421,-0.0766016) 0.154916 (2.56197,0.716281) (0.194541,-0.0615127) 0.212459 (2.68094,1.10923) (0.198061,-0.0634286) 0.194667 (3.14228,1.48381) (0.310091,-0.07332) 0.20509 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
