[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.45468,1.07898) (0,0) 0.180321 (5.98029,1.15206) 1.96648 0 (2.34754,0.432594) (0,0) 0.201864 (2.37007,0.867173) (0,0) 0.158475 (2.33644,1.19643) (0,0) 0.133863 (2.27736,1.63547) (0,0) 0.205966 (1.45468,1.8) (0,0) 0.001 (1.45468,0.3) (0,0) 0.001
0.25 (1.46953,1.07649) (0.0593673,-0.00992995) 0.180321 (5.98029,1.15206) 1.96648 -0.165729 (2.41973,0.420351) (0.288729,-0.0489709) 0.201864 (2.46643,0.870043) (0.385417,0.0114795) 0.158475 (2.3948,1.20142) (0.233423,0.019957) 0.133863 (2.34679,1.64221) (0.277715,0.0269638) 0.205966 (1.46953,1.8) (0,0) 0.001 (1.46953,0.3) (0,0) 0.001
0.5 (1.52586,1.0511) (0.225336,-0.101581) 0.180321 (5.98029,1.15206) 1.96648 -0.423518 (2.49191,0.408103) (0.288725,-0.0489936) 0.201864 (2.56278,0.87292) (0.385416,0.0115075) 0.158475 (2.44867,1.18373) (0.215477,-0.0707365) 0.133863 (2.41651,1.64441) (0.278882,0.00880323) 0.205966 (1.52586,1.8) (0,0) 0.001 (1.52586,0.3) (0,0) 0.001
0.75 (1.60621,1.00106) (0.321407,-0.200147) 0.180321 (5.98029,1.15206) 1.96648 -0.556959 (2.56409,0.395858) (0.288727,-0.0489819) 0.201864 (2.65913,0.875804) (0.385416,0.0115344) 0.158475 (2.49558,1.14867) (0.187647,-0.140261) 0.133863 (2.48517,1.6321) (0.274636,-0.0492735) 0.205966 (1.60621,1.8) (0,0) 0.001 (1.60621,0.3) (0,0) 0.001
1 (1.80163,0.899391) (0.78166,-0.406685) 0.180321 (5.98029,1.15206) 1.96648 -0.479742 (2.63627,0.383615) (0.288728,-0.0489719) 0.201864 (2.75549,0.878676) (0.385417,0.0114892) 0.158475 (2.53951,1.10994) (0.175728,-0.154932) 0.133863 (2.55309,1.6162) (0.271679,-0.0635871) 0.205966 (1.80163,1.8) (0,0) 0.001 (1.80163,0.3) (0,0) 0.001
1.25 (1.94752,0.82539) (0.583575,-0.296006) 0.180321 (5.98029,1.15206) 1.96648 -0.469414 (2.70712,0.402057) (0.283408,0.0737707) 0.201864 (2.85184,0.881554) (0.385416,0.0115125) 0.158475 (2.57735,1.06523) (0.151367,-0.178808) 0.133863 (2.621,1.6003) (0.271673,-0.063613) 0.205966 (1.94752,1.8) (0,0) 0.001 (1.94752,0.3) (0,0) 0.001
1.5 (2.08139,0.760926) (0.535466,-0.257854) 0.180321 (5.98029,1.15206) 1.96648 -0.44878 (2.77432,0.431125) (0.268781,0.116272) 0.201864 (2.9482,0.884431) (0.385416,0.0115075) 0.158475 (2.61519,1.02053) (0.15136,-0.178815) 0.133863 (2.68892,1.58439) (0.271672,-0.0636145) 0.205966 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.2106,0.701767) (0.51687,-0.236637) 0.180321 (5.98029,1.15206) 1.96648 -0.429343 (2.83994,0.463584) (0.262499,0.129833) 0.201864 (3.04455,0.88731) (0.385416,0.0115172) 0.158475 (2.65303,0.975826) (0.151359,-0.178816) 0.133863 (2.75684,1.56849) (0.27167,-0.0636265) 0.205966 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.33752,0.645766) (0.507648,-0.224005) 0.180321 (5.98029,1.15206) 1.96648 -0.415563 (2.90525,0.496683) (0.261216,0.132396) 0.201864 (3.1409,0.890186) (0.385417,0.011502) 0.158475 (2.69087,0.931123) (0.151361,-0.178813) 0.133863 (2.82476,1.55258) (0.271672,-0.0636167) 0.205966 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.46305,0.591755) (0.502143,-0.216044) 0.180321 (5.98029,1.15206) 1.96648 -0.406304 (2.97055,0.529782) (0.261215,0.132396) 0.201864 (3.23726,0.893062) (0.385417,0.0115037) 0.158475 (2.72871,0.886418) (0.151353,-0.17882) 0.133863 (2.89268,1.53668) (0.271674,-0.0636094) 0.205966 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
