[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.44712,0.976068) (0,0) 0.211859 (5.98029,1.15206) 1.86869 0 (2.23403,0.476242) (0,0) 0.209917 (2.33731,0.817004) (0,0) 0.207123 (2.3328,1.30428) (0,0) 0.171208 (2.34363,1.69399) (0,0) 0.180887 (1.44712,1.8) (0,0) 0.001 (1.44712,0.3) (0,0) 0.001
0.25 (1.4603,0.980883) (0.0527408,0.01926) 0.211859 (5.98029,1.15206) 1.86869 0.350135 (2.29065,0.427227) (0.226479,-0.196062) 0.209917 (2.36638,0.829803) (0.11629,0.0511955) 0.207123 (2.35786,1.30179) (0.100275,-0.00996853) 0.171208 (2.38565,1.69188) (0.168102,-0.00845044) 0.180887 (1.4603,1.8) (0,0) 0.001 (1.4603,0.3) (0,0) 0.001
0.5 (1.49365,0.980536) (0.133375,-0.00138816) 0.211859 (5.98029,1.15206) 1.86869 -0.0104076 (2.3611,0.401832) (0.281805,-0.101581) 0.209917 (2.39812,0.831092) (0.126956,0.00515645) 0.207123 (2.38264,1.30453) (0.0991064,0.0109428) 0.171208 (2.42717,1.685) (0.166051,-0.0275121) 0.180887 (1.49365,1.8) (0,0) 0.001 (1.49365,0.3) (0,0) 0.001
0.75 (1.53875,0.981111) (0.180396,0.00229711) 0.211859 (5.98029,1.15206) 1.86869 0.012733 (2.43518,0.390823) (0.2963,-0.0440344) 0.209917 (2.42986,0.832381) (0.126956,0.00515271) 0.207123 (2.40781,1.30353) (0.10069,-0.00398448) 0.171208 (2.46868,1.67812) (0.166051,-0.0275121) 0.180887 (1.53875,1.8) (0,0) 0.001 (1.53875,0.3) (0,0) 0.001
1 (1.5893,0.98096) (0.2022,-0.000601858) 0.211859 (5.98029,1.15206) 1.86869 -0.00297654 (2.50925,0.379811) (0.296298,-0.0440484) 0.209917 (2.4616,0.83367) (0.126956,0.00515927) 0.207123 (2.43283,1.30051) (0.100043,-0.0120769) 0.171208 (2.50986,1.66945) (0.164703,-0.0346782) 0.180887 (1.5893,1.8) (0,0) 0.001 (1.5893,0.3) (0,0) 0.001
1.25 (1.64194,0.979787) (0.210584,-0.00469085) 0.211859 (5.98029,1.15206) 1.86869 -0.0222717 (2.58333,0.368806) (0.296302,-0.04402) 0.209917 (2.49334,0.834962) (0.126956,0.00516451) 0.207123 (2.45769,1.29645) (0.0994526,-0.0162358) 0.171208 (2.55069,1.65931) (0.163351,-0.0405758) 0.180887 (1.64194,1.8) (0,0) 0.001 (1.64194,0.3) (0,0) 0.001
1.5 (1.695,0.977629) (0.212242,-0.00863233) 0.211859 (5.98029,1.15206) 1.86869 -0.0406497 (2.6574,0.357803) (0.296303,-0.0440141) 0.209917 (2.52508,0.83625) (0.126956,0.00515418) 0.207123 (2.48263,1.29289) (0.0997547,-0.014263) 0.171208 (2.59153,1.64916) (0.163348,-0.0405865) 0.180887 (1.695,1.8) (0,0) 0.001 (1.695,0.3) (0,0) 0.001
1.75 (1.74778,0.97512) (0.211087,-0.0100375) 0.211859 (5.98029,1.15206) 1.86869 -0.0475158 (2.73148,0.346791) (0.296298,-0.0440474) 0.209917 (2.55684,0.836423) (0.127059,0.000693073) 0.207123 (2.50763,1.28984) (0.100032,-0.0121687) 0.171208 (2.63237,1.63902) (0.163352,-0.040568) 0.180887 (1.74778,1.8) (0,0) 0.001 (1.74778,0.3) (0,0) 0.001
2 (1.79999,0.972488) (0.208844,-0.0105268) 0.211859 (5.98029,1.15206) 1.86869 -0.0503626 (2.80555,0.335776) (0.296297,-0.0440577) 0.209917 (2.58848,0.833569) (0.126547,-0.0114181) 0.207123 (2.5327,1.28727) (0.10024,-0.0103106) 0.171208 (2.67321,1.62888) (0.163352,-0.0405699) 0.180887 (1.79999,1.8) (0,0) 0.001 (1.79999,0.3) (0,0) 0.001
