[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.42872,1.02784) (0,0) 0.213183 (5.98029,1.15206) 1.54857 0 (2.24872,0.574486) (0,0) 0.216371 (2.37016,0.944156) (0,0) 0.129531 (2.21244,1.3137) (0,0) 0.198291 (2.24507,1.53016) (0,0) 0.177706 (1.42872,1.8) (0,0) 0.001 (1.42872,0.3) (0,0) 0.001
0.25 (1.44126,1.0243) (0.0501601,-0.0141459) 0.213183 (5.98029,1.15206) 1.54857 -0.274877 (2.31402,0.554168) (0.261227,-0.081271) 0.216371 (2.45836,0.944821) (0.352815,0.00265966) 0.129531 (2.20665,1.2753) (-0.0231512,-0.153593) 0.198291 (2.29018,1.58375) (0.180449,0.214353) 0.177706 (1.44126,1.8) (0,0) 0.001 (1.44126,0.3) (0,0) 0.001
0.5 (1.4875,1.05243) (0.18496,0.112503) 0.213183 (5.98029,1.15206) 1.54857 0.546469 (2.38034,0.537442) (0.265269,-0.0669068) 0.216371 (2.54657,0.945479) (0.352816,0.00263157) 0.129531 (2.23415,1.24789) (0.109998,-0.109669) 0.198291 (2.35671,1.60568) (0.266108,0.0877237) 0.177706 (1.4875,1.8) (0,0) 0.001 (1.4875,0.3) (0,0) 0.001
0.75 (1.62648,1.16185) (0.555936,0.437699) 0.213183 (5.98029,1.15206) 1.54857 0.666961 (2.44666,0.520722) (0.265276,-0.0668804) 0.216371 (2.63477,0.946145) (0.352815,0.00266295) 0.129531 (2.26165,1.22047) (0.109989,-0.109678) 0.198291 (2.42668,1.60235) (0.279878,-0.0133028) 0.177706 (1.62648,1.8) (0,0) 0.001 (1.62648,0.3) (0,0) 0.001
1 (1.75674,1.2506) (0.521023,0.355009) 0.213183 (5.98029,1.15206) 1.54857 0.598112 (2.51298,0.503993) (0.265267,-0.0669154) 0.216371 (2.72298,0.946812) (0.352815,0.00266831) 0.129531 (2.28915,1.19305) (0.109988,-0.109679) 0.198291 (2.49509,1.58729) (0.273639,-0.0602534) 0.177706 (1.75674,1.8) (0,0) 0.001 (1.75674,0.3) (0,0) 0.001
1.25 (1.89234,1.33612) (0.542405,0.342072) 0.213183 (5.98029,1.15206) 1.54857 0.562658 (2.57929,0.487274) (0.265277,-0.066876) 0.216371 (2.81118,0.947485) (0.352815,0.00269235) 0.129531 (2.31664,1.16563) (0.109985,-0.109681) 0.198291 (2.5635,1.57222) (0.273638,-0.0602574) 0.177706 (1.89234,1.8) (0,0) 0.001 (1.89234,0.3) (0,0) 0.001
1.5 (2.02617,1.41313) (0.535315,0.308048) 0.213183 (5.98029,1.15206) 1.54857 0.522174 (2.64561,0.470549) (0.265271,-0.0668995) 0.216371 (2.89938,0.948143) (0.352815,0.00263155) 0.129531 (2.34414,1.13821) (0.109995,-0.109672) 0.198291 (2.63191,1.55716) (0.273643,-0.0602378) 0.177706 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.1599,1.48625) (0.534917,0.292451) 0.213183 (5.98029,1.15206) 1.54857 0.500324 (2.71193,0.453828) (0.265275,-0.0668851) 0.216371 (2.98759,0.948801) (0.352815,0.00263271) 0.129531 (2.37164,1.11079) (0.109984,-0.109683) 0.198291 (2.70032,1.5421) (0.273641,-0.0602441) 0.177706 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.29262,1.55566) (0.5309,0.277659) 0.213183 (5.98029,1.15206) 1.54857 0.481875 (2.77825,0.437101) (0.265269,-0.066908) 0.216371 (3.07579,0.949459) (0.352815,0.00263264) 0.129531 (2.39914,1.08337) (0.10999,-0.109677) 0.198291 (2.76873,1.52704) (0.273643,-0.0602373) 0.177706 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.42381,1.62147) (0.524771,0.263258) 0.213183 (5.98029,1.15206) 1.54857 0.464976 (2.84457,0.420378) (0.265273,-0.0668912) 0.216371 (3.164,0.950121) (0.352815,0.00264891) 0.129531 (2.42663,1.05595) (0.109988,-0.109678) 0.198291 (2.83714,1.51199) (0.273646,-0.0602222) 0.177706 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.5 (2.55325,1.68379) (0.517766,0.249259) 0.213183 (5.98029,1.15206) 1.54857 0.448667 (2.91088,0.403649) (0.265267,-0.0669143) 0.216371 (3.2522,0.95079) (0.352815,0.00267472) 0.129531 (2.45413,1.02853) (0.109991,-0.109676) 0.198291 (2.90555,1.49693) (0.273642,-0.0602397) 0.177706 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
