train running loss, train running l2 error, val loss, val l2 error
-0.6012, 0.2013, -0.9105, 0.1555
-1.2894, 0.1795, 0.5055, 0.1946
-1.5165, 0.1741, -1.2377, 0.1306
-1.6069, 0.1727, -0.8152, 0.1160
-2.1004, 0.1408, 0.3045, 0.1359
-2.3473, 0.1248, -1.2717, 0.0918
-3.0081, 0.0869, 2.9501, 0.1195
-2.7803, 0.0551, -0.3798, 0.1780
-1.9184, 0.0874, 1.0166, 0.1397
-3.0265, 0.0528, 1.2446, 0.1349
