train running loss, train running l2 error, val loss, val l2 error
-4.2784, 0.0312, -6.0041, 0.0279
-5.0573, 0.0349, -5.6102, 0.0288
-4.6534, 0.0350, -5.3538, 0.0290
-4.8156, 0.0371, -5.0796, 0.0305
-4.8513, 0.0369, -5.1814, 0.0302
-4.9537, 0.0359, -5.3049, 0.0299
-5.1432, 0.0345, -5.4135, 0.0286
-5.3058, 0.0326, -5.5305, 0.0264
-5.2966, 0.0335, -5.6804, 0.0234
-5.4093, 0.0320, -5.8344, 0.0204
-5.4148, 0.0313, -5.9658, 0.0182
-5.5124, 0.0317, -6.0829, 0.0169
-5.6555, 0.0298, -6.1370, 0.0171
-5.6240, 0.0298, -6.1849, 0.0188
-5.7431, 0.0297, -6.1968, 0.0206
-5.7075, 0.0299, -6.2176, 0.0215
-5.7680, 0.0305, -6.2243, 0.0220
-5.8161, 0.0300, -6.2422, 0.0218
-5.7646, 0.0312, -6.2749, 0.0210
-5.8825, 0.0304, -6.3314, 0.0207
-5.8839, 0.0303, -6.3767, 0.0213
-5.8605, 0.0310, -6.4045, 0.0212
-5.8555, 0.0310, -6.4100, 0.0209
-5.9129, 0.0299, -6.4396, 0.0205
-5.9019, 0.0302, -6.4815, 0.0208
-6.0093, 0.0294, -6.5174, 0.0213
-5.9199, 0.0299, -6.5297, 0.0204
-5.9880, 0.0295, -6.5319, 0.0192
-6.0328, 0.0292, -6.5308, 0.0191
-5.9962, 0.0299, -6.5129, 0.0202
-6.0107, 0.0296, -6.5088, 0.0224
-6.0950, 0.0294, -6.5255, 0.0236
-5.9747, 0.0311, -6.5756, 0.0221
-5.9590, 0.0302, -6.4836, 0.0204
-5.8643, 0.0304, -6.4925, 0.0217
-5.8492, 0.0307, -6.4077, 0.0223
-5.8645, 0.0295, -6.4598, 0.0229
-5.8186, 0.0307, -6.4131, 0.0223
-5.9705, 0.0297, -6.3757, 0.0209
-5.9700, 0.0293, -6.3881, 0.0204
-5.8416, 0.0308, -6.3743, 0.0202
-5.8745, 0.0307, -6.4013, 0.0209
-5.9588, 0.0290, -6.4649, 0.0219
-5.9930, 0.0296, -6.4752, 0.0208
-5.9997, 0.0296, -6.4922, 0.0202
-5.9473, 0.0299, -6.5463, 0.0206
-5.9546, 0.0307, -6.5447, 0.0213
-6.0261, 0.0293, -6.5195, 0.0205
-6.0448, 0.0290, -6.5540, 0.0208
-5.9978, 0.0298, -6.5468, 0.0210
-6.0431, 0.0297, -6.5593, 0.0199
-6.0395, 0.0291, -6.5946, 0.0195
-6.0463, 0.0296, -6.5956, 0.0195
-5.9974, 0.0294, -6.6462, 0.0194
-5.9574, 0.0302, -6.6336, 0.0202
-6.0320, 0.0296, -6.5519, 0.0214
-5.9524, 0.0302, -6.5633, 0.0213
-6.0715, 0.0295, -6.5270, 0.0206
-6.0117, 0.0298, -6.5329, 0.0214
-6.0457, 0.0299, -6.5737, 0.0212
-6.0899, 0.0293, -6.6142, 0.0199
-6.1258, 0.0296, -6.6457, 0.0191
-6.1020, 0.0288, -6.6024, 0.0194
-5.9203, 0.0299, -6.6483, 0.0205
-6.0373, 0.0290, -6.5923, 0.0216
-6.0466, 0.0290, -6.5565, 0.0221
-6.0093, 0.0301, -6.5207, 0.0211
-5.9188, 0.0303, -6.5490, 0.0204
-6.0332, 0.0291, -6.5396, 0.0193
-5.9919, 0.0301, -6.5478, 0.0199
-5.9836, 0.0305, -6.5472, 0.0203
-6.0908, 0.0291, -6.5800, 0.0200
-6.1126, 0.0287, -6.5956, 0.0198
-5.9875, 0.0297, -6.6096, 0.0200
-6.0694, 0.0287, -6.6195, 0.0212
-6.0489, 0.0291, -6.5988, 0.0214
-6.0192, 0.0301, -6.6032, 0.0208
-6.0696, 0.0295, -6.6308, 0.0207
-5.9614, 0.0305, -6.6128, 0.0203
-6.0837, 0.0295, -6.6259, 0.0201
-6.0501, 0.0294, -6.5752, 0.0212
-6.0751, 0.0300, -6.5818, 0.0218
-6.1424, 0.0302, -6.6114, 0.0208
-6.1101, 0.0292, -6.5659, 0.0199
-5.9046, 0.0286, -6.6168, 0.0202
-5.9070, 0.0292, -6.5528, 0.0210
-5.9655, 0.0300, -6.5121, 0.0225
-5.9516, 0.0305, -6.4459, 0.0216
-5.9781, 0.0291, -6.4853, 0.0213
-6.0230, 0.0290, -6.4715, 0.0214
-6.0613, 0.0289, -6.4903, 0.0199
-5.9233, 0.0296, -6.5019, 0.0196
-5.8587, 0.0309, -6.5181, 0.0216
-5.8474, 0.0316, -6.5015, 0.0219
-5.9654, 0.0304, -6.4996, 0.0212
-6.0011, 0.0298, -6.5087, 0.0208
-6.1423, 0.0281, -6.5468, 0.0204
-5.9332, 0.0301, -6.5867, 0.0189
-6.0972, 0.0295, -6.5666, 0.0189
-6.0361, 0.0292, -6.5773, 0.0208
-6.0664, 0.0305, -6.5886, 0.0224
-6.0832, 0.0293, -6.6153, 0.0205
-6.0609, 0.0294, -6.6407, 0.0197
-6.0212, 0.0299, -6.6423, 0.0208
-6.0446, 0.0304, -6.5892, 0.0215
-6.0186, 0.0309, -6.5399, 0.0203
-5.8972, 0.0300, -6.5455, 0.0209
-6.0247, 0.0303, -6.5227, 0.0224
-5.9600, 0.0310, -6.5098, 0.0207
-5.8761, 0.0312, -6.4837, 0.0198
-5.8663, 0.0299, -6.4127, 0.0201
-5.8983, 0.0303, -6.4706, 0.0219
-5.9338, 0.0305, -6.4467, 0.0231
-5.9079, 0.0314, -6.4575, 0.0227
-5.9860, 0.0294, -6.5092, 0.0205
-6.0137, 0.0298, -6.5027, 0.0197
-6.0441, 0.0294, -6.5288, 0.0198
-5.9788, 0.0298, -6.5414, 0.0212
-5.9961, 0.0304, -6.5787, 0.0217
-6.1334, 0.0299, -6.6200, 0.0194
-6.0036, 0.0302, -6.6577, 0.0188
-6.1452, 0.0291, -6.7061, 0.0192
-6.0443, 0.0293, -6.6691, 0.0203
-6.0547, 0.0302, -6.6165, 0.0222
-6.0654, 0.0309, -6.5646, 0.0224
