[[(7.0, 6.0), (0, 6.0), (0, 5.0), (7.0, 5.0)], [(7.0, 1.0), (0, 1.0), (0, 0), (7.0, 0)]]
timestamp position0 velocity0 radius0 heading0 goal pref_speed theta position1 velocity1 radius1 heading1 position2 velocity2 radius2 heading2 position3 velocity3 radius3 heading3 position4 velocity4 radius4 heading4 position5 velocity5 radius5 heading5 position6 velocity6 radius6 heading6 
0.0 (6.0,2.909092426300049) (0.0,0.0) 0.5 -0.27000873872320824 (10.0,3.434081671252681) 3.0 0.0 (7.479633331298828,1.5) (0.0,0.0) 0.5 0.09037613202470973 (8.409058570861816,2.5) (0.0,0.0) 0.5 0.1279529229278329 (7.0873541831970215,3.5) (0.0,0.0) 0.5 0.13273947902777505 (8.336109161376953,4.5) (0.0,0.0) 0.5 0.37162967560197024 (6.0,5.0) (0,0) 1e-07 -0.27000873872320824 (6.0,1.0) (0,0) 1e-07 -0.27000873872320824 
1.0 (6.131315231323242,2.79182505607605) (0.13131536543369293,-0.11726732552051544) 0.5 -0.27000873872320824 (10.0,3.434081671252681) 3.0 -0.7289456665320089 (8.050149917602539,1.09440016746521) (0.5705161690711975,-0.4055998623371124) 0.5 0.09037613202470973 (9.033370971679688,2.1834025382995605) (0.6243124604225159,-0.31659749150276184) 0.5 0.1279529229278329 (7.286647796630859,3.4910261631011963) (0.1992935836315155,-0.008973859250545502) 0.5 0.13273947902777505 (9.001335144042969,4.717885494232178) (0.6652262210845947,0.21788546442985535) 0.5 0.37162967560197024 (6.131315231323242,5.0) (0,0) 1e-07 -0.27000873872320824 (6.131315231323242,1.0) (0,0) 1e-07 -0.27000873872320824 
2.0 (6.494400501251221,2.599731922149658) (0.36308544874191284,-0.19209322333335876) 0.5 -0.27000873872320824 (10.0,3.434081671252681) 3.0 -0.4866227906856431 (8.702336311340332,0.8401317596435547) (0.6521868109703064,-0.25426843762397766) 0.5 0.09037613202470973 (9.657683372497559,1.866805076599121) (0.6243124008178711,-0.31659746170043945) 0.5 0.1279529229278329 (7.976404190063477,3.6103413105010986) (0.689756453037262,0.11931510269641876) 0.5 0.13273947902777505 (9.666561126708984,4.9357709884643555) (0.6652262210845947,0.21788544952869415) 0.5 0.37162967560197024 (6.494400501251221,5.0) (0,0) 1e-07 -0.27000873872320824 (6.494400501251221,1.0) (0,0) 1e-07 -0.27000873872320824 
3.0 (7.232227325439453,2.5948328971862793) (0.737826943397522,-0.004899032413959503) 0.5 -0.27000873872320824 (10.0,3.434081671252681) 3.0 -0.0066397147257629225 (9.378426551818848,0.658744215965271) (0.676090657711029,-0.1813875287771225) 0.5 0.09037613202470973 (10.28199577331543,1.5502076148986816) (0.6243124604225159,-0.31659743189811707) 0.5 0.1279529229278329 (8.666160583496094,3.729656457901001) (0.6897563934326172,0.11931508034467697) 0.5 0.13273947902777505 (10.331787109375,5.153656482696533) (0.6652262210845947,0.21788538992404938) 0.5 0.37162967560197024 (7.0,5.0) (0,0) 1e-07 -0.27000873872320824 (7.0,1.0) (0,0) 1e-07 -0.27000873872320824 
4.0 (8.10622501373291,2.7161786556243896) (0.8739973902702332,0.12134572863578796) 0.5 -0.27000873872320824 (10.0,3.434081671252681) 3.0 0.1379579821866734 (10.055546760559082,0.4812390208244324) (0.6771203279495239,-0.17750521004199982) 0.5 0.09037613202470973 (10.9063081741333,1.2336101531982422) (0.6243124604225159,-0.31659743189811707) 0.5 0.1279529229278329 (9.355916976928711,3.8489716053009033) (0.689756453037262,0.11931505054235458) 0.5 0.13273947902777505 (10.997013092041016,5.371541976928711) (0.6652262806892395,0.21788528561592102) 0.5 0.37162967560197024 (7.0,5.0) (0,0) 1e-07 -0.27000873872320824 (7.0,1.0) (0,0) 1e-07 -0.27000873872320824 
5.0 (8.946999549865723,2.892317771911621) (0.8407742977142334,0.17613905668258667) 0.5 -0.27000873872320824 (10.0,3.434081671252681) 3.0 0.20650966583408276 (10.423871994018555,0.5) (0.36832526326179504,0.018760979175567627) 0.5 0.09037613202470973 (11.470491409301758,1.0658750534057617) (0.5641835331916809,-0.16773511469364166) 0.5 0.1279529229278329 (10.045673370361328,3.9682865142822266) (0.6897563934326172,0.11931496113538742) 0.5 0.13273947902777505 (11.389209747314453,5.5) (0.39219653606414795,0.12845802307128906) 0.5 0.37162967560197024 (7.0,5.0) (0,0) 1e-07 -0.27000873872320824 (7.0,1.0) (0,0) 1e-07 -0.27000873872320824 
6.0 (9.557878494262695,3.0977399349212646) (0.6108787059783936,0.20542210340499878) 0.5 -0.27000873872320824 (10.0,3.434081671252681) 3.0 0.3243940469281918 (10.423871994018555,0.5) (3.9700164933265114e-08,0.0) 0.5 0.09037613202470973 (11.897659301757812,1.0711655616760254) (0.42716798186302185,0.005290552973747253) 0.5 0.1279529229278329 (10.438227653503418,4.252732276916504) (0.3925538957118988,0.28444579243659973) 0.5 0.13273947902777505 (11.435258865356445,5.595369815826416) (0.04604905843734741,0.0953696221113205) 0.5 0.37162967560197024 (7.0,5.0) (0,0) 1e-07 -0.27000873872320824 (7.0,1.0) (0,0) 1e-07 -0.27000873872320824 
7.0 (9.985831260681152,3.271054983139038) (0.4279528260231018,0.1733151078224182) 0.5 -0.27000873872320824 (10.0,3.434081671252681) 3.0 0.38479766002502486 (10.423871994018555,0.5) (3.9700164933265114e-08,0.0) 0.5 0.09037613202470973 (11.947028160095215,1.1449427604675293) (0.0493692010641098,0.07377717643976212) 0.5 0.1279529229278329 (10.422708511352539,4.573217868804932) (-0.015519410371780396,0.3204854130744934) 0.5 0.13273947902777505 (11.451376914978027,5.697220802307129) (0.016117991879582405,0.10185102373361588) 0.5 0.37162967560197024 (7.0,5.0) (0,0) 1e-07 -0.27000873872320824 (7.0,1.0) (0,0) 1e-07 -0.27000873872320824 
