train running loss, train running l2 error, val loss, val l2 error
-3.3338, 0.0868, -3.9595, 0.0591
-3.3905, 0.0867, -3.9918, 0.0569
-3.3786, 0.0840, -3.9808, 0.0556
-3.4095, 0.0841, -4.0225, 0.0520
-3.3459, 0.0856, -3.9572, 0.0558
-3.4146, 0.0835, -4.0073, 0.0554
-3.3573, 0.0858, -3.9880, 0.0556
-3.4226, 0.0843, -4.0025, 0.0564
-3.3746, 0.0857, -4.0108, 0.0559
-3.3975, 0.0840, -4.0161, 0.0552
-3.4043, 0.0851, -4.0137, 0.0544
-3.3923, 0.0834, -4.0037, 0.0549
-3.3639, 0.0862, -3.9819, 0.0572
-3.4007, 0.0848, -3.9343, 0.0588
-3.3735, 0.0874, -3.9847, 0.0577
-3.3708, 0.0849, -3.9857, 0.0564
-3.3354, 0.0873, -3.9802, 0.0578
-3.3865, 0.0851, -4.0037, 0.0555
-3.3843, 0.0850, -4.0196, 0.0537
-3.3797, 0.0862, -3.9885, 0.0545
-3.4096, 0.0845, -3.9779, 0.0558
-3.3640, 0.0849, -3.9856, 0.0568
-3.4527, 0.0855, -4.0225, 0.0548
-3.4189, 0.0829, -4.0244, 0.0530
-3.3096, 0.0863, -3.9929, 0.0575
-3.3848, 0.0852, -3.9204, 0.0581
-3.3705, 0.0851, -3.9418, 0.0543
-3.3289, 0.0860, -3.9551, 0.0578
-3.4160, 0.0846, -3.9872, 0.0563
-3.3480, 0.0874, -3.9978, 0.0553
-3.3551, 0.0855, -3.9856, 0.0552
-3.4256, 0.0821, -3.9933, 0.0556
-3.3806, 0.0851, -3.9988, 0.0559
-3.4306, 0.0856, -4.0294, 0.0542
-3.4140, 0.0856, -4.0188, 0.0545
-3.3738, 0.0862, -4.0189, 0.0557
-3.4169, 0.0857, -4.0327, 0.0546
-3.4089, 0.0837, -3.9820, 0.0573
-3.4048, 0.0862, -3.9966, 0.0564
-3.3951, 0.0850, -3.9910, 0.0568
-3.4110, 0.0849, -4.0143, 0.0571
-3.4242, 0.0848, -4.0072, 0.0572
-3.3965, 0.0862, -3.9738, 0.0577
-3.3981, 0.0850, -4.0668, 0.0504
-3.4334, 0.0837, -4.0115, 0.0551
-3.4136, 0.0829, -4.0107, 0.0562
-3.4217, 0.0847, -3.9763, 0.0566
-3.3937, 0.0832, -3.9896, 0.0554
-3.3985, 0.0849, -4.0195, 0.0557
-3.3876, 0.0870, -3.9891, 0.0578
-3.4218, 0.0844, -4.0114, 0.0555
-3.4145, 0.0840, -4.0293, 0.0555
-3.3778, 0.0849, -4.0096, 0.0552
-3.3677, 0.0847, -3.9765, 0.0578
-3.4041, 0.0847, -3.9837, 0.0561
-3.3725, 0.0858, -3.9717, 0.0571
-3.4357, 0.0834, -3.9616, 0.0551
-3.4347, 0.0829, -4.0327, 0.0538
-3.4095, 0.0838, -4.0443, 0.0544
-3.4360, 0.0831, -3.9921, 0.0562
-3.4269, 0.0849, -4.0047, 0.0569
-3.4182, 0.0845, -4.0395, 0.0537
-3.4354, 0.0830, -4.0199, 0.0567
-3.3877, 0.0847, -3.9451, 0.0591
-3.3741, 0.0874, -3.9533, 0.0575
-3.4264, 0.0831, -3.9924, 0.0565
-3.4119, 0.0850, -3.9432, 0.0553
-3.3655, 0.0841, -3.9981, 0.0557
-3.4593, 0.0831, -4.0334, 0.0548
-3.4225, 0.0845, -4.0166, 0.0561
-3.4183, 0.0852, -4.0513, 0.0537
-3.4343, 0.0840, -3.9858, 0.0563
-3.4124, 0.0849, -4.0071, 0.0557
-3.4187, 0.0857, -4.0046, 0.0562
-3.3878, 0.0847, -3.9856, 0.0591
-3.4103, 0.0860, -4.0028, 0.0569
-3.4477, 0.0835, -4.0229, 0.0546
-3.3423, 0.0857, -3.9649, 0.0581
-3.4353, 0.0849, -4.0202, 0.0560
-3.3828, 0.0864, -4.0218, 0.0532
-3.3895, 0.0852, -4.0122, 0.0559
-3.4740, 0.0831, -4.0381, 0.0536
-3.4075, 0.0852, -4.0541, 0.0555
-3.4631, 0.0828, -4.0630, 0.0545
-3.4226, 0.0857, -4.0428, 0.0557
-3.4430, 0.0839, -4.0580, 0.0526
-3.4314, 0.0844, -4.0372, 0.0539
-3.4111, 0.0833, -3.9802, 0.0564
-3.3915, 0.0846, -4.0279, 0.0558
-3.4449, 0.0838, -4.0359, 0.0555
-3.4754, 0.0825, -4.0561, 0.0551
-3.4560, 0.0830, -4.0475, 0.0544
-3.3568, 0.0858, -4.0039, 0.0575
-3.4366, 0.0824, -4.0251, 0.0552
