[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.26716,1.17219) (0,0) 0.153995 (5.99563,1.71825) 1.71452 0 (2.21676,0.524215) (0,0) 0.219573 (2.25919,0.802825) (0,0) 0.121988 (2.28809,1.22194) (0,0) 0.207201 (2.21352,1.57913) (0,0) 0.151978 (1.26716,1.8) (0,0) 0.001 (1.26716,0.3) (0,0) 0.001
0.25 (1.51551,1.19588) (0.993395,0.0947627) 0.153995 (5.99563,1.71825) 1.71452 0.0951049 (2.29883,0.481504) (0.32828,-0.170843) 0.219573 (2.33971,0.810115) (0.322108,0.0291584) 0.121988 (2.3186,1.21755) (0.122011,-0.0175296) 0.207201 (2.25451,1.58754) (0.16396,0.0336493) 0.151978 (1.51551,1.8) (0,0) 0.001 (1.51551,0.3) (0,0) 0.001
0.5 (1.66861,1.21289) (0.612409,0.0680276) 0.153995 (5.99563,1.71825) 1.71452 0.110628 (2.38823,0.457681) (0.357595,-0.0952915) 0.219573 (2.4189,0.826448) (0.316758,0.0653333) 0.121988 (2.33319,1.19041) (0.0583686,-0.108568) 0.207201 (2.29612,1.59191) (0.166459,0.0175031) 0.151978 (1.66861,1.8) (0,0) 0.001 (1.66861,0.3) (0,0) 0.001
0.75 (1.78824,1.22758) (0.478503,0.0587588) 0.153995 (5.99563,1.71825) 1.71452 0.122185 (2.47953,0.44273) (0.365209,-0.0598075) 0.219573 (2.49809,0.842785) (0.316755,0.0653457) 0.121988 (2.34904,1.16399) (0.0634184,-0.105698) 0.207201 (2.33774,1.59629) (0.166459,0.0175031) 0.151978 (1.78824,1.8) (0,0) 0.001 (1.78824,0.3) (0,0) 0.001
1 (1.88876,1.24112) (0.402072,0.0541511) 0.153995 (5.99563,1.71825) 1.71452 0.133874 (2.57083,0.427776) (0.365208,-0.0598144) 0.219573 (2.57728,0.859123) (0.316754,0.0653521) 0.121988 (2.36597,1.13824) (0.0677101,-0.103001) 0.207201 (2.37926,1.60149) (0.166079,0.0208066) 0.151978 (1.88876,1.8) (0,0) 0.001 (1.88876,0.3) (0,0) 0.001
1.25 (1.97078,1.25167) (0.328111,0.0422051) 0.153995 (5.99563,1.71825) 1.71452 0.127928 (2.66214,0.412822) (0.365208,-0.0598145) 0.219573 (2.65647,0.875458) (0.316756,0.0653409) 0.121988 (2.38389,1.11317) (0.071677,-0.100281) 0.207201 (2.42064,1.60768) (0.165536,0.0247561) 0.151978 (1.97078,1.8) (0,0) 0.001 (1.97078,0.3) (0,0) 0.001
1.5 (2.04257,1.26112) (0.287133,0.0378069) 0.153995 (5.99563,1.71825) 1.71452 0.130918 (2.75344,0.397877) (0.365214,-0.05978) 0.219573 (2.73566,0.89179) (0.316759,0.0653274) 0.121988 (2.40263,1.08871) (0.0749705,-0.0978432) 0.207201 (2.46202,1.61387) (0.165536,0.0247561) 0.151978 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.10775,1.26986) (0.260727,0.0349728) 0.153995 (5.99563,1.71825) 1.71452 0.13334 (2.84474,0.382926) (0.36521,-0.0598055) 0.219573 (2.81485,0.908124) (0.316757,0.0653363) 0.121988 (2.42211,1.06483) (0.077913,-0.0955167) 0.207201 (2.50341,1.62006) (0.165536,0.0247561) 0.151978 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.16818,1.2781) (0.241725,0.0329334) 0.153995 (5.99563,1.71825) 1.71452 0.135409 (2.93604,0.367973) (0.365208,-0.0598122) 0.219573 (2.89404,0.924455) (0.316759,0.0653265) 0.121988 (2.44238,1.04161) (0.0810611,-0.09286) 0.207201 (2.54479,1.62625) (0.165536,0.0247561) 0.151978 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.22412,1.2863) (0.223738,0.032812) 0.153995 (5.99563,1.71825) 1.71452 0.145616 (3.02735,0.353023) (0.365211,-0.0597982) 0.219573 (2.97323,0.940794) (0.316754,0.0653533) 0.121988 (2.46424,1.0199) (0.08746,-0.0868598) 0.207201 (2.58618,1.6324) (0.165556,0.0246241) 0.151978 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.5 (2.28007,1.29469) (0.223839,0.0335461) 0.153995 (5.99563,1.71825) 1.71452 0.14876 (3.11865,0.338074) (0.365211,-0.0597963) 0.219573 (3.05241,0.95713) (0.316755,0.0653457) 0.121988 (2.48553,0.997611) (0.0851324,-0.0891423) 0.207201 (2.6276,1.63836) (0.165671,0.0238397) 0.151978 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.75 (2.33975,1.30222) (0.238715,0.0301358) 0.153995 (5.99563,1.71825) 1.71452 0.125578 (3.20995,0.323124) (0.36521,-0.059802) 0.219573 (3.1316,0.973459) (0.316762,0.0653151) 0.121988 (2.51245,0.982613) (0.107679,-0.059992) 0.207201 (2.669,1.64447) (0.165588,0.0244089) 0.151978 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3 (2.41526,1.31166) (0.302017,0.037764) 0.153995 (5.99563,1.71825) 1.71452 0.124394 (3.30126,0.308183) (0.365217,-0.0597624) 0.219573 (3.21079,0.989791) (0.316759,0.0653273) 0.121988 (2.53965,0.968144) (0.108831,-0.0578762) 0.207201 (2.71043,1.65033) (0.165727,0.0234457) 0.151978 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.25 (2.50677,1.32278) (0.366053,0.0444915) 0.153995 (5.99563,1.71825) 1.71452 0.120951 (3.39256,0.293232) (0.365209,-0.0598066) 0.219573 (3.28998,1.00613) (0.316756,0.0653421) 0.121988 (2.56686,0.953674) (0.10883,-0.0578785) 0.207201 (2.75186,1.65619) (0.165727,0.0234457) 0.151978 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.5 (2.60674,1.33479) (0.399856,0.0480428) 0.153995 (5.99563,1.71825) 1.71452 0.119577 (3.48386,0.278283) (0.365211,-0.0597949) 0.219573 (3.36917,1.02246) (0.31676,0.0653241) 0.121988 (2.59407,0.939205) (0.108832,-0.0578743) 0.207201 (2.79329,1.66205) (0.165727,0.0234457) 0.151978 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.75 (2.71112,1.34727) (0.41754,0.0499006) 0.153995 (5.99563,1.71825) 1.71452 0.118947 (3.57516,0.263316) (0.3652,-0.0598666) 0.219573 (3.44836,1.03879) (0.316759,0.0653299) 0.121988 (2.62128,0.924737) (0.108833,-0.0578725) 0.207201 (2.83472,1.66791) (0.165727,0.0234457) 0.151978 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4 (2.81757,1.35996) (0.425807,0.050769) 0.153995 (5.99563,1.71825) 1.71452 0.11867 (3.66646,0.248352) (0.365201,-0.0598554) 0.219573 (3.52755,1.05512) (0.316758,0.065334) 0.121988 (2.64849,0.910269) (0.108833,-0.0578729) 0.207201 (2.87615,1.67377) (0.165727,0.0234457) 0.151978 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.25 (2.92446,1.3727) (0.427543,0.0509515) 0.153995 (5.99563,1.71825) 1.71452 0.118613 (3.75179,0.234389) (0.341302,-0.0558544) 0.219573 (3.60674,1.07146) (0.316753,0.0653553) 0.121988 (2.67569,0.895801) (0.108833,-0.0578727) 0.207201 (2.91759,1.67963) (0.165727,0.0234457) 0.151978 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.5 (3.03051,1.38535) (0.424196,0.0505999) 0.153995 (5.99563,1.71825) 1.71452 0.118723 (3.81577,0.22391) (0.255944,-0.0419137) 0.219573 (3.686,1.08746) (0.317032,0.063989) 0.121988 (2.7029,0.88133) (0.108827,-0.0578835) 0.207201 (2.95902,1.6855) (0.165727,0.0234457) 0.151978 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.75 (3.19747,1.43001) (0.667845,0.178645) 0.153995 (5.99563,1.71825) 1.71452 0.261375 (3.86376,0.216052) (0.191934,-0.0314327) 0.219573 (3.76534,1.10305) (0.317355,0.0623685) 0.121988 (2.73011,0.866862) (0.108834,-0.0578713) 0.207201 (3.00076,1.6826) (0.166976,-0.0115866) 0.151978 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
5 (3.44616,1.45561) (0.994766,0.102417) 0.153995 (5.99563,1.71825) 1.71452 0.102595 (3.89976,0.210184) (0.144002,-0.0234745) 0.219573 (3.84452,1.11943) (0.316722,0.0655059) 0.121988 (2.75732,0.852392) (0.108829,-0.0578801) 0.207201 (3.04195,1.6752) (0.164743,-0.0295773) 0.151978 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
