[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.32347,1.15849) (0,0) 0.144286 (5.99563,1.71825) 1.8981 0 (2.20058,0.486481) (0,0) 0.148316 (2.22241,0.777246) (0,0) 0.159921 (2.30811,1.29932) (0,0) 0.186348 (2.21673,1.52925) (0,0) 0.196876 (1.32347,1.8) (0,0) 0.001 (1.32347,0.3) (0,0) 0.001
0.25 (1.34061,1.15587) (0.0685774,-0.0104745) 0.144286 (5.99563,1.71825) 1.8981 -0.151568 (2.29491,0.471049) (0.377303,-0.0617264) 0.148316 (2.20648,0.785648) (-0.0637231,0.0336087) 0.159921 (2.3448,1.26546) (0.146724,-0.135406) 0.186348 (2.25552,1.5699) (0.155167,0.16262) 0.196876 (1.34061,1.8) (0,0) 0.001 (1.34061,0.3) (0,0) 0.001
0.5 (1.37642,1.18086) (0.143233,0.0999694) 0.144286 (5.99563,1.71825) 1.8981 0.609349 (2.38925,0.455701) (0.377357,-0.0613919) 0.148316 (2.21874,0.769362) (0.0490191,-0.0651454) 0.159921 (2.38448,1.23518) (0.158724,-0.121118) 0.186348 (2.29664,1.60821) (0.16445,0.153227) 0.196876 (1.37642,1.8) (0,0) 0.001 (1.37642,0.3) (0,0) 0.001
0.75 (1.61536,1.24104) (0.955777,0.240729) 0.144286 (5.99563,1.71825) 1.8981 0.246735 (2.48359,0.440358) (0.37736,-0.061375) 0.148316 (2.2546,0.724726) (0.143461,-0.178543) 0.159921 (2.42652,1.20829) (0.168185,-0.107595) 0.186348 (2.35232,1.61574) (0.222744,0.0301229) 0.196876 (1.61536,1.8) (0,0) 0.001 (1.61536,0.3) (0,0) 0.001
1 (1.80371,1.27675) (0.753384,0.142818) 0.144286 (5.99563,1.71825) 1.8981 0.187345 (2.57793,0.425023) (0.377366,-0.0613391) 0.148316 (2.3165,0.685296) (0.247593,-0.157721) 0.159921 (2.46857,1.18139) (0.168183,-0.107598) 0.186348 (2.40022,1.64512) (0.191604,0.117516) 0.196876 (1.80371,1.8) (0,0) 0.001 (1.80371,0.3) (0,0) 0.001
1.25 (1.99999,1.31281) (0.785142,0.144248) 0.144286 (5.99563,1.71825) 1.8981 0.181696 (2.67227,0.409679) (0.37736,-0.0613739) 0.148316 (2.39155,0.661747) (0.300203,-0.094195) 0.159921 (2.51062,1.15449) (0.168192,-0.107583) 0.186348 (2.44812,1.6745) (0.191604,0.117516) 0.196876 (1.99999,1.8) (0,0) 0.001 (1.99999,0.3) (0,0) 0.001
1.5 (2.20192,1.34912) (0.807714,0.145265) 0.144286 (5.99563,1.71825) 1.8981 0.177945 (2.76661,0.394338) (0.377362,-0.0613656) 0.148316 (2.46918,0.649074) (0.310523,-0.0506934) 0.159921 (2.55266,1.12759) (0.168188,-0.10759) 0.186348 (2.49602,1.70388) (0.191604,0.117516) 0.196876 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.40873,1.38566) (0.827214,0.146143) 0.144286 (5.99563,1.71825) 1.8981 0.174865 (2.86095,0.378994) (0.37736,-0.0613773) 0.148316 (2.54753,0.642073) (0.313385,-0.0280036) 0.159921 (2.59471,1.1007) (0.168191,-0.107586) 0.186348 (2.54393,1.73326) (0.191604,0.117516) 0.196876 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.62404,1.42258) (0.861275,0.147677) 0.144286 (5.99563,1.71825) 1.8981 0.169812 (2.95529,0.363655) (0.377363,-0.061356) 0.148316 (2.62609,0.638198) (0.314252,-0.0155007) 0.159921 (2.63676,1.0738) (0.16819,-0.107586) 0.186348 (2.59183,1.76264) (0.191604,0.117516) 0.196876 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.87308,1.4444) (0.99613,0.0872898) 0.144286 (5.99563,1.71825) 1.8981 0.0874057 (3.04963,0.348311) (0.37736,-0.0613733) 0.148316 (2.70472,0.636112) (0.314523,-0.00834096) 0.159921 (2.6788,1.0469) (0.168184,-0.107596) 0.186348 (2.6437,1.78423) (0.207512,0.0863763) 0.196876 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
