[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.36057,1.10073) (0,0) 0.161633 (5.99563,1.71825) 1.65877 0 (2.20616,0.496929) (0,0) 0.151574 (2.39135,0.905516) (0,0) 0.171538 (2.30886,1.29342) (0,0) 0.137241 (2.2312,1.54087) (0,0) 0.189959 (1.36057,1.8) (0,0) 0.001 (1.36057,0.3) (0,0) 0.001
0.25 (1.38034,1.08742) (0.0790638,-0.0532361) 0.161633 (5.99563,1.71825) 1.65877 -0.592602 (2.25383,0.478764) (0.19071,-0.0726613) 0.151574 (2.465,0.91876) (0.294629,0.0529773) 0.171538 (2.33107,1.28056) (0.0888476,-0.0514468) 0.137241 (2.24475,1.5635) (0.054197,0.0905222) 0.189959 (1.38034,1.8) (0,0) 0.001 (1.38034,0.3) (0,0) 0.001
0.5 (1.41757,1.07871) (0.148906,-0.0348525) 0.161633 (5.99563,1.71825) 1.65877 -0.229918 (2.30419,0.470546) (0.201419,-0.0328692) 0.151574 (2.53866,0.93201) (0.294624,0.0530014) 0.171538 (2.35263,1.26663) (0.0862345,-0.0557152) 0.137241 (2.261,1.58427) (0.0649908,0.083113) 0.189959 (1.41757,1.8) (0,0) 0.001 (1.41757,0.3) (0,0) 0.001
0.75 (1.46094,1.08585) (0.173516,0.028565) 0.161633 (5.99563,1.71825) 1.65877 0.163161 (2.35454,0.462328) (0.201418,-0.032873) 0.151574 (2.61231,0.945262) (0.294623,0.0530086) 0.171538 (2.37419,1.2527) (0.0862381,-0.0557096) 0.137241 (2.28694,1.58902) (0.103783,0.0189911) 0.189959 (1.46094,1.8) (0,0) 0.001 (1.46094,0.3) (0,0) 0.001
1 (1.51253,1.09554) (0.206355,0.0387706) 0.161633 (5.99563,1.71825) 1.65877 0.185718 (2.4049,0.454107) (0.201416,-0.0328842) 0.151574 (2.68597,0.958512) (0.294625,0.0529967) 0.171538 (2.39575,1.23878) (0.086237,-0.0557114) 0.137241 (2.31311,1.58574) (0.104685,-0.0131398) 0.189959 (1.51253,1.8) (0,0) 0.001 (1.51253,0.3) (0,0) 0.001
1.25 (1.56661,1.10292) (0.216296,0.0295148) 0.161633 (5.99563,1.71825) 1.65877 0.135618 (2.45525,0.445886) (0.201416,-0.0328839) 0.151574 (2.75963,0.971758) (0.294627,0.0529862) 0.171538 (2.41731,1.22485) (0.0862378,-0.0557102) 0.137241 (2.33929,1.58245) (0.104683,-0.0131548) 0.189959 (1.56661,1.8) (0,0) 0.001 (1.56661,0.3) (0,0) 0.001
1.5 (1.62181,1.10908) (0.220795,0.024646) 0.161633 (5.99563,1.71825) 1.65877 0.111164 (2.5056,0.437663) (0.201415,-0.0328905) 0.151574 (2.83328,0.985013) (0.294621,0.0530175) 0.171538 (2.43887,1.21092) (0.0862363,-0.0557125) 0.137241 (2.36549,1.57944) (0.104819,-0.0120223) 0.189959 (1.62181,1.8) (0,0) 0.001 (1.62181,0.3) (0,0) 0.001
1.75 (1.67732,1.11446) (0.222044,0.0215017) 0.161633 (5.99563,1.71825) 1.65877 0.0965344 (2.55596,0.429445) (0.201418,-0.0328742) 0.151574 (2.90694,0.998253) (0.294632,0.0529603) 0.171538 (2.46043,1.19699) (0.0862378,-0.0557102) 0.137241 (2.39175,1.57701) (0.105057,-0.00972663) 0.189959 (1.67732,1.8) (0,0) 0.001 (1.67732,0.3) (0,0) 0.001
2 (1.73282,1.11932) (0.221996,0.0194661) 0.161633 (5.99563,1.71825) 1.65877 0.0874628 (2.60631,0.421227) (0.201419,-0.0328701) 0.151574 (2.9806,1.0115) (0.294626,0.0529898) 0.171538 (2.48199,1.18307) (0.0862386,-0.0557089) 0.137241 (2.41806,1.57508) (0.105222,-0.00774067) 0.189959 (1.73282,1.8) (0,0) 0.001 (1.73282,0.3) (0,0) 0.001
