[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.25137,0.974757) (0,0) 0.149029 (5.99563,1.71825) 1.50886 0 (2.25169,0.508946) (0,0) 0.138431 (2.2224,0.927297) (0,0) 0.14289 (2.23206,1.23065) (0,0) 0.168371 (2.21653,1.65007) (0,0) 0.204083 (1.25137,1.8) (0,0) 0.001 (1.25137,0.3) (0,0) 0.001
0.25 (1.27005,1.00857) (0.0747187,0.135243) 0.149029 (5.99563,1.71825) 1.50886 1.06605 (2.31587,0.497383) (0.256735,-0.0462527) 0.138431 (2.21829,0.923549) (-0.0164449,-0.0149905) 0.14289 (2.2956,1.23251) (0.254161,0.00742156) 0.168371 (2.28939,1.65159) (0.291452,0.00606534) 0.204083 (1.27005,1.8) (0,0) 0.001 (1.27005,0.3) (0,0) 0.001
0.5 (1.31928,1.04069) (0.196943,0.12848) 0.149029 (5.99563,1.71825) 1.50886 0.578042 (2.38006,0.485819) (0.256734,-0.0462586) 0.138431 (2.25101,0.921121) (0.130869,-0.00971367) 0.14289 (2.35721,1.21686) (0.246445,-0.0625953) 0.168371 (2.36227,1.65099) (0.291505,-0.00241886) 0.204083 (1.31928,1.8) (0,0) 0.001 (1.31928,0.3) (0,0) 0.001
0.75 (1.50882,1.15457) (0.758131,0.455516) 0.149029 (5.99563,1.71825) 1.50886 0.541037 (2.44424,0.474254) (0.256734,-0.0462601) 0.138431 (2.30003,0.911112) (0.196071,-0.040036) 0.14289 (2.4186,1.20037) (0.245568,-0.0659506) 0.168371 (2.43441,1.64065) (0.288569,-0.0413432) 0.204083 (1.50882,1.8) (0,0) 0.001 (1.50882,0.3) (0,0) 0.001
1 (1.73137,1.24502) (0.890203,0.361822) 0.149029 (5.99563,1.71825) 1.50886 0.386053 (2.50843,0.462689) (0.256734,-0.0462587) 0.138431 (2.3576,0.896621) (0.23031,-0.0579625) 0.14289 (2.48,1.18388) (0.245568,-0.0659506) 0.168371 (2.50655,1.63031) (0.288567,-0.0413526) 0.204083 (1.73137,1.8) (0,0) 0.001 (1.73137,0.3) (0,0) 0.001
1.25 (1.91349,1.32727) (0.728492,0.329001) 0.149029 (5.99563,1.71825) 1.50886 0.424199 (2.57261,0.451129) (0.256737,-0.0462416) 0.138431 (2.41981,0.879708) (0.248818,-0.0676524) 0.14289 (2.54139,1.16739) (0.245568,-0.0659507) 0.168371 (2.57168,1.59762) (0.260535,-0.130777) 0.204083 (1.91349,1.8) (0,0) 0.001 (1.91349,0.3) (0,0) 0.001
1.5 (2.08396,1.41219) (0.681886,0.33965) 0.149029 (5.99563,1.71825) 1.50886 0.46213 (2.63679,0.439562) (0.256733,-0.0462647) 0.138431 (2.48495,0.861833) (0.26057,-0.0715018) 0.14289 (2.58214,1.15817) (0.162996,-0.0369169) 0.168371 (2.63469,1.56099) (0.25202,-0.146517) 0.204083 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.24567,1.4968) (0.646847,0.338455) 0.149029 (5.99563,1.71825) 1.50886 0.482065 (2.70098,0.427997) (0.256734,-0.0462606) 0.138431 (2.55142,0.84337) (0.265872,-0.0738515) 0.14289 (2.60558,1.1523) (0.0937747,-0.0234752) 0.168371 (2.69731,1.52371) (0.250502,-0.149096) 0.204083 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.39948,1.5793) (0.615221,0.330015) 0.149029 (5.99563,1.71825) 1.50886 0.492355 (2.76516,0.416426) (0.25673,-0.0462842) 0.138431 (2.61705,0.824196) (0.262532,-0.0766936) 0.14289 (2.628,1.14127) (0.0896876,-0.0441216) 0.168371 (2.75986,1.4863) (0.250171,-0.149652) 0.204083 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.54355,1.65735) (0.576266,0.312172) 0.149029 (5.99563,1.71825) 1.50886 0.496461 (2.82934,0.404862) (0.256734,-0.0462581) 0.138431 (2.68135,0.80438) (0.257196,-0.079264) 0.14289 (2.65282,1.12306) (0.0992671,-0.0728265) 0.168371 (2.82211,1.44841) (0.249012,-0.151572) 0.204083 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
