[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.3826,0.971431) (0,0) 0.12111 (5.99563,1.71825) 1.97766 0 (2.36636,0.536617) (0,0) 0.16159 (2.33557,0.903069) (0,0) 0.200838 (2.22849,1.26378) (0,0) 0.184644 (2.36551,1.61808) (0,0) 0.209597 (1.3826,1.8) (0,0) 0.001 (1.3826,0.3) (0,0) 0.001
0.25 (1.39843,0.970733) (0.0633088,-0.00279535) 0.12111 (5.99563,1.71825) 1.97766 -0.0441255 (2.45611,0.517796) (0.358994,-0.0752842) 0.16159 (2.38035,0.90883) (0.179133,0.0230452) 0.200838 (2.2124,1.26306) (-0.0643723,-0.00285881) 0.184644 (2.43543,1.60862) (0.279672,-0.0378307) 0.209597 (1.39843,1.8) (0,0) 0.001 (1.39843,0.3) (0,0) 0.001
0.5 (1.44608,0.951921) (0.190602,-0.0752451) 0.12111 (5.99563,1.71825) 1.97766 -0.375995 (2.54586,0.498975) (0.358994,-0.0752843) 0.16159 (2.4248,0.916752) (0.177808,0.031688) 0.200838 (2.23048,1.26828) (0.0723042,0.0208786) 0.184644 (2.50535,1.59916) (0.27967,-0.0378416) 0.209597 (1.44608,1.8) (0,0) 0.001 (1.44608,0.3) (0,0) 0.001
0.75 (1.52984,0.904564) (0.33502,-0.18943) 0.12111 (5.99563,1.71825) 1.97766 -0.514611 (2.63561,0.480158) (0.358997,-0.0752697) 0.16159 (2.46926,0.924675) (0.177807,0.0316905) 0.200838 (2.26729,1.28045) (0.147241,0.0486667) 0.184644 (2.57526,1.5897) (0.279671,-0.0378352) 0.209597 (1.52984,1.8) (0,0) 0.001 (1.52984,0.3) (0,0) 0.001
1 (1.7372,0.836046) (0.829457,-0.27407) 0.12111 (5.99563,1.71825) 1.97766 -0.319128 (2.72536,0.461348) (0.359003,-0.0752401) 0.16159 (2.51371,0.932601) (0.177805,0.0317037) 0.200838 (2.31555,1.29605) (0.193039,0.0623993) 0.184644 (2.64518,1.58024) (0.279672,-0.0378293) 0.209597 (1.7372,1.8) (0,0) 0.001 (1.7372,0.3) (0,0) 0.001
1.25 (1.94871,0.77924) (0.846031,-0.227222) 0.12111 (5.99563,1.71825) 1.97766 -0.262383 (2.81511,0.442533) (0.359,-0.0752586) 0.16159 (2.55816,0.940522) (0.177808,0.0316851) 0.200838 (2.37164,1.30976) (0.224396,0.0548346) 0.184644 (2.7151,1.57079) (0.279673,-0.0378203) 0.209597 (1.94871,1.8) (0,0) 0.001 (1.94871,0.3) (0,0) 0.001
1.5 (2.13039,0.739514) (0.72674,-0.158907) 0.12111 (5.99563,1.71825) 1.97766 -0.215269 (2.90036,0.408758) (0.341016,-0.135102) 0.16159 (2.60261,0.948445) (0.177807,0.031693) 0.200838 (2.43236,1.32158) (0.242876,0.0473015) 0.184644 (2.78502,1.56133) (0.279672,-0.0378266) 0.209597 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.34107,0.697998) (0.842715,-0.166064) 0.12111 (5.99563,1.71825) 1.97766 -0.194566 (2.98562,0.374982) (0.341016,-0.135102) 0.16159 (2.64706,0.956368) (0.177807,0.0316907) 0.200838 (2.49569,1.33231) (0.253295,0.0429196) 0.184644 (2.85494,1.55187) (0.279672,-0.0378273) 0.209597 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.55702,0.660264) (0.863787,-0.150936) 0.12111 (5.99563,1.71825) 1.97766 -0.172991 (3.07087,0.341207) (0.341016,-0.135102) 0.16159 (2.69151,0.964291) (0.177807,0.0316915) 0.200838 (2.56049,1.34239) (0.259221,0.040321) 0.184644 (2.92485,1.54242) (0.279672,-0.0378299) 0.209597 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.77878,0.63016) (0.887031,-0.120416) 0.12111 (5.99563,1.71825) 1.97766 -0.134927 (3.15707,0.309923) (0.344799,-0.125134) 0.16159 (2.73597,0.972213) (0.177808,0.0316881) 0.200838 (2.62615,1.35208) (0.262637,0.0387399) 0.184644 (2.99477,1.53297) (0.279675,-0.0378039) 0.209597 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.5 (3.03048,0.682336) (1.00682,0.208704) 0.12111 (5.99563,1.71825) 1.97766 0.204396 (3.24546,0.285513) (0.353569,-0.0976411) 0.16159 (2.78042,0.980135) (0.177807,0.0316908) 0.200838 (2.69231,1.36151) (0.264649,0.0377371) 0.184644 (3.06469,1.52351) (0.27967,-0.03784) 0.209597 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.75 (3.26649,0.764774) (0.944016,0.329754) 0.12111 (5.99563,1.71825) 1.97766 0.33606 (3.33649,0.274404) (0.364102,-0.0444364) 0.16159 (2.82487,0.988054) (0.177811,0.0316728) 0.200838 (2.75878,1.37078) (0.265858,0.0370631) 0.184644 (3.13461,1.51405) (0.279672,-0.0378242) 0.209597 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3 (3.50251,0.847232) (0.944078,0.329831) 0.12111 (5.99563,1.71825) 1.97766 0.336112 (3.42752,0.263297) (0.364102,-0.0444288) 0.16159 (2.86932,0.995976) (0.177807,0.0316907) 0.200838 (2.82543,1.37991) (0.266625,0.0365441) 0.184644 (3.20453,1.5046) (0.279673,-0.0378171) 0.209597 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
