[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.36709,1.07431) (0,0) 0.128059 (5.99563,1.71825) 1.58823 0 (2.23697,0.516172) (0,0) 0.169209 (2.28622,0.845748) (0,0) 0.173997 (2.33618,1.15043) (0,0) 0.177799 (2.31663,1.68997) (0,0) 0.172866 (1.36709,1.8) (0,0) 0.001 (1.36709,0.3) (0,0) 0.001
0.25 (1.38253,1.09052) (0.0617342,0.0648375) 0.128059 (5.99563,1.71825) 1.58823 0.809911 (2.27993,0.504712) (0.171855,-0.0458415) 0.169209 (2.25528,0.842226) (-0.123724,-0.01409) 0.173997 (2.38838,1.16035) (0.208771,0.0396674) 0.177799 (2.38664,1.68777) (0.280044,-0.00878497) 0.172866 (1.38253,1.8) (0,0) 0.001 (1.38253,0.3) (0,0) 0.001
0.5 (1.63026,1.11959) (0.990921,0.116284) 0.128059 (5.99563,1.71825) 1.58823 0.116815 (2.32369,0.496809) (0.175032,-0.0316139) 0.169209 (2.26128,0.840905) (0.0239983,-0.00528271) 0.173997 (2.44052,1.1502) (0.208595,-0.0405816) 0.177799 (2.45644,1.68192) (0.279204,-0.0233941) 0.172866 (1.63026,1.8) (0,0) 0.001 (1.63026,0.3) (0,0) 0.001
0.75 (1.79319,1.13366) (0.651715,0.0562685) 0.128059 (5.99563,1.71825) 1.58823 0.0861255 (2.36745,0.488902) (0.17503,-0.0316265) 0.169209 (2.28813,0.837062) (0.107388,-0.0153712) 0.173997 (2.48633,1.12329) (0.183232,-0.107632) 0.177799 (2.52566,1.67122) (0.276894,-0.0427996) 0.172866 (1.79319,1.8) (0,0) 0.001 (1.79319,0.3) (0,0) 0.001
1 (1.92445,1.13997) (0.52507,0.0252342) 0.128059 (5.99563,1.71825) 1.58823 0.0480219 (2.41097,0.479771) (0.174073,-0.0365251) 0.169209 (2.31485,0.826456) (0.106868,-0.042424) 0.173997 (2.53173,1.0957) (0.181598,-0.110367) 0.177799 (2.59489,1.66052) (0.276893,-0.0428079) 0.172866 (1.92445,1.8) (0,0) 0.001 (1.92445,0.3) (0,0) 0.001
1.25 (2.03932,1.14226) (0.459475,0.00916632) 0.128059 (5.99563,1.71825) 1.58823 0.0199469 (2.45417,0.469244) (0.172808,-0.0421084) 0.169209 (2.34167,0.811208) (0.107269,-0.0609926) 0.173997 (2.57705,1.06797) (0.181256,-0.110927) 0.177799 (2.66411,1.64982) (0.276893,-0.042803) 0.172866 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.5 (2.14501,1.14226) (0.42275,7.21123e-06) 0.128059 (5.99563,1.71825) 1.58823 1.70579e-05 (2.49709,0.457605) (0.171664,-0.046554) 0.169209 (2.37071,0.794021) (0.116172,-0.0687499) 0.173997 (2.62203,1.03971) (0.179947,-0.113038) 0.177799 (2.73333,1.63912) (0.276892,-0.0428092) 0.172866 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.24636,1.14121) (0.405384,-0.00422387) 0.128059 (5.99563,1.71825) 1.58823 -0.0104191 (2.53966,0.444781) (0.170307,-0.0512949) 0.169209 (2.40263,0.77646) (0.127707,-0.0702444) 0.173997 (2.66708,1.01155) (0.180185,-0.112659) 0.177799 (2.80256,1.62841) (0.276891,-0.0428193) 0.172866 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.34506,1.13952) (0.39481,-0.00673103) 0.128059 (5.99563,1.71825) 1.58823 -0.0170471 (2.58199,0.431144) (0.169292,-0.0545514) 0.169209 (2.43722,0.759072) (0.13833,-0.0695512) 0.173997 (2.71219,0.983481) (0.180436,-0.112257) 0.177799 (2.87178,1.61771) (0.276891,-0.0428197) 0.172866 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (2.44244,1.13765) (0.389512,-0.00750415) 0.128059 (5.99563,1.71825) 1.58823 -0.0192631 (2.62411,0.416904) (0.168497,-0.0569597) 0.169209 (2.47368,0.74185) (0.145833,-0.0688882) 0.173997 (2.75736,0.955516) (0.180682,-0.11186) 0.177799 (2.941,1.607) (0.27689,-0.0428222) 0.172866 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.5 (2.5385,1.13545) (0.384243,-0.00878157) 0.128059 (5.99563,1.71825) 1.58823 -0.0228503 (2.66607,0.402188) (0.167842,-0.0588615) 0.169209 (2.51143,0.724759) (0.151,-0.0683615) 0.173997 (2.80259,0.927642) (0.180907,-0.111495) 0.177799 (3.01023,1.59633) (0.276909,-0.0427025) 0.172866 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.75 (2.63333,1.13292) (0.379346,-0.0101299) 0.128059 (5.99563,1.71825) 1.58823 -0.0266972 (2.70789,0.387076) (0.167276,-0.0604509) 0.169209 (2.55008,0.707758) (0.154629,-0.068004) 0.173997 (2.84786,0.899847) (0.1811,-0.111182) 0.177799 (3.07947,1.58572) (0.27695,-0.0424369) 0.172866 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3 (2.72698,1.13006) (0.374591,-0.0114418) 0.128059 (5.99563,1.71825) 1.58823 -0.0305352 (2.74958,0.371614) (0.166766,-0.061845) 0.169209 (2.58941,0.690781) (0.157321,-0.0679094) 0.173997 (2.89317,0.872103) (0.181228,-0.110973) 0.177799 (3.14871,1.57517) (0.276987,-0.0421914) 0.172866 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.25 (2.81882,1.12673) (0.36734,-0.0133086) 0.128059 (5.99563,1.71825) 1.58823 -0.0362138 (2.79115,0.35583) (0.166281,-0.0631379) 0.169209 (2.62925,0.673788) (0.159355,-0.0679729) 0.173997 (2.93843,0.844292) (0.181061,-0.111246) 0.177799 (3.21797,1.56468) (0.277021,-0.0419665) 0.172866 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.5 (2.93792,1.12822) (0.476421,0.00593881) 0.128059 (5.99563,1.71825) 1.58823 0.0124648 (2.83258,0.339677) (0.165714,-0.0646106) 0.169209 (2.66943,0.656715) (0.160721,-0.0682925) 0.173997 (2.98389,0.816801) (0.181842,-0.109964) 0.177799 (3.28723,1.55423) (0.277047,-0.0417955) 0.172866 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.75 (3.18455,1.17192) (0.986527,0.17482) 0.128059 (5.99563,1.71825) 1.58823 0.175387 (2.87395,0.323382) (0.16549,-0.0651823) 0.169209 (2.7094,0.641322) (0.159854,-0.0615689) 0.173997 (3.02943,0.789435) (0.182143,-0.109464) 0.177799 (3.35645,1.54352) (0.276885,-0.0428537) 0.172866 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4 (3.43085,1.21691) (0.985178,0.179938) 0.128059 (5.99563,1.71825) 1.58823 0.180654 (2.91527,0.306956) (0.165283,-0.0657041) 0.169209 (2.74681,0.633952) (0.149647,-0.0294831) 0.173997 (3.07503,0.762183) (0.182417,-0.109008) 0.177799 (3.42567,1.53281) (0.276887,-0.0428447) 0.172866 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.25 (3.67658,1.26378) (0.982929,0.18748) 0.128059 (5.99563,1.71825) 1.58823 0.188472 (2.95655,0.290412) (0.165095,-0.0661759) 0.169209 (2.78122,0.638441) (0.137652,0.0179561) 0.173997 (3.1207,0.735034) (0.182663,-0.108595) 0.177799 (3.49489,1.52209) (0.276883,-0.0428701) 0.172866 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
