[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.45013,1.13615) (0,0) 0.186634 (5.99563,1.71825) 1.98014 0 (2.24052,0.510817) (0,0) 0.120247 (2.30711,0.795444) (0,0) 0.13525 (2.37193,1.29529) (0,0) 0.122057 (2.22389,1.67685) (0,0) 0.171464 (1.45013,1.8) (0,0) 0.001 (1.45013,0.3) (0,0) 0.001
0.25 (1.46611,1.13571) (0.0639049,-0.00175908) 0.186634 (5.99563,1.71825) 1.98014 -0.0275196 (2.29778,0.498364) (0.229051,-0.0498103) 0.120247 (2.391,0.790786) (0.335559,-0.0186337) 0.13525 (2.40342,1.28499) (0.125965,-0.0412132) 0.122057 (2.26242,1.68869) (0.154138,0.0473895) 0.171464 (1.46611,1.8) (0,0) 0.001 (1.46611,0.3) (0,0) 0.001
0.5 (1.50616,1.14975) (0.160187,0.056162) 0.186634 (5.99563,1.71825) 1.98014 0.337213 (2.35546,0.488047) (0.230743,-0.0412706) 0.120247 (2.47313,0.808493) (0.328527,0.0708281) 0.13525 (2.43087,1.26643) (0.109788,-0.0742436) 0.122057 (2.30269,1.68671) (0.161063,-0.00792926) 0.171464 (1.50616,1.8) (0,0) 0.001 (1.50616,0.3) (0,0) 0.001
0.75 (1.55978,1.15873) (0.214506,0.0359246) 0.186634 (5.99563,1.71825) 1.98014 0.165936 (2.41315,0.477728) (0.230742,-0.0412735) 0.120247 (2.55526,0.826203) (0.328525,0.0708399) 0.13525 (2.45831,1.24787) (0.109786,-0.074247) 0.122057 (2.34255,1.68073) (0.159475,-0.0239135) 0.171464 (1.55978,1.8) (0,0) 0.001 (1.55978,0.3) (0,0) 0.001
1 (1.62034,1.16413) (0.242234,0.021587) 0.186634 (5.99563,1.71825) 1.98014 0.0888818 (2.47084,0.46741) (0.230742,-0.0412731) 0.120247 (2.6374,0.843912) (0.328525,0.0708385) 0.13525 (2.48576,1.2293) (0.10979,-0.0742415) 0.122057 (2.38242,1.67475) (0.159474,-0.0239191) 0.171464 (1.62034,1.8) (0,0) 0.001 (1.62034,0.3) (0,0) 0.001
1.25 (1.68546,1.16752) (0.260459,0.0135496) 0.186634 (5.99563,1.71825) 1.98014 0.0519753 (2.52852,0.457091) (0.230742,-0.0412765) 0.120247 (2.71953,0.861621) (0.328525,0.070836) 0.13525 (2.51321,1.21074) (0.109783,-0.0742515) 0.122057 (2.42229,1.66877) (0.159475,-0.0239164) 0.171464 (1.68546,1.8) (0,0) 0.001 (1.68546,0.3) (0,0) 0.001
1.5 (1.75328,1.16991) (0.27128,0.00955939) 0.186634 (5.99563,1.71825) 1.98014 0.0352235 (2.58621,0.44677) (0.23074,-0.0412845) 0.120247 (2.80166,0.879328) (0.328528,0.070826) 0.13525 (2.54065,1.19218) (0.109785,-0.0742485) 0.122057 (2.46216,1.6628) (0.159476,-0.0239069) 0.171464 (1.75328,1.8) (0,0) 0.001 (1.75328,0.3) (0,0) 0.001
1.75 (1.8224,1.1717) (0.276507,0.00718634) 0.186634 (5.99563,1.71825) 1.98014 0.0259838 (2.64389,0.436452) (0.230743,-0.0412696) 0.120247 (2.88379,0.897037) (0.328526,0.0708356) 0.13525 (2.5681,1.17362) (0.109789,-0.0742427) 0.122057 (2.50203,1.65682) (0.159475,-0.0239155) 0.171464 (1.8224,1.8) (0,0) 0.001 (1.8224,0.3) (0,0) 0.001
2 (1.89185,1.17301) (0.277803,0.00523191) 0.186634 (5.99563,1.71825) 1.98014 0.018831 (2.70158,0.42613) (0.230739,-0.0412902) 0.120247 (2.96592,0.914743) (0.328528,0.0708253) 0.13525 (2.59555,1.15506) (0.10979,-0.0742411) 0.122057 (2.54195,1.65122) (0.159696,-0.0223954) 0.171464 (1.89185,1.8) (0,0) 0.001 (1.89185,0.3) (0,0) 0.001
2.25 (1.96133,1.17399) (0.277901,0.00391053) 0.186634 (5.99563,1.71825) 1.98014 0.0140707 (2.75926,0.415813) (0.230743,-0.0412682) 0.120247 (3.04805,0.932456) (0.328523,0.0708498) 0.13525 (2.62299,1.1365) (0.109792,-0.0742384) 0.122057 (2.58192,1.64594) (0.159869,-0.0211216) 0.171464 (1.96133,1.8) (0,0) 0.001 (1.96133,0.3) (0,0) 0.001
2.5 (2.03068,1.17473) (0.277413,0.00295221) 0.186634 (5.99563,1.71825) 1.98014 0.0106415 (2.81695,0.405495) (0.230742,-0.0412729) 0.120247 (3.13018,0.95016) (0.32853,0.0708168) 0.13525 (2.65044,1.11794) (0.109785,-0.0742492) 0.122057 (2.62192,1.64091) (0.159997,-0.0201317) 0.171464 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.75 (2.09986,1.17528) (0.276712,0.00222938) 0.186634 (5.99563,1.71825) 1.98014 0.0080565 (2.87463,0.395177) (0.230743,-0.0412701) 0.120247 (3.21232,0.967867) (0.328527,0.0708294) 0.13525 (2.67789,1.09938) (0.10979,-0.0742415) 0.122057 (2.66194,1.63606) (0.160087,-0.0194016) 0.171464 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3 (2.16887,1.17571) (0.276033,0.00170288) 0.186634 (5.99563,1.71825) 1.98014 0.00616904 (2.93232,0.38486) (0.230743,-0.0412671) 0.120247 (3.29445,0.985575) (0.328526,0.0708325) 0.13525 (2.70534,1.08082) (0.109791,-0.0742396) 0.122057 (2.70198,1.63133) (0.160145,-0.0189121) 0.171464 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.25 (2.23777,1.17606) (0.275616,0.00139373) 0.186634 (5.99563,1.71825) 1.98014 0.00505672 (2.99001,0.374545) (0.230744,-0.0412623) 0.120247 (3.37658,1.00328) (0.32853,0.0708153) 0.13525 (2.73278,1.06226) (0.109792,-0.074239) 0.122057 (2.74202,1.62666) (0.160176,-0.0186538) 0.171464 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.5 (2.3067,1.1764) (0.275699,0.00136537) 0.186634 (5.99563,1.71825) 1.98014 0.00495235 (3.04769,0.364224) (0.23074,-0.0412851) 0.120247 (3.45871,1.02099) (0.328526,0.0708322) 0.13525 (2.76023,1.0437) (0.109789,-0.0742434) 0.122057 (2.78207,1.62201) (0.160181,-0.0186103) 0.171464 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3.75 (2.37566,1.17675) (0.275837,0.00138923) 0.186634 (5.99563,1.71825) 1.98014 0.00503638 (3.10538,0.353907) (0.230743,-0.0412668) 0.120247 (3.54084,1.0387) (0.328526,0.0708346) 0.13525 (2.78768,1.02513) (0.109788,-0.0742446) 0.122057 (2.82211,1.61736) (0.160181,-0.0186103) 0.171464 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4 (2.44463,1.1771) (0.275918,0.00140318) 0.186634 (5.99563,1.71825) 1.98014 0.00508546 (3.16306,0.343592) (0.230744,-0.0412607) 0.120247 (3.62298,1.0564) (0.328527,0.0708287) 0.13525 (2.81512,1.00657) (0.109785,-0.0742491) 0.122057 (2.86216,1.61271) (0.160181,-0.0186103) 0.171464 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.25 (2.51363,1.17745) (0.275971,0.00141247) 0.186634 (5.99563,1.71825) 1.98014 0.00511813 (3.22075,0.333275) (0.230743,-0.0412659) 0.120247 (3.70511,1.07411) (0.328527,0.0708305) 0.13525 (2.84257,0.98801) (0.109784,-0.0742498) 0.122057 (2.9022,1.60805) (0.160181,-0.0186103) 0.171464 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.5 (2.58263,1.1778) (0.276005,0.00141822) 0.186634 (5.99563,1.71825) 1.98014 0.00513834 (3.27843,0.322958) (0.230743,-0.0412697) 0.120247 (3.78724,1.09182) (0.328525,0.0708361) 0.13525 (2.87002,0.969449) (0.109787,-0.0742459) 0.122057 (2.94225,1.6034) (0.160181,-0.0186102) 0.171464 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
4.75 (2.65163,1.17816) (0.27602,0.00142082) 0.186634 (5.99563,1.71825) 1.98014 0.00514748 (3.33612,0.312637) (0.23074,-0.0412831) 0.120247 (3.86937,1.10953) (0.328526,0.0708343) 0.13525 (2.89746,0.950887) (0.109787,-0.0742452) 0.122057 (2.98229,1.59875) (0.160181,-0.0186102) 0.171464 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
5 (2.72064,1.17851) (0.276028,0.00142234) 0.186634 (5.99563,1.71825) 1.98014 0.00515283 (3.3938,0.302318) (0.230742,-0.0412759) 0.120247 (3.9515,1.12724) (0.328526,0.0708357) 0.13525 (2.92491,0.932326) (0.109786,-0.0742468) 0.122057 (3.02234,1.5941) (0.160181,-0.0186102) 0.171464 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
5.25 (2.78965,1.17887) (0.276038,0.00142398) 0.186634 (5.99563,1.71825) 1.98014 0.00515859 (3.45149,0.291999) (0.230742,-0.0412763) 0.120247 (4.03363,1.14494) (0.328528,0.0708247) 0.13525 (2.95236,0.913763) (0.109785,-0.0742494) 0.122057 (3.06238,1.58944) (0.160181,-0.0186102) 0.171464 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
