[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.34266,1.11399) (0,0) 0.138918 (5.99563,1.71825) 1.89374 0 (2.25389,0.537902) (0,0) 0.144969 (2.2687,0.828559) (0,0) 0.174308 (2.21801,1.28617) (0,0) 0.218408 (2.39126,1.55933) (0,0) 0.14633 (1.34266,1.8) (0,0) 0.001 (1.34266,0.3) (0,0) 0.001
0.25 (1.35766,1.107) (0.0600055,-0.0279659) 0.138918 (5.99563,1.71825) 1.89374 -0.436126 (2.34372,0.519183) (0.359323,-0.0748756) 0.144969 (2.2961,0.837309) (0.109566,0.0349986) 0.174308 (2.20124,1.27791) (-0.0670652,-0.0330603) 0.218408 (2.45918,1.55108) (0.271662,-0.0329942) 0.14633 (1.35766,1.8) (0,0) 0.001 (1.35766,0.3) (0,0) 0.001
0.5 (1.38796,1.07359) (0.121193,-0.133616) 0.138918 (5.99563,1.71825) 1.89374 -0.834114 (2.43376,0.501507) (0.360166,-0.0707055) 0.144969 (2.32432,0.842821) (0.112887,0.0220497) 0.174308 (2.21598,1.28649) (0.0589345,0.0343468) 0.218408 (2.5271,1.54283) (0.271663,-0.0329823) 0.14633 (1.38796,1.8) (0,0) 0.001 (1.38796,0.3) (0,0) 0.001
0.75 (1.4388,1.04186) (0.203372,-0.126935) 0.138918 (5.99563,1.71825) 1.89374 -0.55799 (2.5238,0.48383) (0.360166,-0.0707085) 0.144969 (2.35254,0.848334) (0.112887,0.0220487) 0.174308 (2.25284,1.3042) (0.147442,0.0708309) 0.218408 (2.59501,1.53458) (0.271662,-0.0329937) 0.14633 (1.4388,1.8) (0,0) 0.001 (1.4388,0.3) (0,0) 0.001
1 (1.57805,0.94939) (0.55698,-0.369881) 0.138918 (5.99563,1.71825) 1.89374 -0.586211 (2.61384,0.466148) (0.360162,-0.0707277) 0.144969 (2.38076,0.853845) (0.112888,0.0220457) 0.174308 (2.30484,1.31251) (0.208019,0.0332494) 0.218408 (2.66293,1.52634) (0.271661,-0.0329967) 0.14633 (1.57805,1.8) (0,0) 0.001 (1.57805,0.3) (0,0) 0.001
1.25 (1.74765,0.857161) (0.678395,-0.368914) 0.138918 (5.99563,1.71825) 1.89374 -0.498074 (2.70388,0.448474) (0.360168,-0.0706955) 0.144969 (2.40898,0.859359) (0.112886,0.0220556) 0.174308 (2.36485,1.311) (0.240038,-0.00606926) 0.218408 (2.73084,1.51809) (0.271663,-0.0329784) 0.14633 (1.74765,1.8) (0,0) 0.001 (1.74765,0.3) (0,0) 0.001
1.5 (1.92166,0.773737) (0.696058,-0.333698) 0.138918 (5.99563,1.71825) 1.89374 -0.447042 (2.79392,0.430793) (0.360163,-0.0707222) 0.144969 (2.4372,0.86487) (0.112888,0.0220445) 0.174308 (2.42984,1.30349) (0.25995,-0.0300352) 0.218408 (2.79876,1.50985) (0.271663,-0.0329815) 0.14633 (1.92166,1.8) (0,0) 0.001 (1.92166,0.3) (0,0) 0.001
1.75 (2.06848,0.711165) (0.587279,-0.250285) 0.138918 (5.99563,1.71825) 1.89374 -0.402868 (2.88417,0.414189) (0.360982,-0.066416) 0.144969 (2.46543,0.870383) (0.112887,0.0220514) 0.174308 (2.495,1.29364) (0.260628,-0.039393) 0.218408 (2.86667,1.5016) (0.271663,-0.0329851) 0.14633 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.21172,0.651506) (0.572942,-0.238636) 0.138918 (5.99563,1.71825) 1.89374 -0.394658 (2.97441,0.397585) (0.360982,-0.066416) 0.144969 (2.49365,0.875895) (0.112887,0.0220477) 0.174308 (2.55994,1.28247) (0.259777,-0.0446633) 0.218408 (2.93459,1.49335) (0.271661,-0.0329965) 0.14633 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
