[[(2, 2.1), (0, 2.1), (0, 1.8), (2, 1.8)], [(2, 0.3), (0, 0.3), (0, 0), (2, 0)]]
timestamp position0 velocity0 radius0 goal pref_speed theta position1 velocity1 radius1 position2 velocity2 radius2 position3 velocity3 radius3 position4 velocity4 radius4 position5 velocity5 radius5 position6 velocity6 radius6
0 (1.11664,0.985084) (0,0) 0.140788 (5.99563,1.71825) 1.89476 0 (2.27828,0.46694) (0,0) 0.212288 (2.28691,0.86957) (0,0) 0.180487 (2.29577,1.28628) (0,0) 0.197846 (2.34876,1.69584) (0,0) 0.12248 (1.11664,1.8) (0,0) 0.001 (1.11664,0.3) (0,0) 0.001
0.25 (1.36387,1.01879) (0.988903,0.134826) 0.140788 (5.99563,1.71825) 1.89476 0.135503 (2.32269,0.459892) (0.177657,-0.0281904) 0.212288 (2.38213,0.868508) (0.380901,-0.00424724) 0.180487 (2.32626,1.28467) (0.121972,-0.00644051) 0.197846 (2.43473,1.68261) (0.343888,-0.0529277) 0.12248 (1.36387,1.8) (0,0) 0.001 (1.36387,0.3) (0,0) 0.001
0.5 (1.60882,1.02671) (0.979799,0.0316753) 0.140788 (5.99563,1.71825) 1.89476 0.0323171 (2.36711,0.452848) (0.177659,-0.0281767) 0.212288 (2.47717,0.874662) (0.380129,0.0246158) 0.180487 (2.36194,1.30863) (0.142731,0.0958169) 0.197846 (2.5207,1.66937) (0.343886,-0.0529407) 0.12248 (1.60882,1.8) (0,0) 0.001 (1.60882,0.3) (0,0) 0.001
0.75 (1.80256,1.03855) (0.77496,0.0473714) 0.140788 (5.99563,1.71825) 1.89476 0.0610515 (2.41152,0.445798) (0.177655,-0.0282002) 0.212288 (2.57205,0.866497) (0.379522,-0.0326595) 0.180487 (2.41244,1.33145) (0.201991,0.0912759) 0.197846 (2.60668,1.65614) (0.343889,-0.052925) 0.12248 (1.80256,1.8) (0,0) 0.001 (1.80256,0.3) (0,0) 0.001
1 (1.9963,1.0504) (0.77496,0.0473713) 0.140788 (5.99563,1.71825) 1.89476 0.0610515 (2.45594,0.438752) (0.177658,-0.0281819) 0.212288 (2.66693,0.858333) (0.379522,-0.0326595) 0.180487 (2.47185,1.35358) (0.23766,0.0885428) 0.197846 (2.69265,1.64291) (0.343886,-0.0529413) 0.12248 (1.9963,1.8) (0,0) 0.001 (1.9963,0.3) (0,0) 0.001
1.25 (2.19004,1.06224) (0.77496,0.0473713) 0.140788 (5.99563,1.71825) 1.89476 0.0610515 (2.50035,0.431704) (0.177657,-0.0281918) 0.212288 (2.76181,0.850168) (0.379522,-0.0326595) 0.180487 (2.53675,1.3753) (0.259574,0.0868635) 0.197846 (2.77862,1.62968) (0.34389,-0.0529184) 0.12248 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.5 (2.38378,1.07408) (0.77496,0.0473713) 0.140788 (5.99563,1.71825) 1.89476 0.0610515 (2.54476,0.424659) (0.177658,-0.0281829) 0.212288 (2.85669,0.842003) (0.379522,-0.0326595) 0.180487 (2.60512,1.39675) (0.273495,0.0857968) 0.197846 (2.86459,1.61645) (0.343891,-0.0529109) 0.12248 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
1.75 (2.57752,1.08592) (0.77496,0.0473713) 0.140788 (5.99563,1.71825) 1.89476 0.0610515 (2.58918,0.417608) (0.177655,-0.0282031) 0.212288 (2.95157,0.833838) (0.379522,-0.0326595) 0.180487 (2.67582,1.41802) (0.282793,0.0850844) 0.197846 (2.95056,1.60321) (0.343883,-0.0529621) 0.12248 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2 (2.77126,1.09777) (0.77496,0.0473713) 0.140788 (5.99563,1.71825) 1.89476 0.0610515 (2.63359,0.410559) (0.177656,-0.0281969) 0.212288 (3.04645,0.825673) (0.379522,-0.0326595) 0.180487 (2.7482,1.43916) (0.289516,0.0845692) 0.197846 (3.03654,1.58998) (0.34389,-0.0529159) 0.12248 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.25 (3.01811,1.13867) (0.987398,0.16363) 0.140788 (5.99563,1.71825) 1.89476 0.164226 (2.67801,0.403508) (0.177655,-0.028205) 0.212288 (3.14133,0.817508) (0.379522,-0.0326594) 0.180487 (2.82709,1.44403) (0.315553,0.0194779) 0.197846 (3.12251,1.57675) (0.343891,-0.0529063) 0.12248 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.5 (3.26351,1.18643) (0.981622,0.191038) 0.140788 (5.99563,1.71825) 1.89476 0.192212 (2.72242,0.396462) (0.177658,-0.0281815) 0.212288 (3.23654,0.81946) (0.380845,0.00780895) 0.180487 (2.89244,1.41734) (0.261394,-0.106766) 0.197846 (3.20848,1.56352) (0.343887,-0.0529346) 0.12248 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
2.75 (3.50889,1.2342) (0.981515,0.191057) 0.140788 (5.99563,1.71825) 1.89476 0.192251 (2.76683,0.389413) (0.177656,-0.0281953) 0.212288 (3.33152,0.826466) (0.379893,0.028021) 0.180487 (2.95384,1.35217) (0.245606,-0.260687) 0.197846 (3.29445,1.55029) (0.343889,-0.0529206) 0.12248 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
3 (3.75428,1.28196) (0.981541,0.191045) 0.140788 (5.99563,1.71825) 1.89476 0.192235 (2.81125,0.382366) (0.177657,-0.02819) 0.212288 (3.42628,0.835841) (0.379074,0.0375007) 0.180487 (3.01524,1.287) (0.245627,-0.260666) 0.197846 (3.38042,1.53706) (0.343889,-0.0529226) 0.12248 (2,1.8) (0,0) 0.001 (2,0.3) (0,0) 0.001
