train running loss, train running l2 error, val loss, val l2 error
-3.7326, 0.0717, -4.2354, 0.0457
-3.7967, 0.0715, -4.2755, 0.0488
-3.7946, 0.0728, -4.2599, 0.0446
-3.7996, 0.0712, -4.3288, 0.0474
-3.7801, 0.0729, -4.2461, 0.0490
-3.7859, 0.0728, -4.2404, 0.0455
-3.7624, 0.0747, -4.2377, 0.0487
-3.7981, 0.0715, -4.2615, 0.0466
-3.7851, 0.0734, -4.2839, 0.0467
-3.8333, 0.0725, -4.1694, 0.0513
-3.8251, 0.0726, -4.3345, 0.0469
-3.8244, 0.0730, -4.2940, 0.0465
-3.7970, 0.0727, -4.2744, 0.0480
-3.8007, 0.0715, -4.2811, 0.0454
-3.8034, 0.0714, -4.2747, 0.0479
-3.8033, 0.0715, -4.2823, 0.0478
-3.8528, 0.0709, -4.2833, 0.0442
-3.8291, 0.0723, -4.3201, 0.0479
-3.7610, 0.0748, -4.2651, 0.0463
-3.8089, 0.0701, -4.2879, 0.0486
-3.8246, 0.0719, -4.3137, 0.0471
-3.8009, 0.0740, -4.2889, 0.0479
-3.7951, 0.0723, -4.2841, 0.0487
-3.7559, 0.0735, -4.2411, 0.0494
-3.8518, 0.0716, -4.3427, 0.0443
-3.7779, 0.0727, -4.2495, 0.0482
-3.7629, 0.0734, -4.1838, 0.0480
-3.7059, 0.0759, -4.2068, 0.0493
-3.7355, 0.0742, -4.2723, 0.0477
-3.8743, 0.0742, -4.2999, 0.0452
-3.8209, 0.0728, -4.2804, 0.0480
-3.7388, 0.0751, -4.2113, 0.0449
-3.7772, 0.0717, -4.2387, 0.0528
-3.7860, 0.0725, -4.2253, 0.0511
-3.8099, 0.0727, -4.2508, 0.0474
-3.7870, 0.0725, -4.2269, 0.0490
-3.8194, 0.0728, -4.2899, 0.0468
-3.8473, 0.0717, -4.3141, 0.0444
-3.9092, 0.0702, -4.3299, 0.0426
-3.8455, 0.0712, -4.3168, 0.0463
-3.8723, 0.0723, -4.3483, 0.0481
-3.8627, 0.0707, -4.3522, 0.0452
