train running loss, train running l2 error, val loss, val l2 error
-3.7462, 0.0530, -5.1497, 0.0246
-5.3427, 0.0263, -6.0793, 0.0203
-5.7216, 0.0244, -6.4545, 0.0178
-5.9973, 0.0230, -6.6775, 0.0164
-6.1515, 0.0224, -6.9198, 0.0156
-6.2627, 0.0219, -6.8402, 0.0178
-6.3762, 0.0215, -7.0407, 0.0169
-6.4618, 0.0212, -7.0601, 0.0147
-6.5302, 0.0208, -7.2897, 0.0155
-6.6212, 0.0205, -7.2594, 0.0132
-6.6943, 0.0202, -7.1723, 0.0125
-6.7060, 0.0201, -7.4160, 0.0110
-6.7644, 0.0198, -7.2250, 0.0132
-6.7941, 0.0197, -7.5492, 0.0113
-6.8032, 0.0195, -7.4507, 0.0115
-6.8646, 0.0193, -6.8099, 0.0127
-6.8720, 0.0192, -7.6376, 0.0113
-6.9023, 0.0190, -7.6863, 0.0107
-6.9183, 0.0190, -7.6020, 0.0108
-6.9521, 0.0189, -7.7677, 0.0102
-6.9440, 0.0188, -7.6590, 0.0107
-6.9891, 0.0187, -7.3709, 0.0107
-7.0107, 0.0184, -7.7544, 0.0109
-6.9861, 0.0184, -7.6812, 0.0103
-7.0292, 0.0184, -7.8487, 0.0102
-7.0432, 0.0183, -7.4795, 0.0110
-7.0604, 0.0182, -7.3759, 0.0104
-7.0793, 0.0181, -7.3311, 0.0102
-7.0753, 0.0181, -7.6565, 0.0108
-7.0575, 0.0181, -7.7405, 0.0100
