train running loss, train running l2 error, val loss, val l2 error
21.9370, 1.6099, 20.9947, 1.5643
20.6993, 1.5170, 19.0564, 1.4259
16.3588, 1.2723, 8.6485, 1.1226
10.0278, 1.1531, 5.2833, 1.1430
6.4832, 1.0772, 3.7028, 1.0435
4.6612, 0.9785, 2.5195, 0.9174
3.3928, 0.8361, 1.5191, 0.7716
2.7928, 0.7743, 1.0889, 0.7020
2.3104, 0.7196, 0.9517, 0.6629
1.9236, 0.6970, 0.8174, 0.6156
1.8435, 0.6905, 0.7243, 0.5778
1.7772, 0.6898, 0.6658, 0.5502
1.5713, 0.6686, 0.5553, 0.5024
1.5527, 0.6744, 0.4945, 0.4729
1.4967, 0.6772, 0.4791, 0.4617
1.4787, 0.6848, 0.4127, 0.4251
1.4426, 0.6785, 0.3788, 0.4049
1.4266, 0.6799, 0.3741, 0.3995
1.4006, 0.6810, 0.4250, 0.4225
1.3132, 0.6671, 0.3627, 0.3875
1.3790, 0.6848, 0.3146, 0.3571
1.2905, 0.6712, 0.3182, 0.3583
1.3529, 0.6845, 0.3086, 0.3500
1.2142, 0.6694, 0.3026, 0.3444
1.1793, 0.6497, 0.3134, 0.3513
1.2304, 0.6613, 0.3077, 0.3473
1.2567, 0.6726, 0.3084, 0.3464
1.2892, 0.6724, 0.3289, 0.3595
1.1797, 0.6552, 0.3169, 0.3522
1.2416, 0.6734, 0.3083, 0.3490
1.2175, 0.6665, 0.3417, 0.3725
1.2143, 0.6561, 0.3244, 0.3662
1.1576, 0.6486, 0.2440, 0.3231
1.1600, 0.6498, 0.2601, 0.3405
1.1390, 0.6481, 0.2390, 0.3367
1.1716, 0.6457, 0.2196, 0.3343
1.1557, 0.6468, 0.1789, 0.3199
1.0943, 0.6319, 0.1705, 0.3261
1.0178, 0.6173, 0.1535, 0.3279
1.0475, 0.6198, 0.1626, 0.3442
0.9664, 0.6053, 0.1138, 0.3276
0.9731, 0.6016, 0.0954, 0.3251
0.8953, 0.5906, 0.0339, 0.2995
0.7839, 0.5673, 0.0492, 0.3204
0.8252, 0.5641, 0.0154, 0.3109
0.8385, 0.5696, 0.0248, 0.3193
0.8131, 0.5679, 0.0032, 0.3087
0.8172, 0.5691, -0.0373, 0.2914
0.7848, 0.5654, -0.0448, 0.2947
0.7691, 0.5568, -0.0281, 0.3090
0.7781, 0.5517, -0.0547, 0.2966
0.7336, 0.5579, -0.0087, 0.3255
0.7069, 0.5458, -0.0460, 0.3075
0.7293, 0.5511, -0.0321, 0.3180
0.7217, 0.5504, -0.0747, 0.2990
0.6856, 0.5411, -0.0591, 0.3082
0.7426, 0.5478, -0.0556, 0.3128
0.6153, 0.5290, -0.0675, 0.3107
0.6564, 0.5378, -0.1019, 0.2985
0.6487, 0.5352, -0.0836, 0.3128
0.6471, 0.5235, -0.1099, 0.3018
0.6253, 0.5292, -0.0927, 0.3154
0.6512, 0.5321, -0.1466, 0.2954
0.6078, 0.5184, -0.1502, 0.2950
0.6440, 0.5337, -0.1004, 0.3187
0.5533, 0.5137, -0.1745, 0.2795
0.5329, 0.5081, -0.1094, 0.3127
0.5574, 0.5084, -0.1156, 0.3116
0.5317, 0.5013, -0.1198, 0.3164
0.5428, 0.5086, -0.1994, 0.2758
0.5369, 0.5076, -0.1493, 0.3043
0.5827, 0.5142, -0.0696, 0.3404
0.5161, 0.4999, -0.2160, 0.2584
0.5181, 0.5092, -0.1478, 0.3004
0.4878, 0.4972, -0.2264, 0.2652
0.5092, 0.5050, -0.1713, 0.3032
0.4664, 0.4920, -0.2264, 0.2790
0.4225, 0.4826, -0.1833, 0.3030
0.4833, 0.4947, -0.2110, 0.2934
0.3797, 0.4732, -0.2028, 0.2985
0.4043, 0.4802, -0.3000, 0.2529
0.4171, 0.4853, -0.2746, 0.2696
0.3997, 0.4777, -0.2025, 0.3106
0.4264, 0.4904, -0.2935, 0.2617
0.3533, 0.4716, -0.2508, 0.2940
0.3579, 0.4752, -0.3235, 0.2662
0.3629, 0.4723, -0.2948, 0.2854
0.3444, 0.4662, -0.3557, 0.2592
0.3202, 0.4690, -0.3829, 0.2535
0.2882, 0.4667, -0.3376, 0.2854
0.2841, 0.4661, -0.3976, 0.2651
0.2861, 0.4604, -0.3766, 0.2849
0.2942, 0.4597, -0.4171, 0.2791
0.1673, 0.4490, -0.5514, 0.2203
0.1554, 0.4418, -0.4262, 0.3177
0.0537, 0.4239, -0.6427, 0.2464
0.0162, 0.4298, -0.6693, 0.2518
-0.0162, 0.4190, -0.6895, 0.2406
-0.0600, 0.4134, -0.7065, 0.2374
-0.0621, 0.4155, -0.7017, 0.2537
-0.0714, 0.4151, -0.7543, 0.2375
-0.0786, 0.4172, -0.7650, 0.2348
-0.0960, 0.4105, -0.7710, 0.2200
-0.1524, 0.4138, -0.7779, 0.2269
-0.1544, 0.4075, -0.8423, 0.2238
-0.1118, 0.4124, -0.7813, 0.2452
-0.2239, 0.3936, -0.8213, 0.2221
-0.2200, 0.3969, -0.8349, 0.2217
-0.2050, 0.3979, -0.8226, 0.2325
-0.2984, 0.3839, -0.8455, 0.2249
-0.2826, 0.3899, -0.9180, 0.1860
-0.2492, 0.4037, -0.8700, 0.2422
-0.3325, 0.3846, -0.9632, 0.1863
-0.3695, 0.3748, -0.9430, 0.2138
-0.3686, 0.3748, -0.8670, 0.2687
-0.3524, 0.3817, -0.9172, 0.2334
-0.3830, 0.3819, -1.0726, 0.1657
-0.4177, 0.3667, -1.0206, 0.2054
-0.4369, 0.3683, -1.0680, 0.1659
-0.4635, 0.3655, -0.9828, 0.2111
-0.4306, 0.3736, -1.0550, 0.2014
-0.4975, 0.3563, -1.0669, 0.2143
-0.5111, 0.3570, -1.1051, 0.2110
-0.4791, 0.3605, -1.1020, 0.1978
-0.5444, 0.3516, -1.1597, 0.1700
-0.5443, 0.3513, -1.1150, 0.1989
-0.6030, 0.3434, -1.1770, 0.1882
-0.6089, 0.3444, -1.1086, 0.2189
-0.5705, 0.3442, -1.1488, 0.2349
-0.6169, 0.3429, -1.1668, 0.2084
-0.6464, 0.3403, -1.2822, 0.1836
-0.7185, 0.3277, -1.2929, 0.1901
-0.7124, 0.3268, -1.2639, 0.1909
-0.7078, 0.3304, -1.3460, 0.1532
-0.7074, 0.3246, -1.2598, 0.1837
-0.7533, 0.3156, -1.3152, 0.1889
-0.7481, 0.3261, -1.3468, 0.1788
-0.8143, 0.3130, -1.3924, 0.1604
-0.7723, 0.3161, -1.3865, 0.1767
-0.7954, 0.3186, -1.3472, 0.1879
-0.8630, 0.3053, -1.5398, 0.1132
-0.8610, 0.3048, -1.4598, 0.1853
-0.8724, 0.3078, -1.4946, 0.1709
-0.8875, 0.3091, -1.5422, 0.1614
-0.9044, 0.2976, -1.5495, 0.1577
-0.8980, 0.3018, -1.5436, 0.1559
-0.8938, 0.3051, -1.6062, 0.1348
-0.9459, 0.2983, -1.5610, 0.1603
-0.9446, 0.2981, -1.6328, 0.1489
-0.9271, 0.2998, -1.5847, 0.1549
-0.9774, 0.2919, -1.6435, 0.1400
-1.0031, 0.2847, -1.6530, 0.1690
-1.0448, 0.2832, -1.7036, 0.1541
-1.0521, 0.2829, -1.7183, 0.1546
-1.0728, 0.2820, -1.6889, 0.1596
-1.0335, 0.2874, -1.7127, 0.1693
-1.1417, 0.2724, -1.7984, 0.1401
-1.0513, 0.2802, -1.7374, 0.1384
-1.1375, 0.2739, -1.7795, 0.1306
-1.1267, 0.2730, -1.7005, 0.1580
-1.0812, 0.2763, -1.7788, 0.1432
-1.1697, 0.2682, -1.8574, 0.1377
-1.1058, 0.2738, -1.7367, 0.1797
-1.1961, 0.2667, -1.8524, 0.1309
-1.1727, 0.2641, -1.8468, 0.1261
-1.2170, 0.2619, -1.8384, 0.1487
-1.1991, 0.2626, -1.9093, 0.1390
-1.2236, 0.2673, -1.8551, 0.1382
-1.1650, 0.2685, -1.9125, 0.1396
-1.2576, 0.2593, -1.8919, 0.1563
-1.1995, 0.2679, -1.8131, 0.1778
-1.2450, 0.2581, -1.9399, 0.1193
-1.2391, 0.2585, -1.9725, 0.1112
-1.2741, 0.2533, -1.9154, 0.1482
-1.3021, 0.2530, -1.9353, 0.1512
-1.3417, 0.2494, -2.0101, 0.1306
-1.3241, 0.2485, -1.9631, 0.1511
-1.3563, 0.2433, -1.9665, 0.1495
-1.3200, 0.2480, -1.9991, 0.1174
-1.2814, 0.2575, -2.0249, 0.1167
-1.3927, 0.2414, -1.9920, 0.1460
-1.3503, 0.2437, -2.0526, 0.1162
-1.3962, 0.2428, -1.9796, 0.1487
-1.3759, 0.2405, -2.0190, 0.1455
-1.4015, 0.2397, -2.0240, 0.1474
-1.3433, 0.2435, -2.0068, 0.1487
-1.4076, 0.2393, -2.0949, 0.1243
-1.4439, 0.2322, -2.0815, 0.1249
-1.3789, 0.2444, -2.0704, 0.1245
-1.4652, 0.2340, -2.1777, 0.0912
-1.3798, 0.2449, -2.0536, 0.1359
