train running loss, train running l2 error, val loss, val l2 error
2.1238, 0.7307, 1.9001, 0.6249
1.6023, 0.5120, 0.7555, 0.2319
1.1561, 0.3748, 0.8881, 0.3533
0.9081, 0.4038, 0.4069, 0.2991
0.6289, 0.3559, 0.2339, 0.2494
0.5046, 0.3351, 0.1018, 0.2411
0.3908, 0.3276, 0.0001, 0.2298
0.2342, 0.2993, -0.1880, 0.2207
0.1089, 0.2977, -0.3224, 0.2211
0.0819, 0.2928, -0.2428, 0.2395
-0.0264, 0.2723, -0.4469, 0.2001
-0.1382, 0.2589, -0.5594, 0.1942
-0.2310, 0.2517, -0.5260, 0.2095
-0.2799, 0.2479, -0.7421, 0.1936
-0.3452, 0.2528, -0.7016, 0.2051
-0.4576, 0.2308, -0.7954, 0.1937
-0.5446, 0.2289, -0.8233, 0.2029
-0.6067, 0.2307, -1.1548, 0.1566
-0.6729, 0.2095, -1.0355, 0.1775
-0.7157, 0.2125, -1.2434, 0.1585
-0.8063, 0.2067, -1.1747, 0.1706
-0.7912, 0.2061, -1.3058, 0.1617
-0.8894, 0.2027, -1.2238, 0.1586
-0.9422, 0.1904, -1.2208, 0.1733
-0.9507, 0.2047, -1.2792, 0.1666
-1.0025, 0.1959, -1.3918, 0.1561
-1.0378, 0.1949, -1.4810, 0.1514
-1.0494, 0.1932, -1.4505, 0.1524
-1.1022, 0.1867, -1.3907, 0.1651
-1.0553, 0.1997, -1.6331, 0.1293
-1.0881, 0.1876, -1.3490, 0.1739
-1.0946, 0.1917, -1.6100, 0.1463
-1.2052, 0.1880, -1.6118, 0.1434
-1.2078, 0.1797, -1.4546, 0.1612
-1.2217, 0.1852, -1.7147, 0.1348
-1.2834, 0.1821, -1.6494, 0.1474
-1.3020, 0.1821, -1.7991, 0.1326
-1.3373, 0.1784, -1.5921, 0.1640
-1.3565, 0.1792, -1.8127, 0.1388
-1.3983, 0.1764, -1.7428, 0.1502
-1.4313, 0.1701, -1.8568, 0.1346
-1.4720, 0.1708, -1.8421, 0.1344
-1.4404, 0.1690, -1.9175, 0.1253
-1.5286, 0.1600, -1.9695, 0.1266
-1.5416, 0.1630, -1.9815, 0.1356
-1.5883, 0.1625, -1.9040, 0.1344
-1.5923, 0.1633, -2.1328, 0.1094
-1.5441, 0.1596, -1.7979, 0.1535
-1.5481, 0.1642, -2.0506, 0.1090
-1.5185, 0.1607, -1.9152, 0.1231
-1.6005, 0.1559, -2.0176, 0.1269
-1.6398, 0.1587, -2.2113, 0.1084
-1.6259, 0.1581, -2.0401, 0.1181
-1.6804, 0.1509, -2.2094, 0.1002
-1.7219, 0.1461, -2.1865, 0.1197
-1.5881, 0.1650, -2.0774, 0.1195
-1.6739, 0.1482, -2.0206, 0.1185
-1.6952, 0.1511, -2.2967, 0.0909
-1.7916, 0.1415, -2.1626, 0.1209
-1.8172, 0.1479, -2.4579, 0.0964
-1.8682, 0.1449, -2.2993, 0.1139
-1.8621, 0.1429, -2.3491, 0.1063
-1.8526, 0.1423, -2.3476, 0.1040
-1.9014, 0.1401, -2.2406, 0.1279
-1.8297, 0.1561, -2.4173, 0.0981
-1.8950, 0.1325, -2.2632, 0.1102
-1.9008, 0.1464, -2.3673, 0.1009
-1.9477, 0.1334, -2.3744, 0.1104
-1.9910, 0.1447, -2.5326, 0.0944
-2.0121, 0.1302, -2.5509, 0.0915
-2.0344, 0.1407, -2.4482, 0.1098
-2.0698, 0.1304, -2.6453, 0.0860
-2.0719, 0.1326, -2.4368, 0.1101
-2.0563, 0.1305, -2.6571, 0.0823
-2.1416, 0.1273, -2.6683, 0.0935
-2.0933, 0.1261, -2.5978, 0.0850
-2.0772, 0.1315, -2.5572, 0.0922
-2.0993, 0.1280, -2.5924, 0.1025
-2.1619, 0.1288, -2.7321, 0.0835
-2.0987, 0.1262, -2.5904, 0.0962
-2.2061, 0.1289, -2.7894, 0.0825
-2.1740, 0.1197, -2.6603, 0.0944
-2.1863, 0.1244, -2.7733, 0.0779
-2.2506, 0.1198, -2.7130, 0.0894
-2.2601, 0.1217, -2.9016, 0.0751
-2.2146, 0.1217, -2.6641, 0.0996
-2.2463, 0.1224, -2.8691, 0.0751
-2.2164, 0.1215, -2.6848, 0.1007
-2.2993, 0.1197, -2.9015, 0.0694
-2.2392, 0.1193, -2.7382, 0.0924
-2.3531, 0.1146, -2.9762, 0.0648
-2.3549, 0.1160, -2.7087, 0.0933
-2.3134, 0.1156, -2.9396, 0.0752
-2.4231, 0.1111, -2.9023, 0.0880
-2.3932, 0.1138, -3.0216, 0.0670
-2.3629, 0.1129, -2.7640, 0.0820
-2.3734, 0.1103, -2.9530, 0.0734
-2.4710, 0.1076, -3.0851, 0.0687
-2.4146, 0.1117, -2.8953, 0.0822
-2.4880, 0.1099, -3.0112, 0.0745
