train running loss, train running l2 error, val loss, val l2 error
-3.1251, 0.0655, -3.9246, 0.0474
-3.5428, 0.0578, -3.8117, 0.0543
-3.5785, 0.0569, -3.7671, 0.0618
-3.6094, 0.0578, -3.7982, 0.0610
-3.6450, 0.0563, -3.8483, 0.0594
-3.6243, 0.0576, -3.8178, 0.0609
-3.6691, 0.0560, -3.7899, 0.0636
-3.6962, 0.0560, -3.8083, 0.0623
-3.6838, 0.0556, -3.7674, 0.0645
-3.6786, 0.0564, -3.8976, 0.0585
-3.6746, 0.0552, -3.7631, 0.0638
-3.6666, 0.0555, -3.8578, 0.0604
-3.6531, 0.0560, -3.7650, 0.0648
-3.7121, 0.0549, -3.9224, 0.0567
-3.6637, 0.0559, -3.8450, 0.0598
-3.6918, 0.0550, -3.7618, 0.0616
-3.6780, 0.0555, -3.6821, 0.0678
-3.6822, 0.0551, -3.8658, 0.0593
-3.6656, 0.0567, -3.8682, 0.0604
-3.6862, 0.0558, -3.8945, 0.0599
-3.7026, 0.0547, -3.6751, 0.0691
-3.6682, 0.0559, -3.7901, 0.0643
-3.6057, 0.0563, -3.9186, 0.0549
-3.6958, 0.0560, -3.8635, 0.0602
-3.7422, 0.0542, -3.8846, 0.0601
-3.7224, 0.0549, -3.6809, 0.0694
-3.7003, 0.0551, -3.8683, 0.0603
-3.7168, 0.0544, -3.8974, 0.0602
-3.7412, 0.0546, -3.9016, 0.0593
-3.7346, 0.0545, -3.8014, 0.0628
-3.7470, 0.0540, -3.8259, 0.0625
-3.7392, 0.0545, -3.9445, 0.0541
-3.7380, 0.0547, -3.6873, 0.0701
-3.7624, 0.0539, -3.9777, 0.0583
-3.7089, 0.0547, -3.8709, 0.0628
-3.7019, 0.0551, -3.9835, 0.0553
-3.7335, 0.0540, -3.9843, 0.0560
-3.7412, 0.0541, -3.9687, 0.0577
-3.7030, 0.0551, -3.7372, 0.0667
-3.7459, 0.0533, -3.8754, 0.0591
-3.7469, 0.0542, -3.9853, 0.0562
-3.7859, 0.0528, -3.9468, 0.0582
-3.7487, 0.0540, -3.8945, 0.0614
-3.7512, 0.0546, -3.9974, 0.0557
-3.7324, 0.0541, -3.8319, 0.0624
-3.7665, 0.0537, -4.0939, 0.0518
-3.8142, 0.0525, -3.9205, 0.0600
-3.8127, 0.0522, -3.9783, 0.0558
-3.7637, 0.0533, -3.8970, 0.0605
-3.8036, 0.0530, -3.9895, 0.0579
-3.8111, 0.0527, -3.9743, 0.0570
-3.6957, 0.0540, -3.6780, 0.0704
-3.7435, 0.0542, -4.0518, 0.0520
-3.7537, 0.0540, -3.9729, 0.0524
-3.6986, 0.0539, -3.7438, 0.0653
-3.7489, 0.0539, -4.0518, 0.0510
-3.8279, 0.0526, -3.7537, 0.0665
-3.8170, 0.0524, -3.8547, 0.0626
-3.7694, 0.0533, -3.8912, 0.0601
-3.8212, 0.0520, -4.0802, 0.0522
-3.8092, 0.0526, -3.9433, 0.0572
-3.8402, 0.0518, -3.9821, 0.0578
-3.7721, 0.0540, -3.9163, 0.0593
-3.8151, 0.0525, -3.9746, 0.0567
-3.8160, 0.0523, -3.9505, 0.0593
-3.7747, 0.0527, -4.0552, 0.0525
-3.8468, 0.0522, -3.8807, 0.0630
-3.8457, 0.0517, -4.2353, 0.0473
-3.8555, 0.0506, -4.0699, 0.0558
-3.7968, 0.0518, -3.8821, 0.0620
-3.7787, 0.0535, -3.8259, 0.0622
-3.8397, 0.0518, -3.9220, 0.0611
-3.8720, 0.0515, -3.8103, 0.0643
-3.8243, 0.0524, -4.0834, 0.0519
-3.8552, 0.0520, -3.8200, 0.0659
-3.8528, 0.0520, -3.7963, 0.0667
-3.8400, 0.0521, -4.0540, 0.0556
-3.8501, 0.0526, -4.0186, 0.0579
-3.8669, 0.0510, -4.0087, 0.0540
-3.8482, 0.0518, -4.1027, 0.0542
-3.8999, 0.0504, -3.9722, 0.0592
-3.9245, 0.0497, -3.8232, 0.0649
-3.8875, 0.0514, -4.1854, 0.0488
-3.8625, 0.0508, -3.9821, 0.0584
-3.8606, 0.0501, -4.1171, 0.0525
-3.8661, 0.0514, -4.0409, 0.0566
-3.8665, 0.0504, -3.9985, 0.0568
-3.8879, 0.0512, -3.9859, 0.0600
-3.8413, 0.0514, -4.0639, 0.0540
-3.8825, 0.0512, -4.0615, 0.0564
-3.9050, 0.0496, -4.0544, 0.0563
-3.9044, 0.0500, -3.9946, 0.0594
-3.9299, 0.0499, -4.2453, 0.0499
-3.9350, 0.0504, -4.0525, 0.0571
-3.8857, 0.0511, -3.9744, 0.0603
-3.9347, 0.0501, -4.0305, 0.0585
-3.9045, 0.0502, -3.9470, 0.0626
-3.9103, 0.0501, -4.1124, 0.0529
-3.9303, 0.0502, -4.0136, 0.0592
-3.8915, 0.0506, -3.9522, 0.0605
-3.8901, 0.0512, -3.9727, 0.0601
-3.9286, 0.0500, -4.0505, 0.0576
-3.8868, 0.0510, -4.2368, 0.0505
-3.9294, 0.0502, -4.0756, 0.0562
-3.9375, 0.0505, -4.0970, 0.0554
-3.9864, 0.0489, -4.1078, 0.0571
-3.9307, 0.0495, -3.9991, 0.0590
-3.9117, 0.0503, -4.2179, 0.0497
-3.8865, 0.0505, -3.9771, 0.0585
-3.8691, 0.0510, -4.0810, 0.0548
-3.9405, 0.0499, -4.1321, 0.0510
-3.9704, 0.0492, -4.0259, 0.0592
-3.9619, 0.0485, -4.1265, 0.0553
-3.9793, 0.0493, -4.0037, 0.0606
-3.9479, 0.0499, -3.9716, 0.0575
-3.9388, 0.0499, -4.0384, 0.0569
-3.9088, 0.0508, -4.1463, 0.0544
-3.9679, 0.0503, -4.0819, 0.0562
-3.9857, 0.0488, -4.2324, 0.0508
-3.9738, 0.0494, -4.2255, 0.0521
-3.9825, 0.0485, -4.1409, 0.0557
-3.9103, 0.0496, -4.0099, 0.0591
-3.9585, 0.0491, -4.1128, 0.0547
-3.9885, 0.0487, -4.1905, 0.0539
-4.0100, 0.0482, -3.8043, 0.0686
-3.9802, 0.0496, -3.9173, 0.0543
-3.9424, 0.0487, -4.1051, 0.0553
-4.0015, 0.0482, -4.0790, 0.0569
-3.9990, 0.0483, -4.0029, 0.0572
-3.9492, 0.0486, -4.1342, 0.0533
-3.9462, 0.0495, -4.0471, 0.0567
-4.0332, 0.0477, -4.0554, 0.0589
-3.9758, 0.0489, -4.0515, 0.0547
-4.0049, 0.0482, -4.0456, 0.0582
-4.0172, 0.0476, -4.0599, 0.0574
-4.0562, 0.0465, -4.1260, 0.0545
-4.0227, 0.0485, -4.1155, 0.0554
-4.0298, 0.0485, -4.4066, 0.0450
-3.9881, 0.0485, -3.9402, 0.0641
-3.9978, 0.0495, -4.2604, 0.0508
-4.0414, 0.0474, -4.2709, 0.0509
-3.9245, 0.0494, -3.9100, 0.0631
-3.9817, 0.0488, -3.9341, 0.0575
-4.0235, 0.0481, -3.9635, 0.0625
-3.9757, 0.0492, -4.3551, 0.0476
-4.0456, 0.0474, -4.1367, 0.0564
-3.9868, 0.0492, -3.9981, 0.0584
-4.0547, 0.0476, -4.2996, 0.0493
-4.0446, 0.0478, -4.1907, 0.0552
-4.0771, 0.0472, -4.4291, 0.0438
-4.0120, 0.0475, -4.1092, 0.0580
-4.0352, 0.0474, -4.2171, 0.0470
-4.0012, 0.0484, -3.8304, 0.0686
-3.9341, 0.0494, -4.2193, 0.0511
-4.0330, 0.0476, -4.0918, 0.0583
-4.0266, 0.0478, -4.0239, 0.0564
-4.0343, 0.0482, -4.1534, 0.0557
-4.0364, 0.0472, -4.2394, 0.0515
-4.0492, 0.0482, -4.2386, 0.0523
-4.0011, 0.0484, -4.2792, 0.0507
-4.1031, 0.0461, -4.2510, 0.0503
-4.0347, 0.0472, -4.1668, 0.0561
-4.0620, 0.0475, -4.2989, 0.0511
-4.1172, 0.0462, -4.1426, 0.0562
-4.0550, 0.0476, -4.2517, 0.0511
-4.0657, 0.0472, -4.4069, 0.0462
-4.1211, 0.0457, -4.1172, 0.0583
-4.1185, 0.0463, -4.2761, 0.0521
-4.0863, 0.0468, -4.2238, 0.0526
-4.1225, 0.0453, -4.0982, 0.0586
-4.1020, 0.0464, -4.1763, 0.0559
-4.0522, 0.0470, -4.3564, 0.0486
-4.1192, 0.0456, -4.2122, 0.0534
-4.0636, 0.0470, -4.0111, 0.0616
-4.0660, 0.0473, -4.1689, 0.0546
-4.0151, 0.0477, -4.1386, 0.0529
-4.0799, 0.0464, -4.4029, 0.0458
-4.0554, 0.0476, -4.2426, 0.0529
-4.0982, 0.0460, -4.1785, 0.0539
-4.1222, 0.0458, -4.0671, 0.0583
-4.0794, 0.0470, -4.0927, 0.0573
-4.1040, 0.0466, -4.2530, 0.0525
-4.0992, 0.0468, -4.3354, 0.0513
-4.1380, 0.0460, -4.3748, 0.0484
-4.1265, 0.0461, -4.1831, 0.0558
-4.1498, 0.0456, -4.4517, 0.0442
-4.0655, 0.0463, -4.2489, 0.0518
-4.0963, 0.0463, -4.3661, 0.0481
-4.1564, 0.0458, -4.3418, 0.0505
-4.1782, 0.0456, -4.2685, 0.0545
-4.1147, 0.0460, -4.2933, 0.0508
-4.0781, 0.0465, -4.5850, 0.0382
-4.0604, 0.0474, -4.2621, 0.0510
-4.1264, 0.0467, -4.1926, 0.0536
-4.1213, 0.0469, -4.0808, 0.0587
-4.0943, 0.0464, -4.2266, 0.0534
-4.1607, 0.0452, -4.2500, 0.0533
-4.1757, 0.0453, -4.2640, 0.0527
-4.1174, 0.0463, -4.3669, 0.0493
-4.0363, 0.0465, -4.2091, 0.0531
-4.1490, 0.0455, -4.3654, 0.0478
-4.1792, 0.0451, -4.3142, 0.0522
-4.1166, 0.0457, -4.3852, 0.0479
-4.1808, 0.0453, -4.2411, 0.0534
-4.2025, 0.0440, -4.3958, 0.0490
-4.1607, 0.0454, -4.3738, 0.0484
-4.1364, 0.0452, -4.2836, 0.0516
-4.1333, 0.0458, -4.2427, 0.0536
-4.0930, 0.0459, -4.2585, 0.0509
-4.1152, 0.0456, -4.4116, 0.0457
-4.1496, 0.0443, -4.3402, 0.0499
