train running loss, train running l2 error, val loss, val l2 error
-2.4617, 0.1420, 7.9484, 0.1908
-4.4752, 0.0309, 5.0477, 0.1694
-5.0816, 0.0238, 17.9679, 0.2268
-5.5973, 0.0174, 14.4791, 0.2252
-5.4196, 0.0183, 14.3571, 0.2075
-5.6052, 0.0211, 17.1371, 0.1869
-6.0817, 0.0171, 14.7959, 0.2023
-6.1673, 0.0179, 2.9632, 0.1805
-5.4266, 0.0226, 3.8570, 0.2309
-5.7992, 0.0178, 14.5701, 0.2357
