[[(7.0, 6.0), (0, 6.0), (0, 5.0), (7.0, 5.0)], [(7.0, 1.0), (0, 1.0), (0, 0), (7.0, 0)]]
timestamp position0 velocity0 radius0 heading0 goal pref_speed theta position1 velocity1 radius1 heading1 position2 velocity2 radius2 heading2 position3 velocity3 radius3 heading3 position4 velocity4 radius4 heading4 position5 velocity5 radius5 heading5 position6 velocity6 radius6 heading6 
0.0 (6.0,2.527449607849121) (0.0,0.0) 0.5 -0.3524007064847273 (10.0,3.3065222755411456) 3.0 0.0 (7.0400800704956055,1.5) (0.0,0.0) 0.5 0.18610608547751384 (8.321259498596191,2.5) (0.0,0.0) 0.5 -0.36875043584279754 (7.090481281280518,3.5) (0.0,0.0) 0.5 0.2669696815237874 (8.074956893920898,4.5) (0.0,0.0) 0.5 0.13278134850706957 (6.0,5.0) (0,0) 1e-07 -0.3524007064847273 (6.0,1.0) (0,0) 1e-07 -0.3524007064847273 
1.0 (6.31643009185791,2.519078016281128) (0.3164299726486206,-0.008371531963348389) 0.5 -0.3524007064847273 (10.0,3.3065222755411456) 3.0 -0.02645002162977702 (7.463395118713379,1.465745210647583) (0.42331522703170776,-0.034254804253578186) 0.5 0.18610608547751384 (8.9497709274292,2.1918222904205322) (0.628511369228363,-0.3081776201725006) 0.5 -0.36875043584279754 (7.427894592285156,3.4507815837860107) (0.33741307258605957,-0.04921841621398926) 0.5 0.2669696815237874 (8.741069793701172,4.715160369873047) (0.6661126017570496,0.21516048908233643) 0.5 0.13278134850706957 (6.31643009185791,5.0) (0,0) 1e-07 -0.3524007064847273 (6.31643009185791,1.0) (0,0) 1e-07 -0.3524007064847273 
2.0 (6.824572563171387,2.5379812717437744) (0.5081425309181213,0.018903173506259918) 0.5 -0.3524007064847273 (10.0,3.3065222755411456) 3.0 0.037183387895380414 (8.117121696472168,1.2154619693756104) (0.6537264585494995,-0.25028324127197266) 0.5 0.18610608547751384 (9.578282356262207,1.883644700050354) (0.6285114288330078,-0.3081775903701782) 0.5 -0.36875043584279754 (8.112133026123047,3.5984907150268555) (0.6842382550239563,0.1477091908454895) 0.5 0.2669696815237874 (9.407182693481445,4.930320739746094) (0.6661125421524048,0.2151605188846588) 0.5 0.13278134850706957 (6.824572563171387,5.0) (0,0) 1e-07 -0.3524007064847273 (6.824572563171387,1.0) (0,0) 1e-07 -0.3524007064847273 
3.0 (7.2577643394470215,2.543874740600586) (0.43319171667099,0.005893588066101074) 0.5 -0.3524007064847273 (10.0,3.3065222755411456) 3.0 0.013604194750933876 (8.770848274230957,0.9651787281036377) (0.6537264585494995,-0.25028324127197266) 0.5 0.18610608547751384 (10.206793785095215,1.5754671096801758) (0.6285114288330078,-0.3081775903701782) 0.5 -0.36875043584279754 (8.796371459960938,3.7461998462677) (0.6842381954193115,0.1477092057466507) 0.5 0.2669696815237874 (10.073295593261719,5.145481586456299) (0.6661125421524048,0.21516065299510956) 0.5 0.13278134850706957 (7.0,5.0) (0,0) 1e-07 -0.3524007064847273 (7.0,1.0) (0,0) 1e-07 -0.3524007064847273 
4.0 (7.697717666625977,2.5514776706695557) (0.4399535059928894,0.007602933794260025) 0.5 -0.3524007064847273 (10.0,3.3065222755411456) 3.0 0.017279501079209662 (9.424574851989746,0.714895486831665) (0.6537264585494995,-0.25028327107429504) 0.5 0.18610608547751384 (10.835305213928223,1.2672895193099976) (0.6285114288330078,-0.3081775903701782) 0.5 -0.36875043584279754 (9.480609893798828,3.893909215927124) (0.6842381954193115,0.14770929515361786) 0.5 0.2669696815237874 (10.739408493041992,5.360641956329346) (0.6661125421524048,0.21516059339046478) 0.5 0.13278134850706957 (7.0,5.0) (0,0) 1e-07 -0.3524007064847273 (7.0,1.0) (0,0) 1e-07 -0.3524007064847273 
5.0 (8.149409294128418,2.5672011375427246) (0.4516914486885071,0.01572350785136223) 0.5 -0.3524007064847273 (10.0,3.3065222755411456) 3.0 0.03479623422732967 (9.985870361328125,0.5) (0.5612952709197998,-0.21489548683166504) 0.5 0.18610608547751384 (11.380427360534668,1.0) (0.5451224446296692,-0.26728951930999756) 0.5 -0.36875043584279754 (9.972057342529297,4.0) (0.49144768714904785,0.10609078407287598) 0.5 0.2669696815237874 (11.170844078063965,5.5) (0.4314354658126831,0.1393580436706543) 0.5 0.13278134850706957 (7.0,5.0) (0,0) 1e-07 -0.3524007064847273 (7.0,1.0) (0,0) 1e-07 -0.3524007064847273 
6.0 (8.573918342590332,2.5739080905914307) (0.42450863122940063,0.006706908345222473) 0.5 -0.3524007064847273 (10.0,3.3065222755411456) 3.0 0.01579791289461702 (9.985870361328125,0.5) (-2.5233865130758204e-07,0.0) 0.5 0.18610608547751384 (11.58139419555664,1.065260410308838) (0.20096682012081146,0.06526035070419312) 0.5 -0.36875043584279754 (9.972057342529297,4.0) (2.3901398549242003e-07,0.0) 0.5 0.2669696815237874 (11.170844078063965,5.5) (-1.0667558569821267e-07,0.0) 0.5 0.13278134850706957 (7.0,5.0) (0,0) 1e-07 -0.3524007064847273 (7.0,1.0) (0,0) 1e-07 -0.3524007064847273 
7.0 (9.214215278625488,2.610581398010254) (0.6402966976165771,0.03667328134179115) 0.5 -0.3524007064847273 (10.0,3.3065222755411456) 3.0 0.057212942487479615 (9.985870361328125,0.5) (-2.5233865130758204e-07,0.0) 0.5 0.18610608547751384 (11.380427360534668,1.0) (-0.20096653699874878,-0.06526041030883789) 0.5 -0.36875043584279754 (9.972057342529297,4.0) (2.3901398549242003e-07,0.0) 0.5 0.2669696815237874 (11.170844078063965,5.5) (-1.0667558569821267e-07,0.0) 0.5 0.13278134850706957 (7.0,5.0) (0,0) 1e-07 -0.3524007064847273 (7.0,1.0) (0,0) 1e-07 -0.3524007064847273 
8.0 (9.982725143432617,2.6892292499542236) (0.7685102224349976,0.07864779233932495) 0.5 -0.3524007064847273 (10.0,3.3065222755411456) 3.0 0.10198295535270374 (9.985870361328125,0.5) (-2.5233865130758204e-07,0.0) 0.5 0.18610608547751384 (11.380427360534668,1.0) (2.9644709798049007e-07,0.0) 0.5 -0.36875043584279754 (9.972057342529297,4.0) (2.3901398549242003e-07,0.0) 0.5 0.2669696815237874 (11.170844078063965,5.5) (-1.0667558569821267e-07,0.0) 0.5 0.13278134850706957 (7.0,5.0) (0,0) 1e-07 -0.3524007064847273 (7.0,1.0) (0,0) 1e-07 -0.3524007064847273 
9.0 (10.691082954406738,2.7581326961517334) (0.7083582282066345,0.0689033716917038) 0.5 -0.3524007064847273 (10.0,3.3065222755411456) 3.0 0.09696686947411863 (9.985870361328125,0.5) (-2.5233865130758204e-07,0.0) 0.5 0.18610608547751384 (11.380427360534668,1.0) (2.9644709798049007e-07,0.0) 0.5 -0.36875043584279754 (9.972057342529297,4.0) (2.3901398549242003e-07,0.0) 0.5 0.2669696815237874 (11.170844078063965,5.5) (-1.0667558569821267e-07,0.0) 0.5 0.13278134850706957 (7.0,5.0) (0,0) 1e-07 -0.3524007064847273 (7.0,1.0) (0,0) 1e-07 -0.3524007064847273 
