[[(7.0, 6.0), (0, 6.0), (0, 5.0), (7.0, 5.0)], [(7.0, 1.0), (0, 1.0), (0, 0), (7.0, 0)]]
timestamp position0 velocity0 radius0 heading0 goal pref_speed theta position1 velocity1 radius1 heading1 position2 velocity2 radius2 heading2 position3 velocity3 radius3 heading3 position4 velocity4 radius4 heading4 position5 velocity5 radius5 heading5 position6 velocity6 radius6 heading6 
0.0 (6.0,2.6064581871032715) (0.0,0.0) 0.5 -0.07513988087573054 (10.0,3.032318980569844) 3.0 0.0 (7.330847263336182,1.5) (0.0,0.0) 0.5 0.3896248870263701 (8.302303314208984,2.5) (0.0,0.0) 0.5 -0.3764353603870982 (7.023140907287598,3.5) (0.0,0.0) 0.5 -0.09570627439394719 (8.036397933959961,4.5) (0.0,0.0) 0.5 -0.24862032493052347 (6.0,5.0) (0,0) 1e-07 -0.07513988087573054 (6.0,1.0) (0,0) 1e-07 -0.07513988087573054 
1.0 (6.343367576599121,2.4857101440429688) (0.34336769580841064,-0.12074802815914154) 0.5 -0.07513988087573054 (10.0,3.032318980569844) 3.0 -0.338151195556544 (7.949954032897949,1.1733402013778687) (0.6191069483757019,-0.32665979862213135) 0.5 0.3896248870263701 (8.932973861694336,2.1962647438049316) (0.6306701898574829,-0.30373525619506836) 0.5 -0.3764353603870982 (7.375535488128662,3.4444692134857178) (0.35239461064338684,-0.055530697107315063) 0.5 -0.09570627439394719 (8.704150199890137,4.710016250610352) (0.6677523255348206,0.21001635491847992) 0.5 -0.24862032493052347 (6.343367576599121,5.0) (0,0) 1e-07 -0.07513988087573054 (6.343367576599121,1.0) (0,0) 1e-07 -0.07513988087573054 
2.0 (6.955986022949219,2.4194467067718506) (0.6126185059547424,-0.06626341491937637) 0.5 -0.07513988087573054 (10.0,3.032318980569844) 3.0 -0.10774535363482228 (8.620182037353516,0.9713631868362427) (0.6702278256416321,-0.20197701454162598) 0.5 0.3896248870263701 (9.563644409179688,1.8925294876098633) (0.6306701302528381,-0.30373528599739075) 0.5 -0.3764353603870982 (8.061808586120605,3.5824153423309326) (0.6862731575965881,0.13794605433940887) 0.5 -0.09570627439394719 (9.371902465820312,4.920032501220703) (0.6677522659301758,0.21001635491847992) 0.5 -0.24862032493052347 (6.955986022949219,5.0) (0,0) 1e-07 -0.07513988087573054 (6.955986022949219,1.0) (0,0) 1e-07 -0.07513988087573054 
3.0 (7.499542236328125,2.448336601257324) (0.5435564517974854,0.02888999506831169) 0.5 -0.07513988087573054 (10.0,3.032318980569844) 3.0 0.053099980779302745 (9.290410041809082,0.7693861722946167) (0.6702277660369873,-0.20197704434394836) 0.5 0.3896248870263701 (10.194314956665039,1.5887941122055054) (0.6306701302528381,-0.3037353456020355) 0.5 -0.3764353603870982 (8.748082160949707,3.7203614711761475) (0.6862731575965881,0.1379460245370865) 0.5 -0.09570627439394719 (10.039654731750488,5.130048751831055) (0.667752206325531,0.2100163996219635) 0.5 -0.24862032493052347 (7.0,5.0) (0,0) 1e-07 -0.07513988087573054 (7.0,1.0) (0,0) 1e-07 -0.07513988087573054 
4.0 (7.9683661460876465,2.4521687030792236) (0.46882379055023193,0.003832027316093445) 0.5 -0.07513988087573054 (10.0,3.032318980569844) 3.0 0.00817352288472526 (9.960638046264648,0.5674090385437012) (0.6702277660369873,-0.20197710394859314) 0.5 0.3896248870263701 (10.82498550415039,1.2850587368011475) (0.6306700706481934,-0.3037354350090027) 0.5 -0.3764353603870982 (9.434355735778809,3.858307361602783) (0.6862731575965881,0.1379460096359253) 0.5 -0.09570627439394719 (10.707406997680664,5.3400654792785645) (0.6677522659301758,0.21001653373241425) 0.5 -0.24862032493052347 (7.0,5.0) (0,0) 1e-07 -0.07513988087573054 (7.0,1.0) (0,0) 1e-07 -0.07513988087573054 
5.0 (8.440040588378906,2.4525318145751953) (0.47167426347732544,0.0003630630671977997) 0.5 -0.07513988087573054 (10.0,3.032318980569844) 3.0 0.0007697324692207586 (10.18432331085205,0.5) (0.2236856371164322,-0.06740903854370117) 0.5 0.3896248870263701 (11.421052932739258,1.003119707107544) (0.5960674285888672,-0.2819390296936035) 0.5 -0.3764353603870982 (10.120628356933594,3.996253490447998) (0.6862730979919434,0.1379462033510208) 0.5 -0.09570627439394719 (11.215923309326172,5.5) (0.5085160732269287,0.15993452072143555) 0.5 -0.24862032493052347 (7.0,5.0) (0,0) 1e-07 -0.07513988087573054 (7.0,1.0) (0,0) 1e-07 -0.07513988087573054 
6.0 (8.913826942443848,2.4501285552978516) (0.47378623485565186,-0.002403266727924347) 0.5 -0.07513988087573054 (10.0,3.032318980569844) 3.0 -0.0050724270556131495 (10.18432331085205,0.5) (3.776134178679058e-07,0.0) 0.5 0.3896248870263701 (11.63755989074707,1.039579153060913) (0.21650665998458862,0.036459386348724365) 0.5 -0.3764353603870982 (10.139266967773438,4.0) (0.018638795241713524,0.003746509552001953) 0.5 -0.09570627439394719 (11.22053050994873,5.507661819458008) (0.004607498645782471,0.007662028074264526) 0.5 -0.24862032493052347 (7.0,5.0) (0,0) 1e-07 -0.07513988087573054 (7.0,1.0) (0,0) 1e-07 -0.07513988087573054 
7.0 (9.4187593460083,2.4485297203063965) (0.5049327611923218,-0.0015989355742931366) 0.5 -0.07513988087573054 (10.0,3.032318980569844) 3.0 -0.003166620098250149 (10.18432331085205,0.5) (3.776134178679058e-07,0.0) 0.5 0.3896248870263701 (11.468802452087402,1.0179141759872437) (-0.16875766217708588,-0.021664999425411224) 0.5 -0.3764353603870982 (10.139266967773438,4.0) (1.8376977095613256e-07,0.0) 0.5 -0.09570627439394719 (11.215923309326172,5.5) (-0.004607460927218199,-0.0076618194580078125) 0.5 -0.24862032493052347 (7.0,5.0) (0,0) 1e-07 -0.07513988087573054 (7.0,1.0) (0,0) 1e-07 -0.07513988087573054 
8.0 (9.926352500915527,2.4489169120788574) (0.5075930953025818,0.0003871433436870575) 0.5 -0.07513988087573054 (10.0,3.032318980569844) 3.0 0.0007627039693811075 (10.18432331085205,0.5) (3.776134178679058e-07,0.0) 0.5 0.3896248870263701 (11.416874885559082,1.0) (-0.051927365362644196,-0.017914175987243652) 0.5 -0.3764353603870982 (10.139266967773438,4.0) (1.8376977095613256e-07,0.0) 0.5 -0.09570627439394719 (11.215923309326172,5.5) (-2.6035525024781236e-07,0.0) 0.5 -0.24862032493052347 (7.0,5.0) (0,0) 1e-07 -0.07513988087573054 (7.0,1.0) (0,0) 1e-07 -0.07513988087573054 
9.0 (10.411576271057129,2.4431586265563965) (0.48522377014160156,-0.0057582855224609375) 0.5 -0.07513988087573054 (10.0,3.032318980569844) 3.0 -0.011866721257491535 (10.18432331085205,0.5) (3.776134178679058e-07,0.0) 0.5 0.3896248870263701 (11.416874885559082,1.0) (2.0058456584592932e-07,0.0) 0.5 -0.3764353603870982 (10.139266967773438,4.0) (1.8376977095613256e-07,0.0) 0.5 -0.09570627439394719 (11.215923309326172,5.5) (-2.6035525024781236e-07,0.0) 0.5 -0.24862032493052347 (7.0,5.0) (0,0) 1e-07 -0.07513988087573054 (7.0,1.0) (0,0) 1e-07 -0.07513988087573054 
