train running loss, train running l2 error, val loss, val l2 error
-5.0601, 0.0254, -7.0951, 0.0100
-6.8926, 0.0096, -7.9135, 0.0059
-7.4762, 0.0080, -8.3059, 0.0055
-7.8344, 0.0074, -8.6239, 0.0046
-8.0361, 0.0072, -8.6673, 0.0060
-8.1696, 0.0072, -8.3508, 0.0049
-8.3581, 0.0069, -9.0598, 0.0036
-8.4836, 0.0068, -9.0452, 0.0046
-8.5648, 0.0067, -9.3006, 0.0035
-8.6705, 0.0065, -9.2728, 0.0036
-8.7264, 0.0065, -9.4345, 0.0030
-8.7922, 0.0064, -9.4276, 0.0030
-8.8887, 0.0063, -9.6555, 0.0037
-8.8569, 0.0063, -9.4550, 0.0036
-8.9289, 0.0063, -9.6751, 0.0033
-8.9611, 0.0062, -9.7429, 0.0027
-8.9319, 0.0063, -9.8223, 0.0026
-9.0359, 0.0062, -9.4569, 0.0026
-8.9776, 0.0062, -9.2774, 0.0028
-9.0424, 0.0062, -9.8400, 0.0034
-9.0012, 0.0062, -9.5054, 0.0027
-9.0654, 0.0062, -9.5142, 0.0024
-9.0959, 0.0061, -9.8691, 0.0026
-9.0508, 0.0062, -9.8269, 0.0027
-9.1270, 0.0061, -9.9597, 0.0024
-9.0915, 0.0061, -9.8445, 0.0024
-9.1321, 0.0061, -9.5497, 0.0025
-9.0963, 0.0061, -9.6711, 0.0024
-9.1094, 0.0061, -9.9562, 0.0027
-9.2276, 0.0060, -10.0981, 0.0024
-9.1504, 0.0060, -9.6797, 0.0028
-9.0822, 0.0061, -9.7175, 0.0031
-9.1794, 0.0060, -10.1487, 0.0023
-9.1595, 0.0060, -10.0983, 0.0032
-9.1983, 0.0060, -9.6595, 0.0033
-9.1925, 0.0060, -9.9061, 0.0023
-9.2350, 0.0060, -10.1103, 0.0024
-9.2489, 0.0060, -9.3899, 0.0031
-9.1603, 0.0060, -9.9170, 0.0023
-9.2112, 0.0060, -9.7038, 0.0026
-9.2515, 0.0060, -10.0968, 0.0025
-9.2472, 0.0060, -10.1936, 0.0023
-9.2405, 0.0060, -10.1311, 0.0028
-9.1972, 0.0060, -10.0252, 0.0023
-9.2822, 0.0060, -10.1478, 0.0023
-9.2949, 0.0059, -10.2730, 0.0022
-9.0920, 0.0061, -10.0217, 0.0024
-9.1683, 0.0060, -9.1929, 0.0028
-9.1588, 0.0060, -9.6442, 0.0026
-9.2292, 0.0060, -9.9732, 0.0023
