train running loss, train running l2 error, val loss, val l2 error
-3.4055, 0.0567, -5.1340, 0.0273
-4.8889, 0.0309, -5.3604, 0.0226
-5.2682, 0.0286, -6.0145, 0.0188
-5.5239, 0.0275, -6.1985, 0.0183
-5.7196, 0.0269, -6.4228, 0.0155
-5.8320, 0.0262, -6.4971, 0.0180
-5.9160, 0.0258, -6.6554, 0.0150
-6.0097, 0.0253, -6.5539, 0.0161
-6.0905, 0.0247, -6.8267, 0.0129
-6.1603, 0.0243, -6.7921, 0.0145
-6.1774, 0.0243, -6.9764, 0.0128
-6.2269, 0.0240, -6.9101, 0.0140
-6.2595, 0.0238, -6.9621, 0.0130
-6.2561, 0.0238, -7.0473, 0.0132
-6.2786, 0.0236, -7.0418, 0.0133
-6.3200, 0.0236, -6.9078, 0.0117
-6.2877, 0.0235, -7.0015, 0.0116
-6.3505, 0.0232, -6.6107, 0.0119
-6.3421, 0.0230, -7.1357, 0.0126
-6.3740, 0.0229, -7.0627, 0.0112
-6.3994, 0.0228, -6.8483, 0.0109
-6.4130, 0.0228, -7.1588, 0.0108
-6.4448, 0.0226, -7.1739, 0.0123
-6.4567, 0.0224, -7.1383, 0.0105
-6.4262, 0.0224, -7.2343, 0.0108
-6.4884, 0.0223, -7.1715, 0.0103
-6.4805, 0.0223, -7.2369, 0.0100
-6.4705, 0.0223, -7.2711, 0.0104
-6.4866, 0.0222, -7.2588, 0.0103
-6.5007, 0.0222, -7.1844, 0.0107
