train running loss, train running l2 error, val loss, val l2 error
-4.3804, 0.0754, -4.9832, 0.0430
-4.4543, 0.0736, -5.0897, 0.0440
-4.5019, 0.0720, -5.0563, 0.0420
-4.5208, 0.0704, -5.0619, 0.0431
-4.4918, 0.0741, -5.0623, 0.0408
-4.5044, 0.0743, -5.0742, 0.0441
-4.4443, 0.0731, -5.0141, 0.0409
-4.4767, 0.0719, -5.0720, 0.0415
-4.4591, 0.0736, -5.0579, 0.0435
-4.4651, 0.0754, -5.0417, 0.0436
-4.5291, 0.0739, -5.0812, 0.0393
-4.4934, 0.0745, -5.0911, 0.0402
-4.4676, 0.0715, -4.9751, 0.0398
-4.3986, 0.0723, -4.8872, 0.0477
-4.4021, 0.0745, -4.9903, 0.0443
-4.4707, 0.0729, -5.0445, 0.0462
-4.4695, 0.0753, -5.0725, 0.0441
-4.5387, 0.0744, -5.0257, 0.0368
-4.5118, 0.0741, -5.0925, 0.0406
-4.4884, 0.0714, -5.0654, 0.0406
-4.4792, 0.0753, -5.0922, 0.0454
-4.5014, 0.0749, -5.0831, 0.0436
-4.5176, 0.0759, -5.0953, 0.0429
-4.4927, 0.0741, -5.0837, 0.0500
-4.4400, 0.0767, -5.0661, 0.0476
-4.4876, 0.0755, -5.0718, 0.0416
-4.3836, 0.0754, -5.0566, 0.0428
-4.5042, 0.0750, -5.0602, 0.0427
-4.5234, 0.0725, -5.0340, 0.0430
-4.5507, 0.0744, -5.1323, 0.0423
-4.4523, 0.0750, -5.0214, 0.0411
-4.3842, 0.0740, -5.0029, 0.0426
-4.5304, 0.0743, -5.0936, 0.0416
-4.5146, 0.0739, -5.0753, 0.0417
-4.5168, 0.0730, -5.0915, 0.0410
-4.5219, 0.0764, -5.1280, 0.0385
-4.5373, 0.0739, -5.0204, 0.0431
-4.5381, 0.0738, -5.1246, 0.0437
-4.5187, 0.0727, -5.0966, 0.0420
-4.4338, 0.0745, -4.9792, 0.0418
-4.3957, 0.0762, -5.0212, 0.0446
-4.4441, 0.0756, -5.0259, 0.0444
-4.4711, 0.0753, -5.0262, 0.0416
-4.5161, 0.0731, -5.0356, 0.0437
-4.4658, 0.0743, -5.0744, 0.0424
-4.4912, 0.0741, -5.0289, 0.0418
-4.3778, 0.0748, -4.9996, 0.0443
-4.5359, 0.0738, -5.0603, 0.0421
-4.5120, 0.0728, -5.0371, 0.0468
-4.5297, 0.0746, -5.0089, 0.0386
-4.4762, 0.0748, -5.0720, 0.0413
-4.4858, 0.0769, -5.0922, 0.0432
-4.4990, 0.0746, -5.0333, 0.0477
-4.4972, 0.0732, -5.0859, 0.0456
-4.5226, 0.0727, -5.0731, 0.0407
