train running loss, train running l2 error, val loss, val l2 error
1.6844, 0.4593, 0.9450, 0.2766
0.8861, 0.3444, 0.3605, 0.2318
0.4457, 0.3187, 0.0614, 0.2221
0.1343, 0.2850, -0.3688, 0.1863
-0.1785, 0.2475, -0.6718, 0.1675
-0.4565, 0.2260, -1.0680, 0.1424
-0.7291, 0.2039, -1.4576, 0.1097
-0.8886, 0.1908, -1.4013, 0.1356
-1.0837, 0.1798, -1.3717, 0.1674
-1.2162, 0.1718, -1.5498, 0.1459
-1.3955, 0.1570, -1.9789, 0.1108
-1.5052, 0.1471, -2.0232, 0.1086
-1.6090, 0.1443, -1.8002, 0.1522
-1.6750, 0.1450, -2.1716, 0.1089
-1.7934, 0.1310, -2.2632, 0.1046
-1.9102, 0.1267, -2.3661, 0.1086
-1.9918, 0.1225, -2.3024, 0.1115
-2.0259, 0.1220, -2.3088, 0.1097
-2.0422, 0.1179, -2.5026, 0.0945
-2.1306, 0.1139, -2.5074, 0.1076
-2.1660, 0.1152, -2.5624, 0.1013
-2.2110, 0.1130, -2.6883, 0.0895
-2.3116, 0.1065, -2.7062, 0.0992
-2.3250, 0.1069, -2.5761, 0.1013
-2.3534, 0.1081, -2.9178, 0.0757
-2.3981, 0.1039, -2.9617, 0.0763
-2.4377, 0.1026, -2.9590, 0.0843
-2.4772, 0.0996, -2.8093, 0.0981
-2.5405, 0.0994, -2.8429, 0.0906
-2.5768, 0.0966, -3.0909, 0.0759
-2.6612, 0.0941, -2.9641, 0.0872
-2.6581, 0.0934, -3.1522, 0.0655
-2.6719, 0.0918, -2.7359, 0.1040
-2.5885, 0.0979, -2.9839, 0.0852
-2.6822, 0.0914, -3.2188, 0.0671
-2.6959, 0.0928, -3.1911, 0.0759
-2.8002, 0.0895, -3.2719, 0.0658
-2.7772, 0.0872, -3.2852, 0.0687
-2.7889, 0.0886, -3.1837, 0.0786
-2.8745, 0.0853, -3.1714, 0.0848
-2.8676, 0.0863, -3.3525, 0.0694
-2.8965, 0.0844, -3.4892, 0.0617
-2.8936, 0.0847, -3.4131, 0.0600
-2.9435, 0.0821, -3.3549, 0.0678
-2.9593, 0.0836, -3.4090, 0.0706
-2.9805, 0.0814, -3.5473, 0.0554
-2.9659, 0.0816, -3.6167, 0.0529
-3.0307, 0.0791, -3.6189, 0.0595
-3.0000, 0.0803, -3.4930, 0.0638
-3.0353, 0.0786, -3.4470, 0.0616
-3.0689, 0.0779, -3.5655, 0.0627
-3.0787, 0.0785, -3.5260, 0.0630
-3.0225, 0.0791, -3.2612, 0.0735
-3.0881, 0.0765, -3.4689, 0.0624
-3.1297, 0.0766, -3.5212, 0.0630
-3.1470, 0.0764, -3.6676, 0.0554
-3.1454, 0.0764, -3.6670, 0.0585
-3.2101, 0.0739, -3.6203, 0.0631
-3.1984, 0.0739, -3.8334, 0.0475
-3.2235, 0.0730, -3.7404, 0.0570
-3.1778, 0.0751, -3.7136, 0.0572
-3.2446, 0.0722, -3.7234, 0.0530
-3.2674, 0.0715, -3.8353, 0.0520
-3.3172, 0.0703, -3.7800, 0.0570
-3.2773, 0.0715, -3.7036, 0.0577
-3.2771, 0.0718, -3.8151, 0.0476
-3.2974, 0.0695, -3.8084, 0.0543
-3.3080, 0.0707, -3.7419, 0.0552
-3.2628, 0.0713, -3.8340, 0.0479
-3.3139, 0.0694, -3.8369, 0.0468
-3.3086, 0.0693, -3.7870, 0.0514
-3.3576, 0.0688, -3.8556, 0.0512
-3.3416, 0.0700, -3.7865, 0.0560
-3.3108, 0.0709, -3.9246, 0.0453
-3.3411, 0.0679, -3.9399, 0.0455
-3.4021, 0.0670, -3.8920, 0.0538
-3.3883, 0.0685, -3.8978, 0.0511
-3.4129, 0.0661, -3.8420, 0.0515
-3.4464, 0.0650, -3.9154, 0.0501
-3.4439, 0.0672, -3.9149, 0.0494
-3.4591, 0.0656, -3.9071, 0.0510
-3.4999, 0.0642, -4.0130, 0.0467
-3.5093, 0.0652, -4.0490, 0.0433
-3.5144, 0.0638, -3.9830, 0.0473
-3.5180, 0.0636, -3.9621, 0.0493
-3.5395, 0.0626, -3.9629, 0.0496
-3.5231, 0.0636, -3.9711, 0.0514
-3.4833, 0.0649, -3.9615, 0.0475
-3.4740, 0.0645, -3.8976, 0.0464
-3.5398, 0.0619, -4.0651, 0.0420
-3.5479, 0.0632, -4.0691, 0.0447
-3.4978, 0.0636, -4.1120, 0.0392
-3.5762, 0.0623, -4.1656, 0.0417
-3.5594, 0.0628, -4.0259, 0.0486
-3.5761, 0.0622, -4.1101, 0.0414
-3.6034, 0.0604, -4.1551, 0.0423
-3.6148, 0.0624, -4.0689, 0.0475
-3.6267, 0.0612, -4.1658, 0.0418
-3.6242, 0.0607, -4.1556, 0.0414
-3.6207, 0.0608, -4.1874, 0.0404
