train running loss, train running l2 error, val loss, val l2 error
2.0216, 0.5829, 1.8459, 0.5363
1.6086, 0.4789, 0.9676, 0.3521
0.7815, 0.3219, 0.1145, 0.1841
0.4363, 0.2820, 0.0844, 0.2406
0.1939, 0.2869, -0.3226, 0.2364
0.0473, 0.2830, -0.2229, 0.2416
-0.1023, 0.2644, -0.6044, 0.2027
-0.2692, 0.2455, -0.6196, 0.2005
-0.3938, 0.2256, -0.9495, 0.1508
-0.5847, 0.2056, -1.1277, 0.1312
-0.7225, 0.1930, -1.2043, 0.1389
-0.8055, 0.1886, -1.4500, 0.1000
-0.8865, 0.1779, -1.4114, 0.1241
-1.0036, 0.1705, -1.2924, 0.1523
-1.1344, 0.1650, -1.6380, 0.1136
-1.2399, 0.1561, -1.7681, 0.1192
-1.2802, 0.1543, -1.7341, 0.1232
-1.3827, 0.1459, -1.7615, 0.1262
-1.4715, 0.1403, -1.7962, 0.1295
-1.5224, 0.1386, -1.8674, 0.1268
-1.5441, 0.1388, -1.8747, 0.1188
-1.5975, 0.1317, -1.8912, 0.1284
-1.6285, 0.1341, -1.8788, 0.1394
-1.6851, 0.1294, -1.8612, 0.1443
-1.7216, 0.1310, -2.1021, 0.1217
-1.7601, 0.1275, -2.2968, 0.1001
-1.7714, 0.1257, -2.0796, 0.1249
-1.8282, 0.1221, -1.9612, 0.1435
-1.8250, 0.1283, -2.3303, 0.1095
-1.9191, 0.1221, -2.4126, 0.0919
-1.9546, 0.1195, -2.3001, 0.1142
-1.9495, 0.1179, -2.2028, 0.1183
-1.9438, 0.1212, -2.4894, 0.0938
-2.0415, 0.1154, -2.4728, 0.1031
-2.0388, 0.1182, -2.3486, 0.1185
-1.9831, 0.1183, -1.9985, 0.1440
-1.9383, 0.1194, -2.3874, 0.1048
-2.0050, 0.1218, -2.5118, 0.0971
-2.0433, 0.1097, -2.2039, 0.1203
-1.9928, 0.1221, -2.6853, 0.0796
-2.0592, 0.1140, -2.3448, 0.1202
-2.1293, 0.1159, -2.6683, 0.0964
-2.1925, 0.1101, -2.4465, 0.1101
-2.1958, 0.1073, -2.6896, 0.0910
-2.1973, 0.1086, -2.6491, 0.0898
-2.2049, 0.1067, -2.4511, 0.1178
-2.1894, 0.1116, -2.7742, 0.0881
-2.2634, 0.1088, -2.5820, 0.1078
-2.2161, 0.1070, -2.6667, 0.0944
-2.2971, 0.1058, -2.7436, 0.0839
-2.3257, 0.1003, -2.9090, 0.0743
-2.3247, 0.1045, -2.5622, 0.1117
-2.2881, 0.1062, -2.9108, 0.0847
-2.3933, 0.1031, -2.8608, 0.0807
-2.3446, 0.1041, -2.7092, 0.0986
-2.3400, 0.1040, -2.8214, 0.0865
-2.3600, 0.1059, -2.8683, 0.0817
-2.3965, 0.0999, -2.5855, 0.1106
-2.3318, 0.1065, -2.9460, 0.0772
-2.3559, 0.1052, -2.7269, 0.0968
-2.3981, 0.0985, -2.8905, 0.0800
-2.4213, 0.1062, -3.0702, 0.0664
-2.3269, 0.1005, -2.5404, 0.1128
-2.3489, 0.1097, -3.0784, 0.0644
-2.4165, 0.1018, -2.6941, 0.1054
-2.4475, 0.1024, -3.1795, 0.0563
-2.4512, 0.0991, -2.8436, 0.0886
-2.4826, 0.0968, -2.9518, 0.0830
-2.4560, 0.1073, -3.0102, 0.0780
-2.5248, 0.0929, -2.8765, 0.0941
-2.5131, 0.1043, -3.1011, 0.0676
-2.5006, 0.0936, -2.8043, 0.0944
-2.4901, 0.1012, -3.1177, 0.0635
-2.5370, 0.0936, -2.9603, 0.0794
-2.5641, 0.0969, -3.0755, 0.0749
-2.5932, 0.0939, -3.0866, 0.0779
-2.5612, 0.0953, -3.0209, 0.0764
-2.6032, 0.0937, -3.1460, 0.0665
-2.6142, 0.0940, -3.0652, 0.0754
-2.5543, 0.0978, -3.0103, 0.0820
-2.5938, 0.0928, -3.1240, 0.0684
-2.6051, 0.0975, -3.0678, 0.0750
-2.6664, 0.0898, -3.0552, 0.0792
-2.6683, 0.0952, -3.3732, 0.0542
-2.6147, 0.0924, -2.9489, 0.0880
-2.6396, 0.0938, -3.2923, 0.0577
-2.5949, 0.0967, -3.0059, 0.0796
-2.6841, 0.0907, -3.1615, 0.0724
-2.6718, 0.0924, -3.2485, 0.0663
-2.6807, 0.0928, -3.1892, 0.0744
-2.6752, 0.0908, -3.1337, 0.0730
-2.6793, 0.0913, -3.2708, 0.0607
-2.7218, 0.0910, -3.3330, 0.0611
-2.6830, 0.0896, -3.1208, 0.0745
-2.6534, 0.0970, -3.2990, 0.0594
-2.7212, 0.0883, -3.2427, 0.0745
-2.7076, 0.0922, -3.1489, 0.0761
-2.6820, 0.0941, -3.3511, 0.0511
-2.7515, 0.0884, -3.1208, 0.0803
-2.7480, 0.0912, -3.4848, 0.0563
