train running loss, train running l2 error, val loss, val l2 error
-2.9029, 0.0872, -3.4349, 0.0578
-2.8264, 0.0875, -3.3628, 0.0637
-2.8684, 0.0867, -3.2848, 0.0650
-2.8954, 0.0861, -3.4554, 0.0580
-2.7830, 0.0889, -3.2844, 0.0646
-2.8546, 0.0893, -3.3741, 0.0609
-2.8630, 0.0848, -3.4158, 0.0593
-2.8798, 0.0858, -3.3455, 0.0630
-2.8754, 0.0867, -3.2862, 0.0646
-2.9519, 0.0872, -3.4383, 0.0584
-2.8616, 0.0861, -3.3913, 0.0601
-2.9090, 0.0876, -3.4300, 0.0606
-2.9002, 0.0869, -3.3220, 0.0640
-2.8902, 0.0867, -3.4304, 0.0604
-2.8672, 0.0865, -3.3481, 0.0618
-2.8920, 0.0866, -3.3423, 0.0623
-2.8816, 0.0861, -3.3791, 0.0620
-2.9204, 0.0843, -3.3871, 0.0603
-2.8720, 0.0863, -3.3943, 0.0621
-2.8640, 0.0880, -3.3214, 0.0624
-2.9310, 0.0857, -3.4552, 0.0569
-2.9262, 0.0864, -3.3901, 0.0626
-2.9374, 0.0856, -3.4416, 0.0598
-2.9283, 0.0857, -3.4233, 0.0598
-2.9040, 0.0862, -3.4220, 0.0588
-2.9439, 0.0859, -3.4004, 0.0609
-2.9413, 0.0869, -3.4553, 0.0569
-2.9542, 0.0835, -3.4316, 0.0597
-2.9075, 0.0875, -3.3329, 0.0658
-2.9577, 0.0846, -3.4355, 0.0595
-2.9529, 0.0832, -3.4414, 0.0595
-2.9944, 0.0824, -3.4802, 0.0572
-2.8622, 0.0867, -3.3618, 0.0627
-2.8699, 0.0885, -3.3863, 0.0623
-2.8820, 0.0878, -3.4763, 0.0572
-2.9391, 0.0843, -3.4172, 0.0602
-2.9378, 0.0875, -3.4312, 0.0598
-2.8887, 0.0868, -3.4350, 0.0580
-2.9666, 0.0842, -3.4577, 0.0591
-2.9899, 0.0843, -3.4425, 0.0593
-2.9425, 0.0847, -3.4283, 0.0599
-2.9126, 0.0849, -3.4755, 0.0573
-2.9051, 0.0857, -3.3817, 0.0620
-2.9554, 0.0830, -3.4435, 0.0596
-2.9846, 0.0821, -3.4438, 0.0606
-2.9147, 0.0863, -3.3823, 0.0610
-3.0013, 0.0839, -3.4599, 0.0590
-2.9991, 0.0824, -3.4809, 0.0570
-2.9987, 0.0846, -3.4867, 0.0592
-2.9960, 0.0855, -3.4903, 0.0601
-2.9629, 0.0850, -3.4364, 0.0596
-2.9082, 0.0863, -3.3393, 0.0617
-2.9312, 0.0858, -3.5280, 0.0547
-2.9756, 0.0813, -3.4227, 0.0618
-2.9554, 0.0844, -3.4448, 0.0589
-2.9657, 0.0850, -3.4972, 0.0574
-3.0054, 0.0838, -3.3904, 0.0624
-2.9756, 0.0839, -3.5079, 0.0575
-2.9173, 0.0871, -3.3933, 0.0620
-3.0043, 0.0856, -3.4612, 0.0576
-2.9403, 0.0842, -3.3515, 0.0624
-3.0028, 0.0845, -3.4980, 0.0571
-3.0136, 0.0827, -3.5103, 0.0561
-2.9726, 0.0838, -3.5247, 0.0583
-2.9971, 0.0824, -3.4428, 0.0603
-2.9946, 0.0848, -3.5255, 0.0557
-3.0303, 0.0821, -3.4975, 0.0592
-2.9944, 0.0830, -3.4403, 0.0603
-2.9336, 0.0850, -3.4388, 0.0584
-2.9788, 0.0831, -3.4145, 0.0625
-2.9575, 0.0871, -3.4580, 0.0582
-2.9834, 0.0841, -3.4880, 0.0570
-3.0310, 0.0842, -3.4773, 0.0612
-2.9822, 0.0847, -3.4520, 0.0599
-3.0567, 0.0828, -3.5330, 0.0566
-3.0694, 0.0812, -3.5285, 0.0575
-3.0201, 0.0828, -3.5074, 0.0571
-2.9993, 0.0826, -3.4157, 0.0630
-2.9835, 0.0851, -3.4840, 0.0580
-3.0352, 0.0828, -3.5558, 0.0552
-3.0282, 0.0833, -3.4858, 0.0588
-3.0409, 0.0838, -3.4679, 0.0599
-3.0460, 0.0826, -3.4992, 0.0580
-3.0216, 0.0842, -3.4763, 0.0599
-3.0459, 0.0815, -3.5834, 0.0553
-3.0418, 0.0826, -3.4925, 0.0584
-3.0528, 0.0821, -3.5578, 0.0561
-3.0341, 0.0828, -3.4642, 0.0574
-3.0385, 0.0826, -3.5731, 0.0563
-3.0604, 0.0821, -3.5431, 0.0590
-3.0177, 0.0826, -3.5110, 0.0563
-3.0561, 0.0824, -3.5354, 0.0576
-3.0625, 0.0819, -3.5504, 0.0583
-3.0684, 0.0836, -3.5947, 0.0540
-3.0442, 0.0798, -3.5700, 0.0558
-3.0242, 0.0848, -3.5420, 0.0574
-3.0291, 0.0839, -3.5219, 0.0575
-3.0905, 0.0820, -3.5665, 0.0552
-3.0319, 0.0816, -3.4886, 0.0587
-3.0595, 0.0827, -3.5799, 0.0572
-3.1071, 0.0793, -3.6140, 0.0542
-3.1149, 0.0792, -3.5736, 0.0566
-3.0055, 0.0839, -3.5303, 0.0558
-3.0730, 0.0813, -3.4578, 0.0600
-3.0792, 0.0822, -3.5730, 0.0546
-3.0671, 0.0823, -3.5457, 0.0577
-3.0765, 0.0816, -3.5749, 0.0557
-3.0630, 0.0822, -3.5645, 0.0555
-3.0279, 0.0813, -3.5433, 0.0585
-3.0944, 0.0812, -3.5565, 0.0539
-3.0437, 0.0817, -3.4961, 0.0575
-3.1055, 0.0809, -3.6146, 0.0549
-3.0567, 0.0820, -3.4990, 0.0595
-3.1132, 0.0828, -3.6021, 0.0557
-3.0976, 0.0801, -3.5402, 0.0583
-3.0344, 0.0847, -3.4830, 0.0589
-3.0964, 0.0821, -3.5941, 0.0548
-3.1022, 0.0806, -3.5937, 0.0546
-3.0830, 0.0818, -3.5203, 0.0579
-3.1191, 0.0812, -3.5923, 0.0555
-3.1764, 0.0785, -3.6603, 0.0535
-3.0774, 0.0802, -3.5428, 0.0581
-3.0895, 0.0830, -3.6304, 0.0533
-3.1037, 0.0805, -3.5915, 0.0589
-3.0662, 0.0825, -3.5772, 0.0550
-3.1026, 0.0811, -3.5470, 0.0576
-3.0776, 0.0844, -3.6149, 0.0545
-3.0841, 0.0822, -3.5769, 0.0551
-3.1433, 0.0817, -3.6057, 0.0553
-3.0712, 0.0816, -3.5191, 0.0577
-3.1000, 0.0813, -3.5987, 0.0550
-3.1241, 0.0801, -3.5982, 0.0555
-3.1070, 0.0809, -3.5776, 0.0552
-3.0881, 0.0809, -3.5595, 0.0552
-3.0810, 0.0810, -3.5935, 0.0553
-3.0519, 0.0808, -3.6071, 0.0550
-3.0766, 0.0825, -3.5727, 0.0559
-3.1334, 0.0826, -3.6307, 0.0554
-3.1598, 0.0790, -3.6493, 0.0544
-3.0891, 0.0809, -3.5711, 0.0549
-3.1457, 0.0805, -3.6122, 0.0552
-3.1339, 0.0806, -3.6206, 0.0543
-3.1649, 0.0799, -3.6784, 0.0551
-3.1529, 0.0808, -3.5981, 0.0553
-3.1729, 0.0806, -3.6018, 0.0548
-3.0793, 0.0819, -3.6683, 0.0535
-3.0505, 0.0828, -3.6114, 0.0575
-3.1288, 0.0804, -3.5942, 0.0549
-3.1118, 0.0812, -3.6392, 0.0544
-3.1335, 0.0804, -3.6255, 0.0539
-3.1512, 0.0803, -3.6313, 0.0540
-3.1375, 0.0798, -3.6382, 0.0558
-3.1378, 0.0791, -3.6034, 0.0556
-3.1471, 0.0825, -3.6179, 0.0575
-3.2146, 0.0794, -3.6885, 0.0518
-3.1841, 0.0801, -3.7176, 0.0529
-3.1841, 0.0789, -3.6774, 0.0538
-3.1400, 0.0815, -3.6477, 0.0563
-3.1601, 0.0795, -3.6620, 0.0525
-3.1962, 0.0793, -3.6454, 0.0550
-3.1596, 0.0792, -3.6609, 0.0539
-3.1934, 0.0807, -3.7071, 0.0530
-3.1390, 0.0801, -3.5604, 0.0587
-3.1809, 0.0809, -3.6508, 0.0549
-3.1090, 0.0804, -3.5665, 0.0545
-3.1378, 0.0801, -3.5524, 0.0581
-3.1595, 0.0789, -3.5680, 0.0563
-3.2039, 0.0808, -3.6863, 0.0519
-3.1621, 0.0792, -3.6113, 0.0560
-3.1258, 0.0816, -3.6145, 0.0563
-3.1924, 0.0797, -3.6726, 0.0529
-3.1407, 0.0802, -3.6386, 0.0550
-3.1431, 0.0802, -3.6478, 0.0547
-3.2202, 0.0788, -3.6991, 0.0540
-3.2203, 0.0798, -3.7507, 0.0530
-3.1682, 0.0805, -3.6058, 0.0565
-3.1936, 0.0813, -3.6605, 0.0537
-3.1353, 0.0808, -3.6828, 0.0525
-3.2096, 0.0795, -3.6577, 0.0565
-3.2137, 0.0801, -3.7119, 0.0528
-3.1734, 0.0778, -3.7359, 0.0521
-3.1904, 0.0789, -3.6660, 0.0542
-3.2575, 0.0779, -3.7629, 0.0515
-3.1898, 0.0792, -3.6544, 0.0543
-3.1091, 0.0811, -3.6231, 0.0565
-3.2050, 0.0805, -3.7031, 0.0527
-3.1796, 0.0806, -3.6480, 0.0546
-3.2012, 0.0786, -3.6797, 0.0535
-3.1871, 0.0791, -3.6616, 0.0550
-3.1680, 0.0817, -3.6154, 0.0556
-3.2146, 0.0807, -3.7025, 0.0529
-3.2267, 0.0766, -3.6607, 0.0564
-3.1676, 0.0786, -3.5978, 0.0571
-3.2650, 0.0787, -3.7820, 0.0506
-3.2065, 0.0780, -3.6598, 0.0542
-3.2341, 0.0783, -3.7186, 0.0529
-3.2881, 0.0750, -3.7519, 0.0528
-3.1937, 0.0795, -3.6645, 0.0549
-3.2618, 0.0796, -3.7673, 0.0522
-3.2505, 0.0769, -3.7451, 0.0515
-3.2547, 0.0786, -3.7106, 0.0532
-3.1879, 0.0812, -3.6974, 0.0534
-3.2138, 0.0791, -3.6431, 0.0554
-3.2225, 0.0792, -3.6951, 0.0531
-3.2638, 0.0801, -3.7610, 0.0534
-3.2311, 0.0777, -3.7511, 0.0522
-3.2506, 0.0794, -3.7370, 0.0542
-3.2086, 0.0809, -3.6972, 0.0537
-3.2929, 0.0777, -3.7385, 0.0544
-3.2484, 0.0789, -3.7186, 0.0549
-3.2546, 0.0786, -3.7325, 0.0514
-3.2631, 0.0765, -3.6878, 0.0543
-3.2539, 0.0793, -3.6686, 0.0573
-3.2368, 0.0796, -3.7458, 0.0515
-3.2177, 0.0799, -3.7474, 0.0505
-3.2023, 0.0783, -3.6524, 0.0544
-3.2605, 0.0791, -3.7462, 0.0518
-3.3315, 0.0773, -3.7936, 0.0526
-3.2920, 0.0774, -3.7121, 0.0538
-3.2657, 0.0802, -3.7713, 0.0516
-3.2550, 0.0774, -3.7435, 0.0524
-3.2452, 0.0798, -3.7695, 0.0538
-3.2848, 0.0780, -3.7026, 0.0531
